,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
1875,JE238268,05/22/2021 02:10:00 AM,040XX W WILCOX ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,Y,N,1115,28.0,01A,1149387,1899028,41.878854700000005,-87.72694381299999,"(41.8788547, -87.726943813)",26
1876,JF102125,01/03/2022 10:00:00 AM,066XX S WENTWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,722,6.0,07,1176103,1860852,41.773536673,-87.62999581,"(41.773536673, -87.62999581)",68
1877,JE396922,10/03/2021 07:04:00 PM,067XX S PERRY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,722,6.0,26,1176558,1860286,41.771973284,-87.628344899,"(41.771973284, -87.628344899)",69
1878,JE220908,05/05/2021 07:33:00 PM,019XX S WABASH AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,131,3.0,08B,1177062,1890950,41.856106646,-87.625571623,"(41.856106646, -87.625571623)",33
1879,JE400185,10/03/2021 12:00:00 PM,002XX W HARRISON ST,0810,THEFT,OVER $500,OTHER (SPECIFY),N,N,123,25.0,06,1174701,1897628,41.874484611,-87.634037936,"(41.874484611, -87.634037936)",32
1880,JF158249,02/27/2022 11:00:00 PM,066XX S SANGAMON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,723,6.0,07,1171121,1860747,41.773358895,-87.648261728,"(41.773358895, -87.648261728)",68
1881,JE397055,10/03/2021 09:11:00 PM,026XX E 83RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,423,7.0,15,1195054,1850444,41.744530053000005,-87.560869416,"(41.744530053, -87.560869416)",46
1882,JE189123,04/04/2021 11:15:00 AM,029XX W 80TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,N,N,835,18.0,15,1157970,1851430,41.748068976,-87.69672325,"(41.748068976, -87.69672325)",70
1883,JE396675,10/03/2021 02:00:00 PM,047XX N ELSTON AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,N,N,1722,39.0,06,1145904,1931222,41.96726499,-87.738913431,"(41.96726499, -87.738913431)",16
1884,JE397150,10/04/2021 12:25:00 AM,009XX W 51ST PL,0890,THEFT,FROM BUILDING,APARTMENT,N,Y,934,20.0,06,1170888,1870681,41.800624017,-87.64882593200001,"(41.800624017, -87.648825932)",61
1885,JF102334,01/03/2022 03:30:00 PM,019XX W BELMONT AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,N,N,1922,32.0,26,1162871,1921261,41.939591541999995,-87.67680821200001,"(41.939591542, -87.676808212)",5
1886,JF142285,01/31/2022 06:00:00 PM,016XX E 71ST ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",OTHER (SPECIFY),N,N,332,5.0,11,1188642,1858271,41.7661636,-87.58411363799999,"(41.7661636, -87.584113638)",43
1887,JF163173,02/15/2022 12:01:00 AM,013XX W 82ND ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,613,21.0,05,1168663,1850385,41.744977571,-87.657570565,"(41.744977571, -87.657570565)",71
1888,JF157316,02/27/2022 12:20:00 AM,019XX N RACINE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,N,N,1811,2.0,26,1167993,1913350,41.917774165,-87.65821237600001,"(41.917774165, -87.658212376)",7
1889,JF163453,02/04/2022 12:00:00 AM,072XX N WESTERN AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,GAS STATION,N,N,2411,50.0,26,1159015,1947888,42.012737436,-87.69024548,"(42.012737436, -87.69024548)",2
1890,JE461311,11/30/2021 10:50:00 AM,013XX W 18TH ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,N,N,1233,25.0,26,1167653,1891526,41.857894873,-87.660090629,"(41.857894873, -87.660090629)",31
1891,JE464168,11/27/2021 08:00:00 PM,017XX W WALLEN AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,N,N,2432,49.0,20,1163633,1944225,42.002589628,-87.673357469,"(42.002589628, -87.673357469)",1
1892,JF138333,02/08/2022 07:06:00 PM,083XX S COTTAGE GROVE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,GAS STATION,N,N,632,8.0,04B,1183009,1849965,41.743503863,-87.60501807,"(41.743503863, -87.60501807)",44
1893,JE396685,10/03/2021 01:45:00 PM,041XX N MARINE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1915,46.0,08B,1171101,1928058,41.958065808,-87.64636050600001,"(41.958065808, -87.646360506)",3
1894,JF102158,01/03/2022 12:00:00 AM,060XX S ALBANY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,823,16.0,14,1156749,1864505,41.78397348,-87.70084512700001,"(41.78397348, -87.700845127)",66
1895,JE461931,11/30/2021 11:00:00 PM,035XX W MEDILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1413,35.0,08B,1152712,1915402,41.923721402,-87.71430113,"(41.923721402, -87.71430113)",22
1896,JE460917,11/30/2021 04:00:00 AM,082XX S JUSTINE ST,0810,THEFT,OVER $500,APARTMENT,N,Y,614,21.0,06,1167435,1850172,41.744419445,-87.662076236,"(41.744419445, -87.662076236)",71
1897,JF103505,01/03/2022 12:00:00 PM,052XX S FAIRFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,923,14.0,14,1158931,1869715,41.798226109,-87.692702702,"(41.798226109, -87.692702702)",63
1898,JE396665,10/03/2021 03:16:00 PM,041XX N LAWNDALE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,Y,Y,1723,35.0,08B,1150985,1927252,41.956272783,-87.72033546899999,"(41.956272783, -87.720335469)",16
1899,JE429663,11/01/2021 03:06:00 AM,008XX S KARLOV AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,N,N,1132,24.0,15,1149180,1895999,41.870546786999995,-87.72778235,"(41.870546787, -87.72778235)",26
1900,JE396749,10/03/2021 04:52:00 PM,074XX S COLFAX AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,N,N,334,7.0,04B,1194641,1856177,41.760272016,-87.562194391,"(41.760272016, -87.562194391)",43
1901,JE396921,10/03/2021 05:33:00 PM,038XX W ROOSEVELT RD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,Y,1133,24.0,04A,1151182,1894442,41.866235210999996,-87.720473094,"(41.866235211, -87.720473094)",29
1902,JE396359,10/03/2021 10:20:00 AM,016XX N TRIPP AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,2534,26.0,08A,1147800,1910651,41.910780084,-87.73247215,"(41.910780084, -87.73247215)",23
1903,JE396584,10/03/2021 04:00:00 AM,011XX W TAYLOR ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,1232,25.0,08A,1168763,1895738,41.869428989,-87.655894275,"(41.869428989, -87.655894275)",28
1904,JE430464,11/01/2021 05:00:00 PM,054XX W WEST END AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,1523,28.0,15,1139746,1900935,41.884269219000004,-87.762297601,"(41.884269219, -87.762297601)",25
1905,JE461605,11/30/2021 07:20:00 AM,014XX N LAKE SHORE DR,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,1824,43.0,08A,1176811,1910018,41.908435968,-87.625915985,"(41.908435968, -87.625915985)",8
1906,JE430386,11/01/2021 04:15:00 PM,075XX S EGGLESTON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,621,6.0,06,1174597,1855033,41.757602323,-87.63568945600001,"(41.757602323, -87.635689456)",69
1907,JE429632,11/01/2021 01:30:00 AM,006XX E 92ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,633,8.0,08B,1182177,1844115,41.727470074,-87.60824712700001,"(41.727470074, -87.608247127)",44
1908,JF102119,01/03/2022 12:20:00 PM,011XX N LAWNDALE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,SIDEWALK,Y,N,1112,27.0,18,1151500,1907389,41.901756915,-87.718965411,"(41.901756915, -87.718965411)",23
1909,JE464012,11/17/2021 11:30:00 PM,026XX S HAMLIN AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,N,Y,1031,22.0,04B,1151464,1886242,41.843727897,-87.719652986,"(41.843727897, -87.719652986)",30
1910,JF138224,02/08/2022 06:25:00 PM,008XX N RICHMOND ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,1211,26.0,04A,1156568,1905570,41.896664313,-87.700399242,"(41.896664313, -87.700399242)",24
1911,JF137310,02/08/2022 05:05:00 AM,039XX W 47TH ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,N,N,821,14.0,05,1150702,1873176,41.807887928,-87.72279014799999,"(41.807887928, -87.722790148)",57
1912,JF138171,02/08/2022 05:43:00 PM,015XX N HALSTED ST,0560,ASSAULT,SIMPLE,APPLIANCE STORE,N,N,1822,27.0,08A,1170738,1910151,41.908936199,-87.64822108700001,"(41.908936199, -87.648221087)",8
1913,JF140521,02/08/2022 07:00:00 AM,050XX S CORNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,N,N,222,5.0,14,1187887,1871709,41.803056534,-87.58645309399999,"(41.803056534, -87.586453094)",39
1914,JF137868,02/08/2022 01:45:00 PM,006XX S CENTRAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING / GROUNDS,N,N,1522,29.0,14,1139153,1896560,41.872274452,-87.76458166399999,"(41.872274452, -87.764581664)",25
1915,JF138242,02/08/2022 05:30:00 PM,057XX N CAMPBELL AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,N,Y,2011,40.0,26,1158626,1937995,41.985598695,-87.691949476,"(41.985598695, -87.691949476)",2
1916,JF137369,02/08/2022 07:30:00 AM,034XX W 64TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,N,N,823,23.0,07,1154640,1861967,41.777051138000004,-87.70864518100001,"(41.777051138, -87.708645181)",66
1917,JE461236,11/30/2021 11:30:00 AM,013XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1022,24.0,08B,1155926,1893559,41.863717908000005,-87.703081168,"(41.863717908, -87.703081168)",29
1918,JE396193,10/03/2021 05:25:00 AM,078XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,624,8.0,08B,1184252,1853187,41.752316406999995,-87.600363121,"(41.752316407, -87.600363121)",69
1919,JE430658,11/01/2021 05:00:00 PM,016XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1014,24.0,08B,1151323,1891513,41.858194929,-87.720032279,"(41.858194929, -87.720032279)",29
1920,JE396083,10/03/2021 01:43:00 AM,029XX W 26TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,1033,24.0,15,1157100,1886616,41.844641824,-87.698959764,"(41.844641824, -87.698959764)",30
1921,JE460891,11/30/2021 01:00:00 AM,056XX S MARYLAND AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,N,N,235,5.0,04B,1182875,1867708,41.792195498000005,-87.604958508,"(41.792195498, -87.604958508)",41
1922,JE466172,11/29/2021 03:30:00 PM,022XX S KILDARE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,N,Y,1013,22.0,26,1148296,1888676,41.850468639,-87.73121638799999,"(41.850468639, -87.731216388)",29
1923,JF105566,01/01/2022 12:31:00 AM,007XX N CLARK ST,0810,THEFT,OVER $500,SIDEWALK,N,N,1832,2.0,06,1175409,1905202,41.895252242,-87.63121097700001,"(41.895252242, -87.631210977)",8
1924,JE460921,11/30/2021 04:35:00 AM,021XX W 22ND PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,1034,25.0,14,1162396,1889050,41.851211977,-87.67945620399999,"(41.851211977, -87.679456204)",31
1925,JF157980,02/27/2022 04:37:00 PM,071XX S MAY ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,733,6.0,08A,1169889,1857383,41.7641545,-87.65287551,"(41.7641545, -87.65287551)",68
1926,JE429875,11/01/2021 09:30:00 AM,028XX N KOSTNER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,2523,31.0,06,1146561,1918521,41.932399855,-87.73682272299999,"(41.932399855, -87.736822723)",20
1927,JF102062,01/03/2022 11:32:00 AM,0000X E VAN BUREN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,113,42.0,15,1177228,1898567,41.877004411,-87.62473154899999,"(41.877004411, -87.624731549)",32
1928,JE397357,10/03/2021 06:00:00 PM,023XX W WARREN BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1223,27.0,07,1160909,1900297,41.882105768,-87.68460188899999,"(41.882105768, -87.684601889)",28
1929,JE430324,11/01/2021 03:05:00 PM,096XX S LA SALLE ST,0460,BATTERY,SIMPLE,STREET,N,Y,511,21.0,08B,1176974,1841132,41.719403016,-87.62739600399999,"(41.719403016, -87.627396004)",49
1930,JE397644,10/03/2021 10:30:00 PM,074XX S BLACKSTONE AVE,0810,THEFT,OVER $500,APARTMENT,N,Y,324,8.0,06,1187491,1856068,41.760145805,-87.58840232899999,"(41.760145805, -87.588402329)",43
1931,JE189308,04/04/2021 03:07:00 PM,072XX S STEWART AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,731,6.0,15,1174877,1856967,41.762903213,-87.634605726,"(41.762903213, -87.634605726)",69
1932,JE465611,11/15/2021 09:00:00 AM,085XX S PHILLIPS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,423,7.0,07,1193983,1848865,41.740223459,-87.564845283,"(41.740223459, -87.564845283)",46
1933,JF102595,01/03/2022 08:15:00 PM,007XX W 38TH ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,915,11.0,03,1171817,1879677,41.825289587,-87.64515480200001,"(41.825289587, -87.645154802)",60
1934,JE460981,11/30/2021 01:30:00 AM,010XX N FRANCISCO AVE,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,N,N,1211,26.0,06,1156861,1906972,41.900505589,-87.69928504399999,"(41.900505589, -87.699285044)",24
1935,JE397617,10/03/2021 10:55:00 PM,013XX W 14TH ST,0870,THEFT,POCKET-PICKING,PARK PROPERTY,N,N,1233,25.0,06,1167761,1893524,41.863375231,-87.65963665700001,"(41.863375231, -87.659636657)",28
1936,JE431008,11/01/2021 08:15:00 PM,024XX N OAKLEY AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1432,1.0,06,1160622,1915986,41.925163567,-87.685220499,"(41.925163567, -87.685220499)",22
1937,JE396672,10/03/2021 03:20:00 PM,052XX W WINNEMAC AVE,0810,THEFT,OVER $500,STREET,N,N,1623,45.0,06,1140454,1933084,41.972476483,-87.758906799,"(41.972476483, -87.758906799)",11
1938,JF157435,02/27/2022 06:21:00 AM,044XX N KIMBALL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1723,35.0,14,1152919,1929365,41.962032815,-87.71316933899999,"(41.962032815, -87.713169339)",14
1939,JE189305,04/04/2021 02:23:00 PM,051XX S INGLESIDE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,N,N,233,5.0,04B,1183413,1871230,41.80184763,-87.60287603,"(41.80184763, -87.60287603)",41
1940,JE431415,11/01/2021 09:00:00 PM,027XX W ROSEMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2413,50.0,14,1156964,1941698,41.995793879000004,-87.69796117799999,"(41.995793879, -87.697961178)",2
1941,JF138373,02/08/2022 12:30:00 AM,079XX S COLES AVE,0810,THEFT,OVER $500,STREET,N,N,422,7.0,06,1198196,1853097,41.751732099,-87.549268415,"(41.751732099, -87.549268415)",46
1942,JF139992,02/08/2022 02:00:00 PM,085XX S BURNHAM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,423,7.0,08B,1196305,1848879,41.740204661,-87.55633747,"(41.740204661, -87.55633747)",46
1943,JE220446,05/05/2021 12:52:00 PM,008XX S INDEPENDENCE BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1133,24.0,08B,1151229,1895983,41.87046297,-87.720260149,"(41.87046297, -87.720260149)",26
1944,JE323829,07/28/2021 05:45:00 PM,006XX W 41ST ST,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,APARTMENT,N,Y,925,11.0,17,1172690,1877880,41.820339218,-87.642005058,"(41.820339218, -87.642005058)",61
1945,JF140403,02/08/2022 04:00:00 PM,011XX S CANAL ST,0890,THEFT,FROM BUILDING,BANK,N,N,124,25.0,06,1173307,1895355,41.868278395,-87.63922352600001,"(41.868278395, -87.639223526)",28
1946,JE396196,10/03/2021 05:42:00 AM,016XX N LINDER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,N,Y,2532,37.0,08B,1139484,1910417,41.910293758,-87.763028256,"(41.910293758, -87.763028256)",25
1947,JF102128,01/03/2022 12:26:00 PM,014XX N LARAMIE AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,Y,N,2532,37.0,26,1141440,1909086,41.906605430999996,-87.75587549,"(41.906605431, -87.75587549)",25
1948,JE188983,04/04/2021 07:40:00 AM,018XX N KEYSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,2534,35.0,14,1149091,1911982,41.914407562,-87.727694914,"(41.914407562, -87.727694914)",20
1949,JF137734,02/08/2022 12:24:00 PM,054XX W FULLERTON AVE,0460,BATTERY,SIMPLE,SIDEWALK,Y,N,2515,36.0,08B,1139522,1915420,41.924021855999996,-87.762766381,"(41.924021856, -87.762766381)",19
1950,JE396912,10/03/2021 05:00:00 PM,004XX N MORGAN ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1214,27.0,06,1169687,1903420,41.890488887,-87.652278239,"(41.890488887, -87.652278239)",24
1951,JE397106,10/03/2021 10:09:00 PM,026XX S WASHTENAW AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,1034,24.0,24,1159054,1886575,41.844489485,-87.69178998,"(41.844489485, -87.69178998)",30
1952,JF138845,02/08/2022 04:00:00 PM,023XX E 70TH PL,0820,THEFT,$500 AND UNDER,STREET,N,N,331,5.0,06,1192772,1858662,41.767136819,-87.568963252,"(41.767136819, -87.568963252)",43
1953,JF138690,02/08/2022 05:00:00 PM,058XX S SHIELDS AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,711,20.0,06,1174958,1866097,41.787955143000005,-87.634036744,"(41.787955143, -87.634036744)",68
1954,JF138552,02/08/2022 08:00:00 PM,017XX E 85TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,412,8.0,07,1189289,1848964,41.740608864,-87.58204008,"(41.740608864, -87.58204008)",45
1955,JF158032,02/27/2022 06:30:00 PM,056XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,712,16.0,08B,1170604,1867522,41.791961574,-87.64995954700001,"(41.791961574, -87.649959547)",68
1956,JF157333,02/27/2022 02:18:00 AM,086XX S MARQUETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,423,7.0,08B,1195656,1848172,41.73828065,-87.55873859100001,"(41.73828065, -87.558738591)",46
1957,JF157512,02/27/2022 07:30:00 AM,076XX S STEWART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,623,17.0,14,1174951,1854209,41.755333281999995,-87.63441663200001,"(41.755333282, -87.634416632)",69
1958,JF158044,02/27/2022 08:03:00 PM,001XX W ROOSEVELT RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,123,25.0,14,1175197,1895030,41.867344428,-87.63229476299999,"(41.867344428, -87.632294763)",32
1959,JF157901,02/27/2022 04:34:00 PM,065XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,312,20.0,15,1180043,1861837,41.776150283,-87.61552262299999,"(41.776150283, -87.615522623)",42
1960,JF157762,02/27/2022 02:24:00 PM,047XX W ARTHINGTON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,1131,24.0,16,1144999,1895613,41.869567466,-87.743142105,"(41.869567466, -87.743142105)",25
1961,JF158064,02/27/2022 07:50:00 PM,0000X N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,112,42.0,06,1177306,1900590,41.882553868,-87.62438380200001,"(41.882553868, -87.624383802)",32
1962,JF158031,02/27/2022 07:10:00 PM,057XX S CICERO AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,Y,N,813,13.0,26,1145654,1866253,41.788987036,-87.74147999,"(41.788987036, -87.74147999)",56
1963,JF161689,02/27/2022 05:50:00 PM,003XX W ERIE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,N,N,1831,42.0,14,1174096,1904722,41.893964478,-87.63604757600001,"(41.893964478, -87.636047576)",8
1964,JF158073,02/27/2022 07:00:00 PM,095XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,511,21.0,08B,1177973,1841788,41.721180629,-87.62371718700001,"(41.721180629, -87.623717187)",49
1965,JF138101,02/08/2022 02:30:00 PM,014XX S KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1011,24.0,08B,1148615,1892872,41.861976843,-87.729937365,"(41.861976843, -87.729937365)",29
1966,JE397067,10/03/2021 11:00:00 AM,030XX N BROADWAY,0580,STALKING,SIMPLE,COMMERCIAL / BUSINESS OFFICE,N,N,1934,44.0,08A,1171726,1920321,41.93682144,-87.644291467,"(41.93682144, -87.644291467)",6
1967,JE190653,04/04/2021 10:30:00 PM,021XX W 18TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1234,25.0,08B,1162207,1891382,41.857615164,-87.680084762,"(41.857615164, -87.680084762)",31
1968,JE396069,10/03/2021 01:38:00 AM,040XX E 111TH ST,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,N,N,433,10.0,15,1204929,1831981,41.693617345999996,-87.525322068,"(41.693617346, -87.525322068)",52
1969,JF138938,02/08/2022 06:00:00 PM,053XX S MAYFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,811,14.0,07,1137938,1868620,41.795624773,-87.769715586,"(41.795624773, -87.769715586)",56
1970,JE397001,10/03/2021 07:00:00 PM,123XX S MICHIGAN AVE,0810,THEFT,OVER $500,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,N,Y,532,9.0,06,1179068,1823259,41.670309601,-87.620268309,"(41.670309601, -87.620268309)",53
1971,JF138522,02/08/2022 06:15:00 PM,027XX S HOMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1032,22.0,14,1154143,1885570,41.841830898000005,-87.70983943700001,"(41.841830898, -87.709839437)",30
1972,JF158715,02/27/2022 05:00:00 PM,038XX W DIVERSEY AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,2523,30.0,08A,1150095,1918338,41.931829482,-87.72384037100001,"(41.931829482, -87.723840371)",22
1973,JF138413,02/08/2022 10:50:00 PM,053XX S CHRISTIANA AVE,4230,KIDNAPPING,UNLAWFUL RESTRAINT,STREET,N,N,822,14.0,26,1154950,1869087,41.796583276,-87.707318669,"(41.796583276, -87.707318669)",63
1974,JE396915,10/03/2021 07:30:00 PM,090XX S ESSEX AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,RESIDENCE - GARAGE,N,N,423,7.0,03,1194402,1845580,41.731198856999995,-87.563417816,"(41.731198857, -87.563417816)",48
1975,JE188820,04/04/2021 12:45:00 AM,058XX S ALBANY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,824,14.0,14,1156714,1865730,41.787335762,-87.70094041700001,"(41.787335762, -87.700940417)",63
1976,JE396559,10/03/2021 01:40:00 PM,012XX N DEARBORN ST,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,1824,2.0,06,1175711,1908536,41.904394115,-87.63000143200001,"(41.904394115, -87.630001432)",8
1977,JF137438,02/08/2022 08:15:00 AM,057XX S CICERO AVE,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,Y,N,813,13.0,15,1145654,1866253,41.788987036,-87.74147999,"(41.788987036, -87.74147999)",56
1978,JE373539,09/10/2021 12:30:00 PM,067XX N WASHTENAW AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,N,N,2412,50.0,08B,1157107,1944548,42.003611477,-87.697357279,"(42.003611477, -87.697357279)",2
1979,JF137732,02/08/2022 11:30:00 AM,001XX W CERMAK RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,Y,N,914,25.0,04B,1175616,1889758,41.852868298000004,-87.63091491,"(41.852868298, -87.63091491)",34
1980,JF137780,02/08/2022 12:30:00 PM,044XX S ARCHER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,821,14.0,08B,1155241,1875056,41.812957211,-87.706091793,"(41.812957211, -87.706091793)",58
1981,JE396994,10/03/2021 08:52:00 PM,047XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,223,3.0,08B,1180399,1873604,41.808431843,-87.613856556,"(41.808431843, -87.613856556)",38
1982,JF137544,02/08/2022 10:00:00 AM,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1913,46.0,06,1168469,1929861,41.963070794000004,-87.655984213,"(41.963070794, -87.655984213)",3
1983,JE396871,10/03/2021 02:30:00 PM,113XX S AVENUE M,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,433,10.0,08A,1201564,1830364,41.689266111,-87.53769647,"(41.689266111, -87.53769647)",52
1984,JE220549,05/05/2021 02:45:00 PM,036XX W GRENSHAW ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,N,Y,1133,24.0,04B,1152249,1894796,41.867185658000004,-87.71654668,"(41.867185658, -87.71654668)",29
