CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE455445,11/10/2021 12:01:00 AM,023XX W 72ND ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,832,18,11,1162209,1856868,41.762904536,-87.681038988,"(41.762904536, -87.681038988)"
JE436754,11/06/2021 12:01:00 AM,023XX W BLOOMINGDALE AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1434,32,06,1160540,1911925,41.914021595,-87.685634506,"(41.914021595, -87.685634506)"
JE435628,11/06/2021 03:33:00 AM,060XX W FULLERTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,2512,30,15,1135750,1915319,41.923812736,-87.77662885,"(41.923812736, -87.77662885)"
JE464903,12/03/2021 03:32:00 PM,037XX W CHICAGO AVE,0460,BATTERY,SIMPLE,SIDEWALK,Y,N,1112,27,08B,1151145,1905078,41.89542227,-87.720330031,"(41.89542227, -87.720330031)"
JE436185,11/06/2021 02:00:00 AM,026XX N RICHMOND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1411,32,14,1156253,1917470,41.929325269,-87.701234076,"(41.929325269, -87.701234076)"
JE454470,11/19/2021 09:00:00 AM,029XX N MC VICKER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,2511,30,11,1135554,1918889,41.933612709,-87.777263969,"(41.933612709, -87.777263969)"
JE465125,12/03/2021 07:00:00 AM,075XX S TRUMBULL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,835,18,08A,1154678,1854452,41.756428043,-87.708705941,"(41.756428043, -87.708705941)"
JE469967,12/01/2021 09:00:00 PM,070XX S CORNELL AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,332,5,05,1188575,1858406,41.766535652,-87.584354904,"(41.766535652, -87.584354904)"
JE481076,12/17/2021 06:40:00 PM,002XX W NORTH AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,N,N,1814,2,06,1174028,1910984,41.911149245,-87.636110397,"(41.911149245, -87.636110397)"
JE480414,12/17/2021 09:32:00 AM,093XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,633,9,14,1180226,1843094,41.724713199,-87.615425074,"(41.724713199, -87.615425074)"
JF162416,03/03/2022 07:40:00 PM,050XX W PENSACOLA AVE,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,N,N,1624,45,08B,1142104,1928455,41.959743601,-87.752954669,"(41.959743601, -87.752954669)"
JE436915,11/06/2021 11:00:00 AM,013XX W TOUHY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),N,N,2423,49,06,1166018,1947969,42.012812446,-87.664475673,"(42.012812446, -87.664475673)"
JE480548,12/17/2021 11:15:00 AM,059XX S THROOP ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,Y,713,16,26,1168677,1865303,41.785914192,-87.657089519,"(41.785914192, -87.657089519)"
JE465193,12/03/2021 07:00:00 PM,001XX E SUPERIOR ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1833,2,07,1177508,1905401,41.895750913,-87.623495923,"(41.895750913, -87.623495923)"
JE452339,11/19/2021 08:00:00 PM,007XX S FINANCIAL PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,123,4,14,1175104,1897037,41.87285385,-87.632576028,"(41.87285385, -87.632576028)"
JE466147,12/03/2021 10:30:00 PM,091XX S STONY ISLAND AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,Y,413,8,06,1188390,1844597,41.728646864,-87.585472909,"(41.728646864, -87.585472909)"
JE464331,12/03/2021 04:35:00 AM,065XX S BISHOP ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,725,16,04A,1167788,1861475,41.775428827,-87.660458852,"(41.775428827, -87.660458852)"
JE450953,11/19/2021 11:01:00 PM,045XX S WOLCOTT AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,924,15,04A,1164451,1874485,41.811200883,-87.672325229,"(41.811200883, -87.672325229)"
JE465213,12/03/2021 10:00:00 AM,007XX N MONTICELLO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1112,27,14,1151919,1904646,41.894221609,-87.717498685,"(41.894221609, -87.717498685)"
JE480354,12/17/2021 09:07:00 AM,006XX E 72ND ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,323,6,26,1181564,1857413,41.763975413,-87.610083183,"(41.763975413, -87.610083183)"
JE481180,12/17/2021 09:30:00 PM,015XX E 67TH ST,0460,BATTERY,SIMPLE,APARTMENT,N,N,321,5,08B,1187554,1860868,41.773315928,-87.588018999,"(41.773315928, -87.588018999)"
JE427267,10/29/2021 09:35:00 PM,015XX W MADISON ST,031A,ROBBERY,ARMED - HANDGUN,RESTAURANT,N,N,1224,28,03,1166272,1900109,41.881476947,-87.664914402,"(41.881476947, -87.664914402)"
JE427022,10/29/2021 04:25:00 PM,069XX N WESTERN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,OTHER (SPECIFY),N,N,2411,50,11,1159055,1946187,42.008069017,-87.690145324,"(42.008069017, -87.690145324)"
JE432204,10/22/2021 09:30:00 PM,004XX E 35TH ST,0810,THEFT,OVER $500,STREET,N,N,211,4,06,1179976,1881891,41.831181731,-87.615153958,"(41.831181731, -87.615153958)"
JE312144,07/24/2021 05:33:00 AM,000XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,Y,N,623,6,01A,1177763,1852641,41.750967358,-87.624158809,"(41.750967358, -87.624158809)"
JE449993,11/19/2021 04:25:00 AM,031XX W HARRISON ST,0810,THEFT,OVER $500,STREET,N,Y,1134,24,06,1155457,1897193,41.873699424,-87.704705156,"(41.873699424, -87.704705156)"
JE437124,11/06/2021 09:00:00 PM,091XX S DAUPHIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,633,8,07,1183605,1844583,41.728721192,-87.603001652,"(41.728721192, -87.603001652)"
JE455239,06/01/2021 04:37:00 AM,057XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,712,16,08B,1170958,1866685,41.789657023,-87.648685933,"(41.789657023, -87.648685933)"
JE451398,11/19/2021 09:46:00 PM,016XX W 95TH ST,0460,BATTERY,SIMPLE,STREET,N,N,2221,21,08B,1167299,1841714,41.721212351,-87.66281599,"(41.721212351, -87.66281599)"
JE435791,11/06/2021 09:15:00 AM,084XX S SAGINAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,423,7,14,1195296,1849596,41.742197108,-87.560010639,"(41.742197108, -87.560010639)"
JE484511,12/17/2021 10:52:00 PM,076XX S ESSEX AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),N,N,421,7,11,1194189,1854789,41.756474345,-87.563896446,"(41.756474345, -87.563896446)"
JE454565,10/26/2021 10:00:00 AM,016XX S BLUE ISLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESTAURANT,N,N,1233,25,10,1167522,1891765,41.858553527,-87.660564603,"(41.858553527, -87.660564603)"
JF161866,03/03/2022 08:00:00 AM,002XX W 104TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,N,N,512,34,08B,1176490,1835977,41.705267858,-87.629323117,"(41.705267858, -87.629323117)"
JE450264,11/19/2021 12:00:00 AM,103XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,N,N,2232,34,05,1172803,1836335,41.706332184,-87.642813969,"(41.706332184, -87.642813969)"
JE469932,11/16/2021 03:46:00 PM,009XX W FOSTER AVE,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,2024,48,06,1169018,1934728,41.976414059,-87.653823823,"(41.976414059, -87.653823823)"
JE482502,12/17/2021 02:00:00 PM,033XX W CHICAGO AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,N,N,1121,27,06,1153740,1905130,41.895513691,-87.710797781,"(41.895513691, -87.710797781)"
JE467932,12/03/2021 03:00:00 PM,013XX W ANCONA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1215,1,14,1167437,1904650,41.893912802,-87.660505847,"(41.893912802, -87.660505847)"
JE465682,12/03/2021 11:00:00 PM,088XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,632,8,07,1183106,1846613,41.734303349,-87.604766636,"(41.734303349, -87.604766636)"
JE435722,11/06/2021 01:00:00 AM,003XX W SUPERIOR ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1831,42,14,1173603,1905294,41.895545059,-87.637841159,"(41.895545059, -87.637841159)"
JE451543,11/19/2021 07:00:00 PM,036XX S GILES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,212,3,07,1178860,1880924,41.828553738,-87.619278091,"(41.828553738, -87.619278091)"
JE439910,11/06/2021 10:06:00 AM,035XX W ARMITAGE AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,COMMERCIAL / BUSINESS OFFICE,N,N,1413,26,26,1152645,1913065,41.9173098,-87.71460927,"(41.9173098, -87.71460927)"
JE450550,11/19/2021 06:00:00 AM,078XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,624,8,14,1184253,1853180,41.752297175,-87.600359675,"(41.752297175, -87.600359675)"
JE481533,12/17/2021 05:00:00 PM,055XX W WEST END AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1523,37,14,1139236,1900923,41.884245586,-87.764170703,"(41.884245586, -87.764170703)"
JE481576,12/17/2021 07:00:00 PM,043XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),N,N,1013,22,06,1148171,1888007,41.848635221,-87.731692368,"(41.848635221, -87.731692368)"
JE464704,12/03/2021 10:00:00 AM,068XX S LANGLEY AVE,0650,BURGLARY,HOME INVASION,APARTMENT,N,N,321,20,05,1182069,1859799,41.770511169,-87.608158528,"(41.770511169, -87.608158528)"
JE465073,12/03/2021 04:40:00 PM,018XX W TAYLOR ST,0560,ASSAULT,SIMPLE,STREET,N,Y,1231,27,08A,1164380,1895615,41.869185256,-87.671988881,"(41.869185256, -87.671988881)"
JE450770,11/19/2021 05:45:00 PM,113XX S HALSTED ST,0460,BATTERY,SIMPLE,RESTAURANT,N,N,2234,34,08B,1173015,1829584,41.687801737,-87.642236002,"(41.687801737, -87.642236002)"
JE450024,11/19/2021 05:30:00 AM,100XX W OHARE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,AIRCRAFT,N,N,1651,41,24,1100658,1934241,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
JE450736,11/19/2021 03:30:00 PM,046XX S HALSTED ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,N,N,925,11,06,1171750,1874054,41.809860998,-87.645565723,"(41.809860998, -87.645565723)"
JE464355,12/03/2021 06:00:00 AM,001XX W 35TH ST,0460,BATTERY,SIMPLE,CTA STATION,N,N,915,11,08B,1175739,1881773,41.830954079,-87.630703226,"(41.830954079, -87.630703226)"
JE485751,11/24/2021 12:00:00 AM,090XX S BISHOP ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),N,Y,2222,21,08A,1168253,1844770,41.729578029,-87.659234019,"(41.729578029, -87.659234019)"
JE486069,11/27/2021 12:00:00 AM,009XX W 76TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,N,N,621,17,11,1171493,1854446,41.756060031,-87.647082345,"(41.756060031, -87.647082345)"
JF161710,03/03/2022 12:01:00 AM,118XX S STATE ST,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,532,9,06,1178385,1826266,41.67857675,-87.622677248,"(41.67857675, -87.622677248)"
JE470210,11/11/2021 09:00:00 AM,057XX W LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1622,45,14,1137224,1931336,41.967738629,-87.770826485,"(41.967738629, -87.770826485)"
JE450730,11/19/2021 05:10:00 PM,020XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,132,3,08A,1177528,1890620,41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
JE467212,12/03/2021 05:45:00 PM,016XX W HARRISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING / GROUNDS,N,Y,1231,27,08B,1165692,1897450,41.874192812,-87.667119921,"(41.874192812, -87.667119921)"
JE448647,11/17/2021 08:16:00 PM,017XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1811,32,06,1164140,1915989,41.925098106,-87.672293669,"(41.925098106, -87.672293669)"
JE455831,11/10/2021 09:00:00 AM,069XX S COTTAGE GROVE AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,N,N,321,20,10,1182754,1859164,41.76875279,-87.605667308,"(41.76875279, -87.605667308)"
JE482260,12/17/2021 03:30:00 PM,031XX W 79TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,N,N,835,18,04A,1156529,1852065,41.749840654,-87.701986519,"(41.749840654, -87.701986519)"
JE450794,11/19/2021 07:00:00 AM,030XX W GUNNISON ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1713,33,06,1155157,1932064,41.969394289,-87.704868325,"(41.969394289, -87.704868325)"
JE480164,12/17/2021 01:20:00 AM,066XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,725,16,08B,1168141,1860638,41.773124406,-87.659188846,"(41.773124406, -87.659188846)"
JE484760,11/09/2021 12:00:00 AM,081XX S HARVARD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,Y,622,21,26,1175370,1850995,41.746504322,-87.632976989,"(41.746504322, -87.632976989)"
JE480849,12/17/2021 04:00:00 PM,075XX S HARVARD AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,623,6,08A,1175373,1854974,41.757423116,-87.632847291,"(41.757423116, -87.632847291)"
JE455757,11/19/2021 04:00:00 PM,024XX E 78TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,421,7,14,1193705,1853720,41.75355279,-87.565705132,"(41.75355279, -87.565705132)"
JE451365,11/19/2021 08:45:00 PM,029XX W 40TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,921,12,14,1157333,1877972,41.820916928,-87.698339178,"(41.820916928, -87.698339178)"
JE480575,12/17/2021 11:15:00 AM,027XX W HARRISON ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,Y,N,1135,28,26,1158248,1897253,41.873807522,-87.69445629,"(41.873807522, -87.69445629)"
JE470233,12/01/2021 04:21:00 PM,004XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1834,42,06,1177361,1903270,41.889906681,-87.624100509,"(41.889906681, -87.624100509)"
JE451510,11/19/2021 01:00:00 PM,065XX S PARNELL AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),N,N,722,20,06,1173696,1861384,41.775050221,-87.63880355,"(41.775050221, -87.63880355)"
JE465166,12/03/2021 05:00:00 PM,027XX N MILDRED AVE,0810,THEFT,OVER $500,APARTMENT,N,N,1935,43,06,1169807,1918421,41.931649862,-87.651399541,"(41.931649862, -87.651399541)"
JE455205,08/25/2021 12:00:00 AM,027XX W 22ND PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,Y,1034,12,11,1158377,1888943,41.851001389,-87.694209795,"(41.851001389, -87.694209795)"
JE449949,11/19/2021 01:35:00 AM,003XX E 71ST ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,322,6,08B,1179971,1858027,41.765696901,-87.615903076,"(41.765696901, -87.615903076)"
JE450659,11/19/2021 01:30:00 PM,031XX W WALTON ST,0850,THEFT,ATTEMPT THEFT,APARTMENT,N,N,1211,26,06,1155257,1906163,41.898317999,-87.705198396,"(41.898317999, -87.705198396)"
JE317267,07/26/2021 12:00:00 AM,044XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,GAS STATION,N,N,1131,24,06,1147062,1894336,41.86602405,-87.735600824,"(41.86602405, -87.735600824)"
JE480132,12/17/2021 12:15:00 AM,001XX W KINZIE ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,Y,N,1831,42,08B,1174923,1902985,41.889179572,-87.633062369,"(41.889179572, -87.633062369)"
JE452444,11/19/2021 10:45:00 AM,021XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,N,N,1432,32,06,1165199,1914283,41.920394271,-87.66845103,"(41.920394271, -87.66845103)"
JE450129,11/19/2021 05:36:00 AM,001XX E RANDOLPH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,N,N,114,42,05,1177619,1901296,41.884484068,-87.623213022,"(41.884484068, -87.623213022)"
JE470260,11/20/2021 04:10:00 PM,0000X S STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,112,42,06,1176389,1900278,41.88171846,-87.627760426,"(41.88171846, -87.627760426)"
JE483807,12/17/2021 12:30:00 PM,061XX S WENTWORTH AVE,0810,THEFT,OVER $500,STREET,N,N,311,20,06,1176011,1864583,41.783777002,-87.630221231,"(41.783777002, -87.630221231)"
JE466146,12/03/2021 03:30:00 PM,017XX W MARQUETTE RD,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),N,N,725,15,06,1165959,1860267,41.772152991,-87.667198068,"(41.772152991, -87.667198068)"
JE464907,12/03/2021 03:00:00 PM,024XX N KOSTNER AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,N,N,2524,31,03,1146629,1916065,41.925659063,-87.73663564,"(41.925659063, -87.73663564)"
JE432445,10/26/2021 12:00:00 AM,016XX N BISSELL ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,1813,43,11,1170186,1911435,41.912471647,-87.650211297,"(41.912471647, -87.650211297)"
JE426335,10/29/2021 09:00:00 AM,038XX N SEELEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,DAY CARE CENTER,N,N,1921,47,14,1161999,1925577,41.951453167,-87.679892136,"(41.951453167, -87.679892136)"
JE455115,11/19/2021 10:30:00 PM,024XX W PETERSON AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,COMMERCIAL / BUSINESS OFFICE,N,N,2011,40,26,1158792,1939779,41.990490652,-87.691289748,"(41.990490652, -87.691289748)"
JE465451,12/03/2021 05:00:00 PM,033XX W 19TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1024,24,07,1154522,1890515,41.855393,-87.708316543,"(41.855393, -87.708316543)"
JE450865,11/19/2021 08:40:00 PM,050XX N MULLIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1622,45,08B,1132890,1933075,41.972587589,-87.786721703,"(41.972587589, -87.786721703)"
JE451354,11/19/2021 11:00:00 PM,039XX W CORTLAND ST,0810,THEFT,OVER $500,STREET,N,N,2535,26,06,1149618,1912330,41.915352279,-87.725749724,"(41.915352279, -87.725749724)"
JE481102,12/17/2021 07:50:00 PM,008XX E 79TH ST,0560,ASSAULT,SIMPLE,GAS STATION,N,N,624,8,08A,1183364,1852811,41.751305337,-87.603628907,"(41.751305337, -87.603628907)"
JE485969,12/07/2021 07:00:00 AM,003XX S DAMEN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,N,N,1225,27,11,1163119,1898512,41.877161446,-87.676536946,"(41.877161446, -87.676536946)"
JE470173,09/15/2021 06:00:00 AM,087XX S EGGLESTON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER (SPECIFY),N,N,2223,21,26,1174828,1846922,41.735339576,-87.635084092,"(41.735339576, -87.635084092)"
JE450256,11/19/2021 10:45:00 AM,032XX N PULASKI RD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,1731,30,04A,1149154,1921423,41.940313289,-87.727218277,"(41.940313289, -87.727218277)"
JE465430,12/03/2021 11:45:00 AM,017XX E 78TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,414,8,06,1189069,1853602,41.753341238,-87.582697884,"(41.753341238, -87.582697884)"
JE481265,12/17/2021 10:40:00 PM,015XX W FULTON ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1215,27,06,1166220,1901954,41.88654088,-87.665052586,"(41.88654088, -87.665052586)"
JE436533,11/06/2021 10:25:00 PM,073XX S YALE AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),N,N,731,6,06,1175893,1856331,41.761135248,-87.630900966,"(41.761135248, -87.630900966)"
JE465058,12/03/2021 03:50:00 PM,010XX N DAMEN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,1212,2,05,1162876,1907105,41.900746436,-87.677187912,"(41.900746436, -87.677187912)"
JE450489,11/19/2021 10:00:00 AM,035XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,212,4,07,1181286,1881718,41.830676853,-87.610352872,"(41.830676853, -87.610352872)"
JE469997,11/18/2021 09:38:00 PM,045XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,2533,37,06,1145953,1910249,41.90971226,-87.73926766,"(41.90971226, -87.73926766)"
JE482204,12/17/2021 06:15:00 PM,100XX W OHARE ST,0810,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,N,N,1651,41,06,1100658,1934241,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
JE480928,12/17/2021 09:00:00 AM,065XX S CHAMPLAIN AVE,0810,THEFT,OVER $500,STREET,N,Y,321,20,06,1181689,1861877,41.776222187,-87.609487333,"(41.776222187, -87.609487333)"
JE481225,12/17/2021 08:00:00 PM,014XX W FULTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1215,27,14,1166784,1901971,41.886575458,-87.662980958,"(41.886575458, -87.662980958)"
JE435528,11/06/2021 12:00:00 AM,068XX S CORNELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,332,5,08B,1188379,1860054,41.771062585,-87.585020753,"(41.771062585, -87.585020753)"
JE484187,12/17/2021 10:00:00 PM,020XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1814,43,14,1173986,1913691,41.918578314,-87.636183854,"(41.918578314, -87.636183854)"
JE437806,11/06/2021 05:00:00 AM,056XX N ASHLAND AVE,0810,THEFT,OVER $500,RESIDENCE - GARAGE,N,N,2012,40,06,1164637,1937702,41.984669044,-87.669849778,"(41.984669044, -87.669849778)"
JE436440,11/06/2021 07:48:00 PM,036XX W CHICAGO AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,1112,27,18,1152132,1905098,41.895457744,-87.716704466,"(41.895457744, -87.716704466)"
JE436956,11/06/2021 04:00:00 PM,007XX N LONG AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,1524,37,05,1140186,1904367,41.893679007,-87.760597727,"(41.893679007, -87.760597727)"
JE464642,12/03/2021 09:30:00 AM,060XX S LA SALLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,311,20,08B,1176341,1864821,41.784422688,-87.629004192,"(41.784422688, -87.629004192)"
JE465800,12/03/2021 10:30:00 PM,023XX S CANAL ST,0810,THEFT,OVER $500,STREET,N,N,914,25,06,1173564,1888880,41.850504813,-87.638472418,"(41.850504813, -87.638472418)"
JF162175,03/03/2022 12:01:00 AM,008XX W MONTROSE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1914,46,06,1169658,1929414,41.961818337,-87.651625789,"(41.961818337, -87.651625789)"
JE486052,12/17/2021 07:00:00 PM,051XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,2031,40,06,1156765,1934163,41.975121537,-87.698898525,"(41.975121537, -87.698898525)"
JE427294,10/29/2021 11:15:00 PM,008XX N PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1511,29,08B,1138537,1905045,41.895569569,-87.766637586,"(41.895569569, -87.766637586)"
JE432045,10/23/2021 11:15:00 PM,053XX S WINCHESTER AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,N,Y,932,16,04B,1164262,1869197,41.796693965,-87.673167445,"(41.796693965, -87.673167445)"
JE426455,10/29/2021 11:00:00 AM,009XX N SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1112,37,06,1150215,1906020,41.898025397,-87.72372114,"(41.898025397, -87.72372114)"
JE436447,11/06/2021 08:22:00 PM,028XX S CALIFORNIA BLVD,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,N,N,1034,12,08B,1158390,1885127,41.840529595,-87.694266302,"(41.840529595, -87.694266302)"
JE435532,11/06/2021 12:30:00 AM,116XX S AVENUE O,1310,CRIMINAL DAMAGE,TO PROPERTY,FIRE STATION,N,N,433,10,14,1200920,1828354,41.683766778,-87.540121839,"(41.683766778, -87.540121839)"
JE483890,12/17/2021 10:30:00 PM,078XX S SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,835,18,14,1155743,1852445,41.750899226,-87.704856617,"(41.750899226, -87.704856617)"
JE464425,12/03/2021 07:00:00 AM,042XX W IOWA ST,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,APARTMENT,N,N,1111,37,03,1148074,1905667,41.897098205,-87.731593998,"(41.897098205, -87.731593998)"
JE436080,11/06/2021 02:05:00 PM,042XX N BROADWAY,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1915,46,14,1169146,1928470,41.959239131,-87.653535714,"(41.959239131, -87.653535714)"
JE438410,11/06/2021 10:00:00 AM,0000X E CHESTNUT ST,0810,THEFT,OVER $500,HOTEL / MOTEL,N,N,1833,2,06,1176408,1906333,41.898333269,-87.62750777,"(41.898333269, -87.62750777)"
JE450091,11/19/2021 08:25:00 AM,012XX N CLYBOURN AVE,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,N,N,1821,27,08A,1172799,1908580,41.904579871,-87.640696598,"(41.904579871, -87.640696598)"
JE450002,11/19/2021 05:30:00 AM,020XX W JACKSON BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,N,N,1225,27,03,1162969,1898628,41.877482909,-87.677084446,"(41.877482909, -87.677084446)"
JE464330,12/03/2021 04:39:00 AM,015XX W 61ST ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,713,16,08A,1166952,1864272,41.783122056,-87.663443659,"(41.783122056, -87.663443659)"
