CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE205758,04/16/2021 12:00:00 AM,049XX N MARINE DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,2024,48,11,1169938,1933073,41.971852622,-87.650489142,"(41.971852622, -87.650489142)"
JF100987,01/02/2022 05:11:00 AM,024XX S TRUMBULL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,N,N,1024,22,01A,1153752,1887653,41.847554681,-87.711218923,"(41.847554681, -87.711218923)"
JE202350,04/16/2021 06:00:00 PM,127XX S ESCANABA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,433,10,08B,1197414,1821022,41.66373483,-87.553198864,"(41.66373483, -87.553198864)"
JF137862,02/04/2022 02:30:00 PM,022XX N CLYBOURN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1811,2,06,1166078,1914945,41.922192092,-87.665202478,"(41.922192092, -87.665202478)"
JE300488,07/13/2021 06:30:00 PM,045XX S WOLCOTT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,924,15,14,1164448,1874606,41.811532985,-87.672332819,"(41.811532985, -87.672332819)"
JE169743,03/15/2021 02:30:00 PM,013XX W 76TH ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING / PROPERTY,N,N,612,17,08A,1168681,1854376,41.755929033,-87.657389725,"(41.755929033, -87.657389725)"
JF136395,02/04/2022 12:50:00 PM,011XX N CLARK ST,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,1824,2,06,1175324,1908199,41.903478069,-87.631433102,"(41.903478069, -87.631433102)"
JE171426,03/15/2021 05:00:00 PM,012XX W 119TH ST,0820,THEFT,$500 AND UNDER,STREET,N,N,524,34,06,1170139,1825866,41.677661758,-87.652872258,"(41.677661758, -87.652872258)"
JF101669,01/02/2022 11:00:00 PM,098XX S BENSLEY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),N,N,431,10,04A,1194445,1840117,41.716206824,-87.563439277,"(41.716206824, -87.563439277)"
JE169930,03/15/2021 05:30:00 PM,012XX S INDIANA AVE,0580,STALKING,SIMPLE,APARTMENT,N,N,132,3,08A,1177854,1894918,41.866977138,-87.622544036,"(41.866977138, -87.622544036)"
JF174857,02/22/2022 08:00:00 AM,122XX S WALLACE ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,523,34,06,1174519,1823793,41.671877072,-87.636901383,"(41.671877072, -87.636901383)"
JF116544,01/18/2022 11:46:00 AM,021XX S ARCHER AVE,0810,THEFT,OVER $500,STREET,N,N,914,25,06,1175055,1890078,41.853758976,-87.63296436,"(41.853758976, -87.63296436)"
JE169306,03/15/2021 07:00:00 AM,070XX S EAST END AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,N,N,332,5,07,1188994,1858654,41.767206163,-87.582811203,"(41.767206163, -87.582811203)"
JE480287,11/26/2021 10:30:00 AM,072XX S RIDGELAND AVE,0810,THEFT,OVER $500,STREET,N,N,324,7,06,1189129,1857114,41.762977039,-87.582365662,"(41.762977039, -87.582365662)"
JF119517,01/18/2022 06:00:00 AM,030XX W ROSEMONT AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,2413,50,06,1155005,1941645,41.995688105,-87.705168864,"(41.995688105, -87.705168864)"
JF117092,01/18/2022 06:05:00 PM,059XX S INDIANA AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,N,Y,232,20,04B,1178616,1865652,41.786651593,-87.620637942,"(41.786651593, -87.620637942)"
JF116589,01/18/2022 09:00:00 AM,063XX N ALBANY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,N,2413,50,11,1154536,1941925,41.996465865,-87.706886562,"(41.996465865, -87.706886562)"
JF116365,01/18/2022 09:10:00 AM,011XX W WILSON AVE,0460,BATTERY,SIMPLE,SIDEWALK,Y,N,1913,46,08B,1167892,1930702,41.965391024,-87.658081256,"(41.965391024, -87.658081256)"
JE450453,11/13/2021 03:10:00 AM,002XX W ONTARIO ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BAR OR TAVERN,Y,N,1831,42,11,1174469,1904439,41.893179585,-87.634686145,"(41.893179585, -87.634686145)"
JF133619,02/04/2022 12:41:00 PM,060XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,713,16,08B,1168693,1864687,41.784223469,-87.65704862,"(41.784223469, -87.65704862)"
JF134209,02/04/2022 06:23:00 PM,008XX N SEDGWICK ST,0460,BATTERY,SIMPLE,STREET,N,N,1823,27,08B,1173362,1905976,41.897421862,-87.638706007,"(41.897421862, -87.638706007)"
JE169237,03/15/2021 04:11:00 AM,014XX E HYDE PARK BLVD,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,N,N,234,4,03,1186509,1871467,41.802425216,-87.59151444,"(41.802425216, -87.59151444)"
JE362603,09/05/2021 12:56:00 PM,008XX W LAKE ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1214,27,06,1170930,1901670,41.88565961,-87.647764729,"(41.88565961, -87.647764729)"
JF133669,02/04/2022 01:20:00 PM,033XX W 23RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1024,22,08B,1154277,1888512,41.849901426,-87.709269243,"(41.849901426, -87.709269243)"
JE200953,04/16/2021 10:00:00 AM,037XX W 31ST ST,0460,BATTERY,SIMPLE,STREET,N,N,1031,22,08B,1151947,1883792,41.836995304,-87.71794488,"(41.836995304, -87.71794488)"
JF133551,02/04/2022 11:45:00 AM,099XX S OGLESBY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,431,7,07,1193804,1839485,41.714488259,-87.565807538,"(41.714488259, -87.565807538)"
JF133529,02/04/2022 12:00:00 PM,064XX S SEELEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,726,16,08B,1163801,1861988,41.776921242,-87.675060383,"(41.776921242, -87.675060383)"
JF134195,02/04/2022 11:20:00 PM,094XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,634,9,08B,1178375,1842357,41.722732937,-87.622227536,"(41.722732937, -87.622227536)"
JF134467,02/04/2022 06:15:00 PM,059XX W FULLERTON AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,N,N,2515,30,05,1136564,1915342,41.92386131,-87.773637297,"(41.92386131, -87.773637297)"
JF135249,02/04/2022 08:00:00 PM,074XX S WENTWORTH AVE,0264,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,N,N,731,6,02,1176243,1855717,41.759442511,-87.629636606,"(41.759442511, -87.629636606)"
JF134835,02/04/2022 02:00:00 PM,024XX E 77TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,421,7,26,1193993,1854389,41.755381522,-87.564627832,"(41.755381522, -87.564627832)"
JF102768,01/04/2022 05:45:00 AM,028XX W 42ND ST,0460,BATTERY,SIMPLE,STREET,N,N,921,12,08B,1157876,1876665,41.817319327,-87.696382721,"(41.817319327, -87.696382721)"
JF134057,02/04/2022 07:02:00 PM,092XX S GREEN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,2223,21,26,1172271,1843481,41.72595354,-87.64455278,"(41.72595354, -87.64455278)"
JE201396,04/16/2021 05:00:00 PM,031XX N PULASKI RD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2523,31,06,1149179,1920548,41.93791173,-87.727149134,"(41.93791173, -87.727149134)"
JF169519,03/10/2022 03:12:00 PM,007XX N TRUMBULL AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,Y,N,1121,27,18,1153245,1904755,41.894494496,-87.712625773,"(41.894494496, -87.712625773)"
JF133225,02/04/2022 02:17:00 AM,0000X W 111TH ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING / GROUNDS,Y,N,522,34,18,1177873,1831361,41.692569761,-87.624397882,"(41.692569761, -87.624397882)"
JF136242,02/04/2022 06:00:00 PM,062XX S MOODY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,812,13,08A,1136481,1862545,41.778979971,-87.77520319,"(41.778979971, -87.77520319)"
JE170520,03/15/2021 05:00:00 PM,029XX W HARRISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,1135,27,14,1156794,1897225,41.873760261,-87.699795456,"(41.873760261, -87.699795456)"
JE169350,03/15/2021 07:52:00 AM,0000X W CHECKPOINT 7A ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,Y,N,1653,41,18,1101667,1934359,41.976600326,-87.901514402,"(41.976600326, -87.901514402)"
JF155636,01/19/2022 12:00:00 AM,0000X S WACKER DR,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,N,N,122,42,10,1173939,1900212,41.881592273,-87.636758638,"(41.881592273, -87.636758638)"
JF133487,02/04/2022 10:11:00 AM,018XX N HARLEM AVE,0820,THEFT,$500 AND UNDER,DRUG STORE,N,N,2513,29,06,1127805,1911386,41.913157898,-87.805911332,"(41.913157898, -87.805911332)"
JF134156,02/04/2022 05:00:00 AM,073XX S ABERDEEN ST,0810,THEFT,OVER $500,RESIDENCE,N,N,733,17,06,1170253,1856168,41.760812475,-87.651576657,"(41.760812475, -87.651576657)"
JF133880,02/04/2022 04:00:00 PM,055XX N KEDZIE AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1712,39,06,1154046,1936592,41.981841668,-87.70883212,"(41.981841668, -87.70883212)"
JF134108,02/04/2022 08:15:00 PM,057XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,232,20,08A,1178134,1867071,41.790556418,-87.62236217,"(41.790556418, -87.62236217)"
JF138969,02/03/2022 03:30:00 PM,032XX W CERMAK RD,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,1022,24,06,1154888,1889188,41.851744241,-87.707008673,"(41.851744241, -87.707008673)"
JF169818,03/10/2022 08:23:00 PM,057XX S LOOMIS BLVD,0450,BATTERY,AGGRAVATED POLICE OFFICER - HANDGUN,STREET,N,N,713,16,04B,1167974,1866780,41.789982401,-87.659624623,"(41.789982401, -87.659624623)"
JF116122,01/18/2022 12:15:00 AM,022XX W CULLERTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,N,N,1234,25,14,1161644,1890366,41.854838895,-87.682179588,"(41.854838895, -87.682179588)"
JF117512,01/18/2022 05:45:00 PM,005XX N MC CLURG CT,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1834,42,07,1179097,1904100,41.892144688,-87.617699811,"(41.892144688, -87.617699811)"
JF136151,02/04/2022 11:00:00 PM,024XX S CHRISTIANA AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,1024,12,02,1154415,1887688,41.84763752,-87.708784753,"(41.84763752, -87.708784753)"
JF102775,01/04/2022 04:00:00 AM,064XX S DR MARTIN LUTHER KING JR DR,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,Y,N,312,20,02,1180025,1862499,41.777967289,-87.615568353,"(41.777967289, -87.615568353)"
JF133235,02/04/2022 03:07:00 AM,051XX N LINCOLN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,2031,40,15,1158556,1934244,41.975307218,-87.692310177,"(41.975307218, -87.692310177)"
JF101179,01/02/2022 10:16:00 AM,021XX S SAWYER AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROPERTY / TRAIN DEPOT,Y,N,1022,24,26,1155019,1889720,41.853201487,-87.706513613,"(41.853201487, -87.706513613)"
JE300061,07/13/2021 01:00:00 PM,015XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1811,2,06,1165473,1916022,41.925160357,-87.667394686,"(41.925160357, -87.667394686)"
JE201233,04/16/2021 04:03:00 AM,004XX N CENTRAL AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,APARTMENT,N,Y,1523,37,26,1138961,1902437,41.888405196,-87.765143739,"(41.888405196, -87.765143739)"
JF136693,02/04/2022 03:30:00 PM,071XX S JEFFERY BLVD,0890,THEFT,FROM BUILDING,APARTMENT,N,N,333,5,06,1190785,1857841,41.764932153,-87.576272783,"(41.764932153, -87.576272783)"
JF133928,02/04/2022 04:50:00 PM,098XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,RESIDENCE,N,Y,511,9,06,1180653,1839647,41.715244415,-87.61396649,"(41.715244415, -87.61396649)"
JE362020,09/05/2021 01:43:00 AM,058XX N PAULINA ST,0460,BATTERY,SIMPLE,STREET,N,N,2012,40,08B,1164164,1938913,41.988002107,-87.671554997,"(41.988002107, -87.671554997)"
JF133566,02/04/2022 12:08:00 PM,033XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,912,12,08B,1166218,1882395,41.832869291,-87.66561852,"(41.832869291, -87.66561852)"
JF138545,02/03/2022 05:30:00 PM,017XX N DAMEN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,N,N,1434,32,11,1162756,1911387,41.912499075,-87.67750843,"(41.912499075, -87.67750843)"
JF137714,01/29/2022 10:30:00 AM,067XX S CORNELL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,332,5,06,1188363,1860651,41.772701185,-87.585060362,"(41.772701185, -87.585060362)"
JE169172,03/15/2021 12:15:00 AM,085XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,613,21,08B,1170142,1848242,41.739064884,-87.652213437,"(41.739064884, -87.652213437)"
JE169837,03/15/2021 08:30:00 AM,051XX S HARPER AVE,0810,THEFT,OVER $500,APARTMENT,N,N,234,4,06,1187155,1871341,41.802064139,-87.589149319,"(41.802064139, -87.589149319)"
JF133285,02/04/2022 06:59:00 AM,011XX W ERIE ST,0460,BATTERY,SIMPLE,STREET,N,N,1214,27,08B,1168519,1904430,41.893285756,-87.656538409,"(41.893285756, -87.656538409)"
JF136293,02/04/2022 05:00:00 PM,072XX S SOUTH SHORE DR,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,334,7,05,1194918,1857750,41.764581624,-87.561127448,"(41.764581624, -87.561127448)"
JF135599,02/04/2022 12:00:00 PM,074XX S OGLESBY AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,334,7,08A,1193163,1856120,41.760151833,-87.567613046,"(41.760151833, -87.567613046)"
JF133767,02/04/2022 03:00:00 PM,062XX S PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,812,13,08B,1139812,1862599,41.77906818,-87.762989885,"(41.77906818, -87.762989885)"
JF133747,02/04/2022 02:45:00 PM,020XX W 21ST ST,031A,ROBBERY,ARMED - HANDGUN,ALLEY,N,N,1234,25,03,1163158,1890072,41.85400049,-87.676630806,"(41.85400049, -87.676630806)"
JE200938,04/16/2021 03:48:00 AM,004XX W OAKDALE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,OTHER (SPECIFY),N,N,1934,44,05,1172815,1919880,41.935587232,-87.640302384,"(41.935587232, -87.640302384)"
JF157652,02/19/2022 12:01:00 AM,092XX S RACINE AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,2222,21,06,1169950,1843414,41.72582033,-87.653056698,"(41.72582033, -87.653056698)"
JE304557,07/06/2021 09:00:00 AM,039XX N MERRIMAC AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,N,N,1633,38,11,1134010,1925574,41.951984416,-87.782780402,"(41.951984416, -87.782780402)"
JE169197,03/15/2021 01:40:00 AM,054XX S KEDZIE AVE,0330,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,N,N,923,14,03,1155977,1868216,41.794172544,-87.70357593,"(41.794172544, -87.70357593)"
JE187949,04/03/2021 07:05:00 AM,004XX S WESTERN AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA PARKING LOT / GARAGE / OTHER PROPERTY,Y,N,1135,28,03,1160478,1897788,41.875229772,-87.686253982,"(41.875229772, -87.686253982)"
JF117639,01/18/2022 03:00:00 PM,012XX N ARTESIAN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),N,N,1423,26,11,1159847,1908248,41.903945954,-87.688282058,"(41.903945954, -87.688282058)"
JF116850,01/18/2022 03:55:00 PM,002XX W 26TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,RESTAURANT,N,N,914,11,07,1174854,1887066,41.845498317,-87.633792155,"(41.845498317, -87.633792155)"
JF118983,01/18/2022 01:00:00 AM,071XX S BENNETT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,333,5,07,1189945,1857919,41.765166438,-87.579349066,"(41.765166438, -87.579349066)"
JF117308,01/18/2022 10:47:00 PM,006XX N OAKLEY BLVD,0331,ROBBERY,ATTEMPT AGGRAVATED,STREET,N,N,1221,26,03,1160962,1904099,41.892537683,-87.68430168,"(41.892537683, -87.68430168)"
JF116446,01/18/2022 10:21:00 AM,011XX W 66TH ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PRIVATE GROUNDS,N,N,724,16,08A,1169680,1861029,41.774164116,-87.653535923,"(41.774164116, -87.653535923)"
JE169158,03/15/2021 12:00:00 AM,015XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1014,24,08B,1151293,1892277,41.860292024,-87.72012237,"(41.860292024, -87.72012237)"
JE477491,12/14/2021 12:00:00 AM,010XX E 47TH ST,0820,THEFT,$500 AND UNDER,STREET,N,N,222,4,06,1183970,1874059,41.809597616,-87.600744885,"(41.809597616, -87.600744885)"
JE477547,12/14/2021 05:28:00 PM,068XX S KANST DR,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,PARK PROPERTY,N,N,831,17,03,1158104,1859223,41.769451446,-87.696020672,"(41.769451446, -87.696020672)"
JE169626,03/15/2021 01:27:00 PM,080XX S PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,611,21,14,1166409,1851425,41.747879758,-87.665800014,"(41.747879758, -87.665800014)"
JE206010,03/19/2021 10:00:00 AM,037XX W GRAND AVE,0810,THEFT,OVER $500,RESIDENCE,N,Y,2535,27,06,1151111,1908117,41.903762254,-87.720375159,"(41.903762254, -87.720375159)"
JF135579,02/04/2022 12:00:00 AM,030XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1411,33,06,1157179,1920270,41.936989886,-87.697755014,"(41.936989886, -87.697755014)"
JF139091,02/04/2022 04:00:00 PM,002XX N Green St,0810,THEFT,OVER $500,HOTEL / MOTEL,N,N,1214,27,06,1170688,1901767,41.885931086,-87.648650553,"(41.885931086, -87.648650553)"
JE300509,07/13/2021 06:30:00 PM,112XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,531,9,08B,1180911,1830537,41.690239438,-87.613300539,"(41.690239438, -87.613300539)"
JE270523,06/18/2021 12:20:00 PM,081XX S ASHLAND AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,VEHICLE NON-COMMERCIAL,Y,N,614,21,18,1167087,1850833,41.746240765,-87.663332494,"(41.746240765, -87.663332494)"
JF169890,03/10/2022 10:15:00 PM,010XX N MILWAUKEE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,VEHICLE NON-COMMERCIAL,N,N,1213,27,04B,1167266,1906830,41.899898549,-87.661071135,"(41.899898549, -87.661071135)"
JE477718,12/14/2021 07:10:00 PM,064XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,RESTAURANT,N,N,2432,49,08A,1167088,1943159,41.999590721,-87.660677675,"(41.999590721, -87.660677675)"
JE170013,03/15/2021 07:58:00 PM,014XX N CENTRAL AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),N,Y,2531,29,08A,1138737,1909011,41.906449126,-87.765806659,"(41.906449126, -87.765806659)"
JF133222,02/04/2022 02:33:00 AM,049XX S PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,931,20,14,1165845,1871928,41.804154645,-87.667284814,"(41.804154645, -87.667284814)"
JE169165,03/15/2021 12:15:00 AM,114XX S EGGLESTON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,N,Y,2233,34,26,1175343,1829060,41.686312234,-87.633729027,"(41.686312234, -87.633729027)"
JE200874,04/16/2021 08:41:00 AM,002XX S LA SALLE ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,122,42,08B,1175165,1899313,41.879097968,-87.632283818,"(41.879097968, -87.632283818)"
JF131460,02/01/2022 11:39:00 PM,032XX W 64TH PL,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,Y,N,823,17,08B,1155970,1861674,41.776220487,-87.703777248,"(41.776220487, -87.703777248)"
JF133840,02/04/2022 03:00:00 PM,052XX S SAWYER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SIDEWALK,N,N,822,14,08A,1155602,1869634,41.798071266,-87.704913039,"(41.798071266, -87.704913039)"
JE169763,03/15/2021 03:06:00 PM,017XX W 74TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,Y,N,735,17,26,1165831,1855620,41.759403715,-87.667799083,"(41.759403715, -87.667799083)"
JF134150,02/04/2022 08:40:00 PM,012XX S KOMENSKY AVE,5132,OTHER OFFENSE,VIOLENT OFFENDER - FAIL TO REGISTER NEW ADDRESS,SIDEWALK,N,N,1011,24,26,1149581,1894017,41.865100174,-87.726361583,"(41.865100174, -87.726361583)"
JE169276,03/15/2021 12:01:00 AM,014XX W 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,612,21,14,1168258,1851701,41.748597577,-87.659016759,"(41.748597577, -87.659016759)"
JF133754,02/04/2022 03:00:00 PM,016XX N PULASKI RD,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,N,N,2535,26,08A,1149466,1910591,41.91058325,-87.726353375,"(41.91058325, -87.726353375)"
JF153311,02/22/2022 08:30:00 PM,013XX W 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,N,N,612,17,05,1168566,1852373,41.750435008,-87.657868805,"(41.750435008, -87.657868805)"
JE195031,04/10/2021 02:50:00 AM,004XX S RACINE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,Y,N,1231,28,03,1168451,1897951,41.875508384,-87.656975687,"(41.875508384, -87.656975687)"
JE169188,03/15/2021 01:00:00 AM,049XX S PRAIRIE AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,224,3,08A,1178879,1872238,41.804718202,-87.619473128,"(41.804718202, -87.619473128)"
JE170795,03/15/2021 04:30:00 AM,057XX S ROCKWELL ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,N,N,824,16,02,1160018,1866574,41.789584487,-87.688802806,"(41.789584487, -87.688802806)"
JF116579,01/18/2022 11:17:00 AM,009XX W ARGYLE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,2024,48,26,1169215,1933609,41.973339203,-87.653132052,"(41.973339203, -87.653132052)"
JF116547,01/18/2022 11:42:00 AM,053XX S WOODLAWN AVE,0550,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,STREET,N,N,234,5,04A,1185124,1870212,41.799014088,-87.596633201,"(41.799014088, -87.596633201)"
JF116426,01/18/2022 06:55:00 AM,031XX W DEVON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2412,50,07,1154102,1942264,41.997404798,-87.708473966,"(41.997404798, -87.708473966)"
JE315528,07/27/2021 12:15:00 AM,014XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,131,3,08B,1176560,1893692,41.863642218,-87.627331436,"(41.863642218, -87.627331436)"
JE169927,03/15/2021 06:28:00 PM,006XX E BOWEN AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,214,4,08A,1181339,1877623,41.819438649,-87.61028486,"(41.819438649, -87.61028486)"
JF133456,02/04/2022 08:00:00 AM,022XX W WABANSIA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,1434,32,11,1161209,1911427,41.912641156,-87.683190586,"(41.912641156, -87.683190586)"
JF101713,01/02/2022 11:15:00 PM,058XX N SHERIDAN RD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,2022,48,08A,1168577,1938950,41.988008918,-87.655322651,"(41.988008918, -87.655322651)"
JF133998,02/04/2022 05:56:00 PM,019XX W FULLERTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,DEPARTMENT STORE,N,N,1432,32,08A,1163092,1915963,41.925048866,-87.676145229,"(41.925048866, -87.676145229)"
JF134906,02/04/2022 11:00:00 AM,059XX W MADISON ST,0810,THEFT,OVER $500,CTA BUS,N,N,1513,29,06,1136634,1899396,41.880102253,-87.773762272,"(41.880102253, -87.773762272)"
JF134051,02/04/2022 06:30:00 PM,013XX S CLINTON ST,0860,THEFT,RETAIL THEFT,APPLIANCE STORE,Y,N,124,11,06,1172924,1894302,41.865397377,-87.640660777,"(41.865397377, -87.640660777)"
JF134148,02/04/2022 09:19:00 PM,0000X E 23RD ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,131,3,03,1177247,1889125,41.851094535,-87.624947849,"(41.851094535, -87.624947849)"
JF133568,02/04/2022 12:00:00 PM,076XX S STEWART AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,621,17,06,1174949,1854311,41.755613227,-87.634420924,"(41.755613227, -87.634420924)"
JF136369,02/04/2022 09:20:00 PM,007XX W JACKSON BLVD,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,121,42,06,1171812,1898879,41.877981539,-87.644608125,"(41.877981539, -87.644608125)"
JF133974,02/04/2022 03:40:00 PM,078XX S ESSEX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,421,7,14,1194222,1853393,41.752642802,-87.56382127,"(41.752642802, -87.56382127)"
