,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
2422,JE337333,07/30/2021 11:30:00 AM,016XX S THROOP ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,Y,1233,25.0,26,1167972,1891963,41.859087169,-87.65890711,"(41.859087169, -87.65890711)",31
2423,JE446477,11/15/2021 07:50:00 PM,018XX S MILLARD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,1014,24.0,05,1152334,1890701,41.855946829000004,-87.716342668,"(41.855946829, -87.716342668)",29
2424,JE293625,06/22/2021 08:00:00 PM,080XX S PAXTON AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,414,8.0,08A,1192258,1851996,41.748857294000004,-87.57106373799999,"(41.748857294, -87.571063738)",46
2425,JE292498,07/02/2021 08:00:00 AM,023XX S THROOP ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),N,N,1235,25.0,11,1168075,1888508,41.849604125999996,-87.65862868399999,"(41.849604126, -87.658628684)",31
2426,JE287366,07/02/2021 01:30:00 PM,003XX W DIVISION ST,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1821,2.0,06,1173962,1908314,41.903824106,-87.63643254700001,"(41.903824106, -87.636432547)",8
2427,JE288573,07/02/2021 11:00:00 PM,037XX N WAYNE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,1923,44.0,05,1166634,1924914,41.94953563,-87.662873118,"(41.94953563, -87.662873118)",6
2428,JE287245,07/02/2021 12:45:00 PM,046XX W NORTH AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2533,37.0,08A,1145011,1910225,41.909664252,-87.742728815,"(41.909664252, -87.742728815)",25
2429,JE287835,07/02/2021 09:19:00 PM,013XX N LOREL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,N,Y,2532,37.0,14,1140394,1908395,41.904728506,-87.75973489299999,"(41.904728506, -87.759734893)",25
2430,JE336130,08/05/2021 12:00:00 AM,030XX S PULASKI RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,1031,22.0,11,1150195,1884022,41.837660718,-87.72436776299999,"(41.837660718, -87.724367763)",30
2431,JE338261,08/04/2021 10:26:00 AM,075XX S LUELLA AVE,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,N,N,414,7.0,17,1192514,1855328,41.75799435,-87.570017351,"(41.75799435, -87.570017351)",43
2432,JE287614,07/02/2021 05:00:00 PM,070XX N RAVENSWOOD AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,OTHER RAILROAD PROPERTY / TRAIN DEPOT,N,N,2424,49.0,03,1163074,1946820,42.009722176,-87.675340606,"(42.009722176, -87.675340606)",1
2433,JE333363,08/10/2021 11:20:00 PM,0000X W 74TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,731,6.0,07,1177019,1855935,41.760023273,-87.626786041,"(41.760023273, -87.626786041)",69
2434,JE287804,07/02/2021 08:05:00 PM,003XX W 103RD ST,041A,BATTERY,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,N,N,512,34.0,04B,1175938,1836627,41.707063917,-87.631325069,"(41.707063917, -87.631325069)",49
2435,JE261021,05/02/2021 04:30:00 PM,110XX S LAWNDALE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,Y,N,2211,19.0,26,1153645,1831225,41.692709514,-87.71310502799999,"(41.692709514, -87.713105028)",74
2436,JE287187,07/02/2021 12:30:00 PM,056XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,2022,48.0,08A,1168614,1937739,41.984685103000004,-87.655221829,"(41.984685103, -87.655221829)",77
2437,JE292583,07/01/2021 02:00:00 PM,100XX S PARNELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,N,2232,9.0,11,1174407,1838235,41.711510614,-87.636883939,"(41.711510614, -87.636883939)",73
2438,JE335074,08/10/2021 11:13:00 AM,012XX S BLUE ISLAND AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,1232,25.0,11,1169340,1894667,41.866477566,-87.653807089,"(41.866477566, -87.653807089)",28
2439,JE290706,07/02/2021 02:50:00 PM,104XX S FOREST AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,512,9.0,06,1180090,1835874,41.704903695,-87.61614353200001,"(41.704903695, -87.616143532)",49
2440,JE287744,07/02/2021 07:00:00 PM,031XX W 55TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,923,14.0,11,1156502,1867993,41.793550031,-87.701656771,"(41.793550031, -87.701656771)",63
2441,JE292743,07/01/2021 12:01:00 AM,049XX W WASHINGTON BLVD,0810,THEFT,OVER $500,APARTMENT,N,N,1532,28.0,06,1143438,1900049,41.881769712,-87.74876212,"(41.881769712, -87.74876212)",25
2442,JE282903,06/28/2021 06:26:00 PM,0000X E CHICAGO AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CONVENIENCE STORE,N,N,1833,42.0,04B,1176739,1905742,41.896704058000005,-87.62630993399999,"(41.896704058, -87.626309934)",8
2443,JE272108,06/18/2021 09:00:00 PM,006XX S LAWNDALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,1133,24.0,08A,1151816,1896984,41.873198301,-87.718078722,"(41.873198301, -87.718078722)",27
2444,JE275799,06/18/2021 08:57:00 PM,016XX W DIVISION ST,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,N,N,1424,1.0,06,1164808,1908052,41.903304304,-87.670064675,"(41.903304304, -87.670064675)",24
2445,JE287811,07/02/2021 08:55:00 PM,034XX S STATE ST,0860,THEFT,RETAIL THEFT,SCHOOL - PUBLIC GROUNDS,Y,N,211,3.0,06,1176835,1882220,41.832156013,-87.626668478,"(41.832156013, -87.626668478)",35
2446,JE285770,07/01/2021 06:30:00 AM,077XX S MARQUETTE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,421,7.0,05,1195665,1854199,41.754818989,-87.55850678200001,"(41.754818989, -87.558506782)",43
2447,JE287985,07/02/2021 11:00:00 PM,031XX S SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1031,22.0,08B,1150873,1883485,41.836173903,-87.721893881,"(41.836173903, -87.721893881)",30
2448,JE287703,07/02/2021 03:00:00 PM,030XX N PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2523,30.0,14,1149201,1919750,41.935721524,-87.72708901899999,"(41.935721524, -87.727089019)",21
2449,JE288237,07/02/2021 11:45:00 PM,026XX W LOGAN BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,1431,32.0,08A,1158387,1917186,41.928502515,-87.69340003,"(41.928502515, -87.69340003)",22
2450,JE288233,07/02/2021 09:00:00 PM,0000X N HOMAN BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,N,N,1123,28.0,03,1153719,1899892,41.881140515,-87.71101443,"(41.881140515, -87.71101443)",27
2451,JE293079,06/11/2021 03:00:00 PM,013XX S CLINTON ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",OTHER COMMERCIAL TRANSPORTATION,N,N,124,11.0,11,1172924,1894302,41.865397377,-87.64066077700001,"(41.865397377, -87.640660777)",28
2452,JE287713,07/02/2021 02:00:00 PM,047XX S CALIFORNIA AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,N,N,922,14.0,03,1158497,1873264,41.807973897,-87.69419749299999,"(41.807973897, -87.694197493)",58
2453,JE275922,06/06/2021 02:30:00 AM,081XX S COTTAGE GROVE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,631,8.0,26,1182970,1851301,41.747170897,-87.60511954100001,"(41.747170897, -87.605119541)",44
2454,JE287330,07/02/2021 02:00:00 PM,054XX S WINCHESTER AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,N,N,932,16.0,04B,1164281,1868581,41.795003185,-87.673115119,"(41.795003185, -87.673115119)",61
2455,JE293242,06/26/2021 04:00:00 PM,051XX N LOVEJOY AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,1623,45.0,06,1138886,1933581,41.973868999000004,-87.76466057399999,"(41.973868999, -87.764660574)",11
2456,JE287900,07/02/2021 10:00:00 PM,052XX S DREXEL AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,N,Y,233,5.0,08B,1183130,1870581,41.800073317,-87.60393408700001,"(41.800073317, -87.603934087)",41
2457,JE336531,08/05/2021 06:00:00 PM,014XX W 72ND PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,734,17.0,11,1167594,1856659,41.76221726,-87.661307979,"(41.76221726, -87.661307979)",67
2458,JE287675,07/02/2021 06:00:00 PM,016XX W LAKE ST,0460,BATTERY,SIMPLE,CTA STATION,N,N,1215,27.0,08B,1165537,1901501,41.885312381,-87.66757363100001,"(41.885312381, -87.667573631)",28
2459,JE209133,04/24/2021 08:44:00 PM,007XX E SOLIDARITY DR,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,N,N,132,4.0,26,1180786,1894747,41.866440783,-87.61178571299999,"(41.866440783, -87.611785713)",33
2460,JE293158,06/25/2021 02:03:00 PM,042XX N BROADWAY,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1915,46.0,06,1169146,1928470,41.959239131,-87.653535714,"(41.959239131, -87.653535714)",3
2461,JE288205,07/02/2021 07:00:00 PM,002XX N PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,1114,28.0,03,1149700,1900733,41.883527335,-87.725750205,"(41.883527335, -87.725750205)",26
2462,JE287845,07/02/2021 09:40:00 PM,032XX S PAULINA ST,0460,BATTERY,SIMPLE,APARTMENT,N,N,912,12.0,08B,1165539,1883428,41.835718405,-87.668080532,"(41.835718405, -87.668080532)",59
2463,JE336152,08/07/2021 05:45:00 PM,005XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1834,42.0,06,1177342,1903838,41.891465732,-87.624153044,"(41.891465732, -87.624153044)",8
2464,JE288431,07/02/2021 04:00:00 PM,097XX S WINCHESTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2213,19.0,14,1165180,1840018,41.716603284,-87.670625305,"(41.716603284, -87.670625305)",72
2465,JE286974,07/02/2021 08:58:00 AM,033XX W 61ST PL,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,APARTMENT,N,N,823,23.0,26,1155201,1863649,41.781655596,-87.70654360200001,"(41.781655596, -87.706543602)",66
2466,JE287619,07/02/2021 05:20:00 PM,060XX S SACRAMENTO AVE,0890,THEFT,FROM BUILDING,APARTMENT,N,N,823,16.0,06,1157416,1864490,41.783918828000004,-87.698400042,"(41.783918828, -87.698400042)",66
2467,JE288284,07/02/2021 12:00:00 AM,021XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,131,3.0,07,1177540,1890161,41.853930752,-87.623841071,"(41.853930752, -87.623841071)",33
2468,JE287105,07/02/2021 12:47:00 AM,0000X N HAMLIN BLVD,0330,ROBBERY,AGGRAVATED,CHA HALLWAY / STAIRWELL / ELEVATOR,N,N,1122,28.0,03,1151064,1899854,41.881088655,-87.720764494,"(41.881088655, -87.720764494)",26
2469,JE287408,07/02/2021 03:00:00 PM,012XX W ROOSEVELT RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1233,25.0,06,1168413,1894846,41.866988841,-87.657205006,"(41.866988841, -87.657205006)",28
2470,JE289007,07/02/2021 08:00:00 PM,039XX W VAN BUREN ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,STREET,N,N,1132,28.0,11,1150232,1897735,41.875290139,-87.72387482200001,"(41.875290139, -87.723874822)",26
2471,JE287478,07/02/2021 12:34:00 PM,0000X E RANDOLPH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,Y,N,111,42.0,26,1176954,1901296,41.884499141999996,-87.62565496,"(41.884499142, -87.62565496)",32
2472,JE287764,07/02/2021 05:00:00 PM,007XX E 81ST ST,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,631,6.0,06,1182492,1851454,41.747601834,-87.606866313,"(41.747601834, -87.606866313)",44
2473,JE287783,07/02/2021 07:50:00 PM,086XX S ASHLAND AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,Y,N,614,21.0,18,1167178,1847476,41.737026729,-87.66309485299999,"(41.737026729, -87.663094853)",71
2474,JE287589,07/02/2021 05:17:00 PM,088XX S EXCHANGE AVE,0460,BATTERY,SIMPLE,APARTMENT,N,N,423,10.0,08B,1197300,1846947,41.734878391,-87.552756193,"(41.734878391, -87.552756193)",46
2475,JE287775,07/02/2021 05:00:00 PM,0000X N HALSTED ST,0870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,N,N,1224,42.0,06,1171049,1900319,41.881949766,-87.64736739700001,"(41.881949766, -87.647367397)",28
2476,JE287141,07/02/2021 11:30:00 AM,023XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,132,3.0,07,1177577,1888887,41.85043397,-87.623743909,"(41.85043397, -87.623743909)",33
2477,JE293594,05/27/2021 03:15:00 PM,051XX W LEXINGTON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1533,29.0,06,1142124,1896138,41.871061891,-87.753684149,"(41.871061891, -87.753684149)",25
2478,JE264847,06/13/2021 08:15:00 PM,119XX S MICHIGAN AVE,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,TAVERN / LIQUOR STORE,Y,N,532,9.0,22,1178981,1825999,41.677830551999996,-87.62050376200001,"(41.677830552, -87.620503762)",53
2479,JE287972,07/02/2021 11:33:00 PM,006XX W 68TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,723,6.0,15,1173012,1859796,41.770707695,-87.64135783100001,"(41.770707695, -87.641357831)",68
2480,JE287178,07/02/2021 12:00:00 PM,009XX N MICHIGAN AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,N,N,1833,42.0,08A,1177324,1906733,41.899410159,-87.624131266,"(41.899410159, -87.624131266)",8
2481,JE332943,08/10/2021 11:49:00 AM,087XX S ESCANABA AVE,0810,THEFT,OVER $500,APARTMENT,N,N,423,10.0,06,1196906,1847562,41.736575797,-87.554179213,"(41.736575797, -87.554179213)",46
2482,JE292856,07/02/2021 11:30:00 PM,006XX E 75TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,323,6.0,08A,1181640,1855416,41.758493685,-87.609866186,"(41.758493685, -87.609866186)",69
2483,JE293528,06/05/2021 01:40:00 AM,036XX N LAKE SHORE DR,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1925,46.0,06,1171841,1924794,41.949092979,-87.643736581,"(41.949092979, -87.643736581)",6
2484,JE290946,07/02/2021 09:00:00 PM,092XX S HOUSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,424,10.0,14,1198127,1844378,41.727808227,-87.54981216,"(41.727808227, -87.54981216)",46
2485,JE287637,07/02/2021 04:15:00 PM,003XX N CLARK ST,0880,THEFT,PURSE-SNATCHING,RESTAURANT,N,N,1831,42.0,06,1175479,1902542,41.887951486,-87.63103385,"(41.887951486, -87.63103385)",8
2486,JE338315,05/24/2021 12:00:00 AM,054XX S DEARBORN ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,225,3.0,11,1176906,1868908,41.795625105999996,-87.626809548,"(41.795625106, -87.626809548)",40
2487,JE270326,06/18/2021 02:45:00 AM,048XX W CARMEN AVE,0810,THEFT,OVER $500,STREET,N,N,1623,45.0,06,1142949,1933465,41.973475704,-87.749722567,"(41.973475704, -87.749722567)",12
2488,JE286798,07/02/2021 01:20:00 AM,001XX W CERMAK RD,031A,ROBBERY,ARMED - HANDGUN,CTA STATION,N,N,914,25.0,03,1175616,1889758,41.852868298000004,-87.63091491,"(41.852868298, -87.63091491)",34
2489,JE287324,07/02/2021 12:04:00 PM,040XX N LAPORTE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,1624,45.0,26,1142630,1926592,41.954621575,-87.75106737,"(41.954621575, -87.75106737)",15
2490,JE187713,04/02/2021 09:00:00 PM,023XX S WESTERN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,Y,N,1034,25.0,04B,1160741,1888245,41.849037394,-87.68555272,"(41.849037394, -87.68555272)",31
2491,JE291640,07/02/2021 03:00:00 PM,098XX S DORCHESTER AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,511,8.0,06,1187063,1840242,41.716727799000004,-87.59047159999999,"(41.716727799, -87.5904716)",50
2492,JE287381,07/02/2021 02:52:00 PM,007XX W MONTROSE AVE,0810,THEFT,OVER $500,STREET,N,N,1915,46.0,06,1170527,1929439,41.961867921999996,-87.648430138,"(41.961867922, -87.648430138)",3
2493,JE286757,07/02/2021 12:35:00 AM,021XX W DIVISION ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,1424,2.0,15,1161823,1907964,41.903125634,-87.681031654,"(41.903125634, -87.681031654)",24
2494,JE288032,07/02/2021 05:00:00 PM,009XX W KINZIE ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1214,27.0,06,1170259,1902888,41.889016567,-87.65019315100001,"(41.889016567, -87.650193151)",28
2495,JE287022,07/02/2021 08:46:00 AM,049XX W HUBBARD ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,Y,N,1532,37.0,08A,1143291,1902558,41.888657457,-87.7492392,"(41.888657457, -87.7492392)",25
2496,JE269218,06/16/2021 04:00:00 PM,035XX W ARTHINGTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),N,N,1133,24.0,07,1152873,1895812,41.869961348000004,-87.71422897299999,"(41.869961348, -87.714228973)",27
2497,JE288465,07/02/2021 02:20:00 PM,011XX S CANAL ST,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),N,N,124,25.0,06,1173303,1895451,41.868541914,-87.639235361,"(41.868541914, -87.639235361)",28
2498,JE287321,07/02/2021 02:06:00 PM,092XX S HALSTED ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,N,N,2223,21.0,11,1172613,1843132,41.724988318,-87.64331026100001,"(41.724988318, -87.643310261)",73
2499,JE287400,07/02/2021 02:30:00 PM,053XX S NORDICA AVE,0850,THEFT,ATTEMPT THEFT,RESIDENCE,Y,N,811,23.0,06,1130276,1868475,41.795361283000005,-87.797816425,"(41.795361283, -87.797816425)",56
2500,JE445533,11/15/2021 04:00:00 AM,0000X W TERMINAL ST,0850,THEFT,ATTEMPT THEFT,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,N,N,1653,41.0,06,1101811,1934419,41.976762981,-87.900983721,"(41.976762981, -87.900983721)",76
2501,JE291696,07/02/2021 10:15:00 AM,009XX W IRVING PARK RD,0560,ASSAULT,SIMPLE,DRUG STORE,N,N,1923,46.0,08A,1169204,1926746,41.954507152,-87.65337277399999,"(41.954507152, -87.653372774)",3
2502,JE287550,07/02/2021 06:02:00 PM,086XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CTA BUS,Y,N,632,6.0,01A,1183068,1847963,41.738008783000005,-87.604863987,"(41.738008783, -87.604863987)",44
2503,JE287769,07/02/2021 06:00:00 PM,001XX N PARKSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),N,N,1512,29.0,14,1138575,1900516,41.88314073,-87.76660788,"(41.88314073, -87.76660788)",25
2504,JE287441,07/02/2021 03:17:00 PM,0000X E 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,623,6.0,14,1177763,1852641,41.750967358000004,-87.624158809,"(41.750967358, -87.624158809)",44
2505,JE275852,06/14/2021 10:00:00 PM,025XX N SOUTHPORT AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1932,2.0,06,1166546,1917131,41.92818058,-87.663420164,"(41.92818058, -87.663420164)",7
2506,JE293746,07/01/2021 11:00:00 AM,030XX N GRESHAM AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,1412,35.0,05,1152792,1920093,41.936592302,-87.713882647,"(41.936592302, -87.713882647)",21
2507,JE288332,07/02/2021 10:30:00 PM,079XX S LOOMIS BLVD,031B,ROBBERY,ARMED - OTHER FIREARM,CTA BUS,N,N,612,21.0,03,1168370,1852331,41.750323974000004,-87.65858824700001,"(41.750323974, -87.658588247)",71
2508,JE288851,07/02/2021 08:00:00 PM,026XX W IOWA ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1211,26.0,06,1158680,1905892,41.897504892,-87.692633377,"(41.897504892, -87.692633377)",24
2509,JE335796,08/09/2021 10:31:00 AM,066XX S VERNON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,N,Y,312,20.0,26,1180387,1861158,41.774279153,-87.61428236799999,"(41.774279153, -87.614282368)",42
2510,JE287807,07/02/2021 08:22:00 PM,048XX W MADISON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,1533,28.0,15,1144140,1899586,41.880486034,-87.74619599299999,"(41.880486034, -87.746195993)",25
2511,JE334604,08/10/2021 09:00:00 PM,055XX S CORNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,N,N,235,5.0,14,1188201,1868681,41.794739996,-87.585398155,"(41.794739996, -87.585398155)",41
2512,JE332504,08/10/2021 01:00:00 AM,034XX N NORMANDY AVE,0810,THEFT,OVER $500,STREET,N,N,1632,38.0,06,1131135,1922129,41.942581145,-87.793428891,"(41.942581145, -87.793428891)",17
2513,JE478448,12/15/2021 02:34:00 PM,025XX W CERMAK RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,1034,28.0,06,1159734,1889313,41.851988885,-87.689219118,"(41.851988885, -87.689219118)",30
2514,JE286844,07/02/2021 05:29:00 AM,005XX E 67TH ST,0860,THEFT,RETAIL THEFT,GAS STATION,N,N,321,20.0,06,1180834,1860702,41.773017577,-87.61265777,"(41.773017577, -87.61265777)",42
2515,JE332366,08/10/2021 07:00:00 AM,131XX S LANGLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,533,9.0,14,1183245,1818336,41.656704299999994,-87.60513323100001,"(41.6567043, -87.605133231)",54
2516,JE275876,06/18/2021 01:45:00 PM,009XX N RICHMOND ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1211,26.0,06,1156551,1906208,41.898415387,-87.700444395,"(41.898415387, -87.700444395)",24
2517,JE293132,06/16/2021 03:00:00 PM,036XX N RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1923,44.0,14,1167647,1924171,41.947475001,-87.659170969,"(41.947475001, -87.659170969)",6
2518,JE445083,11/14/2021 03:45:00 PM,030XX W FILLMORE ST,0560,ASSAULT,SIMPLE,STREET,N,Y,1134,28.0,08A,1156074,1895216,41.868261909,-87.70249316700001,"(41.868261909, -87.702493167)",29
2519,JE333531,08/10/2021 10:00:00 PM,022XX N SEELEY AVE,0810,THEFT,OVER $500,STREET,N,N,1432,32.0,06,1162324,1914754,41.921747408,-87.679001108,"(41.921747408, -87.679001108)",22
2520,JE286782,07/02/2021 12:45:00 AM,097XX S AVENUE M,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,N,N,432,10.0,04B,1201463,1841092,41.718707216999995,-87.537703369,"(41.718707217, -87.537703369)",52
2521,JE287690,07/02/2021 05:20:00 PM,052XX W GALEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2532,37.0,14,1141036,1912035,41.914705272,-87.75728681,"(41.914705272, -87.75728681)",25
2522,JE293122,06/24/2021 11:00:00 AM,120XX S WALLACE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,523,34.0,11,1174480,1825002,41.675195628000004,-87.637008365,"(41.675195628, -87.637008365)",53
2523,JE287872,07/02/2021 10:27:00 PM,066XX S WOLCOTT AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,N,N,726,15.0,26,1164826,1860731,41.773450275,-87.671338224,"(41.773450275, -87.671338224)",67
2524,JE287856,07/02/2021 10:00:00 PM,069XX S BISHOP ST,0560,ASSAULT,SIMPLE,STREET,N,N,734,6.0,08A,1167863,1858762,41.767982397,-87.660261744,"(41.767982397, -87.660261744)",67
2525,JE287255,07/02/2021 07:00:00 AM,018XX S KOMENSKY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,1012,24.0,11,1149677,1890725,41.856064666,-87.726094637,"(41.856064666, -87.726094637)",29
2526,JE287525,07/02/2021 04:30:00 PM,010XX W 63RD ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,724,16.0,08B,1170490,1863041,41.779667677,-87.650508053,"(41.779667677, -87.650508053)",68
2527,JE289650,07/02/2021 11:00:00 PM,107XX S LAFAYETTE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,N,Y,513,34.0,07,1177830,1833756,41.699142955999996,-87.624483148,"(41.699142956, -87.624483148)",49
2528,JE288339,07/02/2021 07:00:00 AM,062XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,311,20.0,07,1178259,1863702,41.781308711,-87.62200603,"(41.781308711, -87.62200603)",40
2529,JE287789,07/02/2021 07:32:00 PM,014XX W 73RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE - YARD (FRONT / BACK),N,N,734,17.0,15,1168128,1856343,41.761338649,-87.659359871,"(41.761338649, -87.659359871)",67
2530,JE287081,07/02/2021 10:50:00 AM,113XX S ABERDEEN ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,N,Y,2234,34.0,26,1171021,1829600,41.687889309,-87.64953537,"(41.687889309, -87.64953537)",75
2531,JE287680,07/02/2021 07:03:00 PM,039XX W 16TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,N,N,1014,24.0,01A,1150178,1891753,41.858875885,-87.724228931,"(41.858875885, -87.724228931)",29
