CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JF116394,01/15/2022 02:00:00 PM,092XX S EMERALD AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,2223,21,06,1172932,1843576,41.726199694,-87.642128703,"(41.726199694, -87.642128703)"
JF114240,01/15/2022 11:06:00 PM,062XX S MULLIGAN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,N,N,812,13,15,1135149,1862509,41.7789048,-87.780087379,"(41.7789048, -87.780087379)"
JE380040,09/19/2021 08:15:00 PM,063XX N MOZART ST,0820,THEFT,$500 AND UNDER,STREET,N,N,2413,50,06,1156186,1941959,41.996525879,-87.700815987,"(41.996525879, -87.700815987)"
JE382231,09/19/2021 08:00:00 PM,063XX W MELROSE ST,0810,THEFT,OVER $500,STREET,N,N,1633,36,06,1133638,1920936,41.939263792,-87.784257118,"(41.939263792, -87.784257118)"
JE395033,10/02/2021 06:50:00 AM,060XX N MOZART ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2413,50,03,1156250,1939951,41.991014542,-87.700635133,"(41.991014542, -87.700635133)"
JE380091,09/19/2021 07:52:00 PM,004XX S KOSTNER AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,1131,28,15,1147129,1897553,41.874850606,-87.735272577,"(41.874850606, -87.735272577)"
JF166995,03/07/2022 04:23:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,111,42,06,1176352,1900918,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
JF114083,01/15/2022 07:00:00 PM,087XX S EXCHANGE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,Y,Y,423,10,04A,1197281,1847652,41.73681344,-87.552802376,"(41.73681344, -87.552802376)"
JF113522,01/15/2022 09:00:00 AM,066XX S BISHOP ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,725,16,26,1167811,1860649,41.773161684,-87.66039823,"(41.773161684, -87.66039823)"
JF131018,02/01/2022 01:30:00 PM,068XX N SAUGANASH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,1621,41,05,1138573,1945077,42.005420619,-87.765531296,"(42.005420619, -87.765531296)"
JE183680,03/29/2021 08:59:00 PM,0000X E 75TH ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,STREET,Y,N,623,6,18,1178198,1855308,41.758276061,-87.622484015,"(41.758276061, -87.622484015)"
JE183102,03/29/2021 11:16:00 AM,114XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SMALL RETAIL STORE,Y,N,531,9,04A,1178868,1828958,41.685953051,-87.620827806,"(41.685953051, -87.620827806)"
JF166590,03/07/2022 12:00:00 AM,010XX W RANDOLPH ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,RESTAURANT,N,N,1224,27,03,1169343,1901121,41.884187759,-87.653608441,"(41.884187759, -87.653608441)"
JF166141,03/07/2022 12:45:00 PM,009XX W 19TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,1235,25,14,1170150,1891101,41.856674545,-87.650937568,"(41.856674545, -87.650937568)"
JF114200,01/15/2022 09:30:00 PM,015XX W MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,725,16,15,1167041,1860294,41.772204017,-87.663231005,"(41.772204017, -87.663231005)"
JF114883,01/15/2022 04:48:00 PM,007XX N Michigan Ave,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,N,N,1834,42,11,1177303,1905177,41.895140898,-87.624255632,"(41.895140898, -87.624255632)"
JF166095,03/07/2022 12:20:00 PM,029XX W POLK ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,N,N,1135,28,08B,1156879,1896229,41.871025414,-87.699510379,"(41.871025414, -87.699510379)"
JF114310,01/15/2022 11:30:00 PM,011XX E 52ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,233,5,08B,1184416,1870892,41.800896683,-87.599208269,"(41.800896683, -87.599208269)"
JE182794,03/29/2021 01:44:00 AM,011XX S WESTERN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,GOVERNMENT BUILDING / PROPERTY,N,N,1225,28,04A,1160549,1895088,41.867819248,-87.68606805,"(41.867819248, -87.68606805)"
JE216594,05/02/2021 12:20:00 AM,008XX N LONG AVE,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,N,N,1524,37,04B,1140163,1905058,41.895575617,-87.76066526,"(41.895575617, -87.76066526)"
JF114002,01/15/2022 05:13:00 PM,102XX S MAY ST,0460,BATTERY,SIMPLE,RESIDENCE,N,N,2232,34,08B,1170462,1836856,41.707813081,-87.651371489,"(41.707813081, -87.651371489)"
JF118853,01/07/2022 01:30:00 PM,056XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,231,20,06,1178122,1867562,41.791904042,-87.622391283,"(41.791904042, -87.622391283)"
JF113465,01/15/2022 08:25:00 AM,064XX S MINERVA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,314,20,07,1185117,1862500,41.777851888,-87.596901118,"(41.777851888, -87.596901118)"
JE331285,08/09/2021 08:10:00 AM,035XX W GRENSHAW ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,APARTMENT,N,N,1133,24,26,1152917,1894829,41.867263017,-87.714093468,"(41.867263017, -87.714093468)"
JF114080,01/15/2022 06:00:00 AM,043XX N KENNETH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,N,N,1722,39,07,1145683,1928529,41.959879392,-87.739794621,"(41.959879392, -87.739794621)"
JF113909,01/15/2022 03:30:00 PM,090XX S COTTAGE GROVE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,633,8,15,1183139,1845391,41.730949275,-87.604683641,"(41.730949275, -87.604683641)"
JF114491,01/15/2022 02:00:00 AM,075XX S CHAPPEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,N,N,414,8,14,1191181,1855342,41.75806512,-87.574902112,"(41.75806512, -87.574902112)"
JF116643,01/15/2022 09:48:00 PM,031XX W CERMAK RD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,TAVERN / LIQUOR STORE,N,N,1022,24,10,1155805,1889210,41.851786209,-87.703642439,"(41.851786209, -87.703642439)"
JE382153,09/19/2021 11:00:00 AM,055XX S SHORE DR,0890,THEFT,FROM BUILDING,APARTMENT,N,N,235,5,06,1189556,1868559,41.794372762,-87.580433389,"(41.794372762, -87.580433389)"
JE379744,09/19/2021 03:45:00 PM,015XX N SEDGWICK ST,0560,ASSAULT,SIMPLE,ALLEY,N,N,1821,2,08A,1173365,1910568,41.910022484,-87.63855839,"(41.910022484, -87.63855839)"
JE379790,09/19/2021 03:56:00 PM,062XX S MORGAN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE - PORCH / HALLWAY,N,Y,712,16,26,1170716,1863400,41.780647888,-87.649669046,"(41.780647888, -87.649669046)"
JE379231,09/19/2021 06:45:00 AM,082XX S DREXEL AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,N,631,8,04B,1183671,1850468,41.744868748,-87.602576834,"(41.744868748, -87.602576834)"
JE380282,09/19/2021 10:15:00 PM,038XX W NORTH AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,Y,N,2535,26,24,1150674,1910363,41.909934052,-87.72192157,"(41.909934052, -87.72192157)"
JF116026,01/15/2022 10:30:00 AM,115XX S WESTERN AVE,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,STREET,N,N,2212,19,26,1162461,1828138,41.684059502,-87.680913405,"(41.684059502, -87.680913405)"
JF113744,01/15/2022 01:31:00 PM,001XX N MENARD AVE,041A,BATTERY,AGGRAVATED - HANDGUN,APARTMENT,N,N,1512,29,04B,1137692,1900417,41.882885017,-87.769852743,"(41.882885017, -87.769852743)"
JF154903,02/11/2022 01:00:00 PM,008XX W DIVISION ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),N,N,1822,27,11,1170199,1908206,41.903610803,-87.650258004,"(41.903610803, -87.650258004)"
JF166911,03/07/2022 12:01:00 AM,061XX N KENMORE AVE,0810,THEFT,OVER $500,STREET,N,N,2433,48,06,1168133,1940771,41.993015414,-87.656902805,"(41.993015414, -87.656902805)"
JF131097,02/01/2022 04:00:00 PM,068XX S OGLESBY AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,331,5,06,1192944,1860166,41.77125971,-87.568283777,"(41.77125971, -87.568283777)"
JF114132,01/15/2022 07:55:00 PM,013XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1424,1,08B,1164360,1909277,41.906675284,-87.671675562,"(41.906675284, -87.671675562)"
JF118438,01/14/2022 07:03:00 PM,016XX S HALSTED ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,1235,11,06,1171296,1892192,41.859643265,-87.646699134,"(41.859643265, -87.646699134)"
JE460642,11/29/2021 06:36:00 PM,054XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,934,20,14,1169251,1868664,41.795124758,-87.654887713,"(41.795124758, -87.654887713)"
JE172661,03/18/2021 05:05:00 PM,075XX S RACINE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CONVENIENCE STORE,Y,N,612,17,03,1169629,1854690,41.756770198,-87.653906431,"(41.756770198, -87.653906431)"
JF115502,01/15/2022 11:00:00 PM,055XX N WINTHROP AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2023,48,07,1167871,1936874,41.982327631,-87.657979567,"(41.982327631, -87.657979567)"
JF166798,03/07/2022 05:30:00 PM,023XX W FOSTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2031,40,14,1159644,1934469,41.975902218,-87.688302991,"(41.975902218, -87.688302991)"
JF114323,01/15/2022 04:00:00 PM,047XX S WELLS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,935,3,07,1175282,1873694,41.808794829,-87.632621707,"(41.808794829, -87.632621707)"
JE363341,09/05/2021 07:00:00 PM,017XX W 71ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,735,17,08A,1165815,1857610,41.764864887,-87.667801295,"(41.764864887, -87.667801295)"
JE380455,09/19/2021 09:00:00 PM,051XX N CENTRAL PARK AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1712,39,06,1151460,1933814,41.974270012,-87.718416107,"(41.974270012, -87.718416107)"
JF130555,02/01/2022 09:33:00 AM,005XX W PEARSON ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CHA PARKING LOT / GROUNDS,Y,N,1823,27,18,1172482,1905946,41.897359046,-87.641938996,"(41.897359046, -87.641938996)"
JF114665,01/15/2022 05:00:00 PM,059XX W WALTON ST,0810,THEFT,OVER $500,RESIDENCE - GARAGE,N,N,1511,29,06,1136624,1905723,41.897464545,-87.77364746,"(41.897464545, -87.77364746)"
JF114211,01/15/2022 07:00:00 PM,039XX N OLCOTT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1631,38,14,1125359,1925263,41.951279089,-87.814589132,"(41.951279089, -87.814589132)"
JF113205,01/14/2022 11:05:00 PM,017XX W DEVON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2432,40,14,1163852,1942569,41.998040887,-87.672598801,"(41.998040887, -87.672598801)"
JF118003,01/15/2022 03:00:00 AM,039XX W 70TH ST,0810,THEFT,OVER $500,OTHER (SPECIFY),N,N,833,13,06,1151277,1857891,41.765932315,-87.721080386,"(41.765932315, -87.721080386)"
JE380119,09/19/2021 10:15:00 PM,056XX W MADISON ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,N,N,1513,29,04B,1138852,1899459,41.88023516,-87.765616381,"(41.88023516, -87.765616381)"
JF113446,01/15/2022 08:03:00 AM,070XX S CORNELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,332,5,14,1188568,1858632,41.767155983,-87.584373348,"(41.767155983, -87.584373348)"
JE380422,09/19/2021 09:00:00 PM,082XX S EVANS AVE,0560,ASSAULT,SIMPLE,COIN OPERATED MACHINE,N,N,631,8,08A,1182660,1850556,41.74513373,-87.60627852,"(41.74513373, -87.60627852)"
JE379508,09/19/2021 06:00:00 AM,062XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,823,16,08B,1156460,1863042,41.779964623,-87.701944104,"(41.779964623, -87.701944104)"
JE380930,09/19/2021 05:45:00 PM,001XX N STATE ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,N,N,111,42,08B,1176352,1900918,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
JE400591,09/09/2021 11:00:00 AM,081XX S MORGAN ST,0810,THEFT,OVER $500,RESIDENCE,N,N,613,21,06,1171061,1850854,41.746212557,-87.648770266,"(41.746212557, -87.648770266)"
JF114270,01/15/2022 11:40:00 PM,062XX N SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2413,50,08B,1155217,1941273,41.99466305,-87.704399066,"(41.99466305, -87.704399066)"
JF114987,01/15/2022 01:00:00 AM,083XX S SOUTH CHICAGO AVE,0810,THEFT,OVER $500,STREET,N,N,412,8,06,1191197,1850178,41.743894268,-87.575010277,"(41.743894268, -87.575010277)"
JF114057,01/15/2022 12:00:00 AM,015XX W 82ND ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,Y,614,21,06,1167644,1850358,41.744925379,-87.661305112,"(41.744925379, -87.661305112)"
JF113282,01/15/2022 01:23:00 AM,002XX W 26TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,914,11,07,1174854,1887066,41.845498317,-87.633792155,"(41.845498317, -87.633792155)"
JF116498,01/15/2022 01:00:00 PM,105XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,N,N,2233,34,14,1172846,1834935,41.702489427,-87.64269762,"(41.702489427, -87.64269762)"
JE217721,05/02/2021 11:52:00 PM,117XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,532,9,14,1179686,1826981,41.680509271,-87.617893395,"(41.680509271, -87.617893395)"
JF113376,01/15/2022 05:22:00 AM,076XX S COLES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,421,7,14,1196490,1854944,41.756842894,-87.555458776,"(41.756842894, -87.555458776)"
JF113885,01/15/2022 03:10:00 PM,024XX W COLUMBUS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,835,18,14,1161576,1855425,41.758957882,-87.683399013,"(41.758957882, -87.683399013)"
JF113544,01/15/2022 10:07:00 AM,036XX N HALSTED ST,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,N,N,1923,44,03,1170273,1924431,41.948131367,-87.649510899,"(41.948131367, -87.649510899)"
JF114577,01/15/2022 08:00:00 PM,055XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1522,29,08B,1139633,1898785,41.878371404,-87.762765046,"(41.878371404, -87.762765046)"
JF113951,01/15/2022 04:20:00 PM,010XX W BRYN MAWR AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,2023,48,06,1168086,1937366,41.983673036,-87.657174571,"(41.983673036, -87.657174571)"
JF113936,01/15/2022 04:15:00 PM,001XX N PARKSIDE AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1512,29,06,1138576,1900472,41.88301997,-87.766605275,"(41.88301997, -87.766605275)"
JE184266,03/29/2021 03:30:00 AM,009XX W NORTH AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,N,N,1822,27,14,1169705,1910843,41.910857665,-87.651995629,"(41.910857665, -87.651995629)"
JF118663,01/14/2022 08:30:00 PM,030XX S ARCHER AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,N,913,11,26,1166968,1884748,41.839310125,-87.662799249,"(41.839310125, -87.662799249)"
JE220040,05/02/2021 12:00:00 PM,001XX S RACINE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,1224,27,04A,1168408,1899554,41.879908067,-87.657087192,"(41.879908067, -87.657087192)"
JF118389,01/15/2022 02:00:00 AM,002XX N KEELER AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1114,28,06,1148347,1901266,41.885016125,-87.730704826,"(41.885016125, -87.730704826)"
JF114285,01/15/2022 11:40:00 PM,029XX S FEDERAL ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,Y,133,3,04B,1176025,1885766,41.841904764,-87.629533842,"(41.841904764, -87.629533842)"
JF114059,01/15/2022 05:55:00 PM,025XX S BLUE ISLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,N,N,1034,25,14,1160971,1886808,41.845089351,-87.684748426,"(41.845089351, -87.684748426)"
JE381445,09/19/2021 02:00:00 PM,066XX S BELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,832,16,14,1162545,1860657,41.773295086,-87.679701948,"(41.773295086, -87.679701948)"
JF114210,01/15/2022 09:29:00 PM,023XX W MADISON ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,N,N,1223,27,06,1160781,1899960,41.881183664,-87.685081252,"(41.881183664, -87.685081252)"
JE395039,10/02/2021 07:35:00 AM,020XX W BELMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1931,32,08B,1162178,1921244,41.939559429,-87.679355664,"(41.939559429, -87.679355664)"
JE382208,09/19/2021 02:00:00 AM,020XX N HALSTED ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,N,N,1812,43,04A,1170626,1913691,41.918652601,-87.648528687,"(41.918652601, -87.648528687)"
JE379636,09/19/2021 01:45:00 PM,113XX S FRONT AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),N,N,531,9,04A,1181313,1829830,41.688290102,-87.611850491,"(41.688290102, -87.611850491)"
JE379168,09/19/2021 03:50:00 AM,006XX N KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,1121,27,08B,1154929,1903987,41.892353434,-87.706461515,"(41.892353434, -87.706461515)"
JE379999,09/19/2021 07:29:00 PM,073XX S CAMPBELL AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,ALLEY,Y,N,835,18,11,1160979,1855962,41.760443845,-87.68557218,"(41.760443845, -87.68557218)"
JE379697,09/19/2021 01:18:00 PM,0000X N STATE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,N,N,112,42,11,1176362,1900577,41.882539542,-87.627850543,"(41.882539542, -87.627850543)"
JE184555,03/29/2021 09:00:00 AM,049XX W CONGRESS PKWY,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,1533,29,11,1143739,1897233,41.87403663,-87.747727395,"(41.87403663, -87.747727395)"
JE183727,03/29/2021 08:30:00 PM,032XX W WASHINGTON BLVD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,Y,1123,28,04B,1154719,1900497,41.882780739,-87.707326266,"(41.882780739, -87.707326266)"
JF130828,02/01/2022 10:00:00 AM,040XX W FOSTER AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1712,39,06,1148424,1934247,41.97551745,-87.729569215,"(41.97551745, -87.729569215)"
JF114025,01/15/2022 05:15:00 PM,044XX N KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1724,33,07,1154257,1929142,41.96139421,-87.708256028,"(41.96139421, -87.708256028)"
JF116029,01/15/2022 02:15:00 AM,0000X W PARKING LOT C ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1654,41,07,1101877,1935432,41.979541881,-87.900722188,"(41.979541881, -87.900722188)"
JF113647,01/15/2022 11:38:00 AM,062XX S DR MARTIN LUTHER KING JR DR,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA BUS STOP,Y,N,313,20,18,1179994,1863637,41.781090783,-87.61564718,"(41.781090783, -87.61564718)"
JF166307,03/07/2022 02:37:00 PM,067XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,N,N,723,6,15,1172131,1860165,41.771739681,-87.644576398,"(41.771739681, -87.644576398)"
JE402151,10/08/2021 02:00:00 AM,047XX S DAMEN AVE,0650,BURGLARY,HOME INVASION,APARTMENT,Y,Y,931,15,05,1163821,1873286,41.80792396,-87.674669735,"(41.80792396, -87.674669735)"
JF166567,03/07/2022 12:00:00 AM,055XX S MICHIGAN AVE,0580,STALKING,SIMPLE,STREET,N,Y,225,20,08A,1178100,1868327,41.794003774,-87.622448757,"(41.794003774, -87.622448757)"
JF113899,01/15/2022 03:28:00 PM,101XX S PERRY AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,SIDEWALK,N,N,511,9,20,1177386,1837826,41.710321624,-87.62598646,"(41.710321624, -87.62598646)"
JF114063,01/15/2022 03:30:00 PM,083XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,614,18,08B,1164472,1849445,41.742487363,-87.672953498,"(41.742487363, -87.672953498)"
JF134654,01/17/2022 12:00:00 AM,049XX W PARKER AVE,0810,THEFT,OVER $500,RESIDENCE,N,Y,2521,31,06,1142923,1917833,41.930580593,-87.750209289,"(41.930580593, -87.750209289)"
JE317787,07/28/2021 06:43:00 PM,012XX S STATE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,Y,N,131,3,17,1176535,1894746,41.866535025,-87.627391392,"(41.866535025, -87.627391392)"
JF131945,02/01/2022 11:00:00 PM,001XX W RANDOLPH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,N,122,42,26,1174851,1901269,41.884472382,-87.633378182,"(41.884472382, -87.633378182)"
JF113337,01/15/2022 03:53:00 AM,055XX W CONGRESS PKWY,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,1522,29,14,1139732,1897139,41.873852758,-87.762441734,"(41.873852758, -87.762441734)"
JF113717,01/15/2022 11:10:00 AM,046XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,STREET,N,N,1113,28,06,1145395,1900095,41.881859137,-87.741574815,"(41.881859137, -87.741574815)"
JE183671,03/29/2021 08:00:00 PM,0000X E 59TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,232,20,08B,1177903,1865920,41.7874032,-87.62324404,"(41.7874032, -87.62324404)"
JE379854,09/19/2021 04:45:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1833,2,06,1177330,1906499,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
JE380351,09/19/2021 08:27:00 PM,004XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1834,42,06,1177361,1903270,41.889906681,-87.624100509,"(41.889906681, -87.624100509)"
JE379462,09/19/2021 11:00:00 AM,032XX E 91ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,424,10,08A,1199355,1845241,41.730145605,-87.545284948,"(41.730145605, -87.545284948)"
JE381032,09/19/2021 06:00:00 PM,031XX S LOWE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),N,N,915,11,06,1172479,1883998,41.837132221,-87.642598645,"(41.837132221, -87.642598645)"
JE379555,09/19/2021 12:16:00 PM,054XX S CORNELL AVE,0460,BATTERY,SIMPLE,APARTMENT,N,N,234,5,08B,1188189,1869081,41.795837911,-87.585429397,"(41.795837911, -87.585429397)"
JE379457,09/19/2021 11:39:00 AM,038XX W ROOSEVELT RD,041A,BATTERY,AGGRAVATED - HANDGUN,GAS STATION,N,N,1011,24,04B,1151170,1894442,41.866235446,-87.720517147,"(41.866235446, -87.720517147)"
JE379856,09/19/2021 05:20:00 PM,001XX N ADA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1224,27,14,1167395,1901363,41.884893942,-87.660754721,"(41.884893942, -87.660754721)"
JE379891,09/19/2021 05:50:00 AM,030XX N KIMBALL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1412,35,14,1153196,1919980,41.936274201,-87.712400898,"(41.936274201, -87.712400898)"
JE379376,09/19/2021 10:45:00 AM,098XX S INGLESIDE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,N,N,511,8,07,1184289,1839982,41.716079559,-87.600639482,"(41.716079559, -87.600639482)"
JE379513,09/19/2021 12:29:00 PM,057XX S THROOP ST,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,N,N,713,16,08A,1168636,1866791,41.789998325,-87.657196941,"(41.789998325, -87.657196941)"
JF113345,01/15/2022 02:05:00 AM,043XX S HOMAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,821,14,05,1154405,1875726,41.814812484,-87.709140442,"(41.814812484, -87.709140442)"
JF113756,01/15/2022 12:02:00 PM,007XX E 83RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,SIDEWALK,N,N,631,8,11,1182739,1850127,41.743954675,-87.606002341,"(41.743954675, -87.606002341)"
JF116933,01/15/2022 02:00:00 PM,055XX W VAN BUREN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,1522,29,14,1139468,1897462,41.874743927,-87.763403157,"(41.874743927, -87.763403157)"
JF113633,01/15/2022 11:30:00 AM,0000X W 36TH ST,0810,THEFT,OVER $500,STREET,N,N,213,3,06,1176726,1881132,41.829172913,-87.627101228,"(41.829172913, -87.627101228)"
JF113560,01/15/2022 10:27:00 AM,075XX N WESTERN AVE,0330,ROBBERY,AGGRAVATED,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2411,50,03,1159016,1950081,42.018755068,-87.690181171,"(42.018755068, -87.690181171)"
