CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE198127,04/13/2021 10:55:00 AM,040XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,Y,N,1912,47,14,1166702,1926863,41.95488231,-87.662567089,"(41.95488231, -87.662567089)"
JE198092,04/13/2021 10:25:00 AM,036XX W LEXINGTON ST,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,STREET,N,N,1133,24,03,1152135,1896451,41.871729409,-87.716921564,"(41.871729409, -87.716921564)"
JE230555,05/15/2021 01:02:00 AM,042XX W CARROLL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1114,28,08B,1148105,1901962,41.886930686,-87.731575575,"(41.886930686, -87.731575575)"
JF160430,03/02/2022 12:00:00 AM,002XX S LEAVITT ST,0810,THEFT,OVER $500,APARTMENT,N,N,1225,27,06,1161776,1898901,41.878256992,-87.681457205,"(41.878256992, -87.681457205)"
JF161244,03/02/2022 05:25:00 PM,011XX S CANAL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,124,25,07,1173303,1895451,41.868541914,-87.639235361,"(41.868541914, -87.639235361)"
JE195534,04/10/2021 04:05:00 PM,049XX W JACKSON BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,N,Y,1533,28,03,1143685,1898221,41.876748835,-87.747900918,"(41.876748835, -87.747900918)"
JE198242,04/13/2021 12:45:00 PM,008XX N RICHMOND ST,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,N,Y,1211,26,06,1156563,1905770,41.897213232,-87.700412188,"(41.897213232, -87.700412188)"
JE197821,04/13/2021 12:52:00 AM,001XX E 57TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,N,232,20,08B,1178262,1867260,41.791072146,-87.621887095,"(41.791072146, -87.621887095)"
JE197885,04/13/2021 04:20:00 AM,025XX N LOTUS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2515,30,08B,1139619,1916349,41.92656936,-87.76238723,"(41.92656936, -87.76238723)"
JE197845,04/13/2021 01:50:00 AM,0000X E WACKER DR,0460,BATTERY,SIMPLE,SIDEWALK,N,N,111,42,08B,1176614,1902286,41.887223443,-87.626873542,"(41.887223443, -87.626873542)"
JE245660,05/28/2021 07:00:00 AM,008XX W AGATITE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,1914,46,11,1169917,1929751,41.962737417,-87.650663692,"(41.962737417, -87.650663692)"
JE288056,07/03/2021 01:35:00 AM,062XX N HOYNE AVE,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,2413,50,15,1161187,1941464,41.995064741,-87.682433304,"(41.995064741, -87.682433304)"
JE198075,04/13/2021 10:30:00 AM,030XX W CHICAGO AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,Y,N,1221,27,18,1156047,1905176,41.895593672,-87.702323437,"(41.895593672, -87.702323437)"
JE289785,07/03/2021 11:00:00 AM,015XX N WOOD ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,N,N,1424,2,26,1164110,1910492,41.910014616,-87.672559529,"(41.910014616, -87.672559529)"
JE198139,04/13/2021 11:45:00 AM,017XX N LINDER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2532,37,14,1139461,1911083,41.912121758,-87.763096484,"(41.912121758, -87.763096484)"
JE198060,04/13/2021 12:02:00 AM,034XX N ELAINE PL,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1925,44,06,1170793,1923113,41.944503326,-87.647638263,"(41.944503326, -87.647638263)"
JE201916,04/10/2021 09:00:00 AM,131XX S CORLISS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,N,Y,533,9,08B,1184011,1818293,41.656568509,-87.602331692,"(41.656568509, -87.602331692)"
JE198037,04/13/2021 09:58:00 AM,003XX N LATROBE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1523,37,08B,1141321,1901600,41.886065157,-87.756497517,"(41.886065157, -87.756497517)"
JE198577,04/13/2021 05:50:00 PM,013XX N HUDSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1821,27,08B,1173068,1909520,41.907153315,-87.639680572,"(41.907153315, -87.639680572)"
JE479993,12/15/2021 05:30:00 PM,026XX W DIVISION ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1211,26,06,1158505,1907878,41.902958228,-87.693221705,"(41.902958228, -87.693221705)"
JE198166,04/13/2021 12:10:00 PM,065XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,2432,49,06,1167075,1943506,42.000543176,-87.660715471,"(42.000543176, -87.660715471)"
JE202493,04/11/2021 05:00:00 PM,063XX N ALBANY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,2413,50,06,1154536,1941925,41.996465865,-87.706886562,"(41.996465865, -87.706886562)"
JE202738,04/12/2021 05:00:00 PM,001XX W Diversey Pkwy,0870,THEFT,POCKET-PICKING,OTHER (SPECIFY),N,N,1934,44,06,1174753,1919072,41.933326841,-87.633204433,"(41.933326841, -87.633204433)"
JE183181,03/15/2021 02:00:00 PM,015XX W JARVIS AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,2423,49,06,1164769,1949132,42.016030425,-87.66903815,"(42.016030425, -87.66903815)"
JE288896,07/03/2021 07:44:00 PM,062XX S SANGAMON ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,N,N,712,16,26,1171061,1863193,41.780072322,-87.64841026,"(41.780072322, -87.64841026)"
JE198702,04/13/2021 07:45:00 PM,017XX N MAYFIELD AVE,0820,THEFT,$500 AND UNDER,ALLEY,N,Y,2531,29,06,1136819,1911006,41.911958251,-87.772804446,"(41.911958251, -87.772804446)"
JE417264,10/20/2021 04:00:00 PM,058XX N MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,2011,40,06,1158272,1938769,41.987729851,-87.693230192,"(41.987729851, -87.693230192)"
JE198738,04/13/2021 09:20:00 PM,032XX W BRYN MAWR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,N,N,1712,39,14,1153938,1937038,41.983067676,-87.709217364,"(41.983067676, -87.709217364)"
JE199133,04/05/2021 11:40:00 AM,043XX S WABASH AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,NURSING / RETIREMENT HOME,N,N,215,3,26,1177436,1876313,41.815933131,-87.624642127,"(41.815933131, -87.624642127)"
JE201349,03/23/2021 08:00:00 PM,020XX W GREENLEAF AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,N,N,2411,50,17,1160940,1946949,42.010120895,-87.68318868,"(42.010120895, -87.68318868)"
JE199926,04/13/2021 12:10:00 PM,015XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,1822,27,06,1170999,1910282,41.909289945,-87.647258453,"(41.909289945, -87.647258453)"
JE197953,04/13/2021 07:35:00 AM,048XX N MILWAUKEE AVE,031A,ROBBERY,ARMED - HANDGUN,RESTAURANT,N,N,1623,45,03,1139614,1931939,41.969349919,-87.762023754,"(41.969349919, -87.762023754)"
JE199858,04/13/2021 09:00:00 AM,044XX W WILCOX ST,0560,ASSAULT,SIMPLE,APARTMENT,N,N,1113,28,08A,1146785,1898968,41.878740104,-87.736499487,"(41.878740104, -87.736499487)"
JE197807,04/13/2021 12:21:00 AM,007XX E 105TH ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,512,9,03,1183036,1835491,41.703784861,-87.605367611,"(41.703784861, -87.605367611)"
JE198150,04/13/2021 11:30:00 AM,105XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - PORCH / HALLWAY,N,Y,512,9,08B,1179449,1835048,41.702651664,-87.618515881,"(41.702651664, -87.618515881)"
JE198775,04/13/2021 10:33:00 PM,040XX W 24TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1013,22,08B,1149974,1887420,41.846989565,-87.725090415,"(41.846989565, -87.725090415)"
JE198160,04/13/2021 11:03:00 AM,056XX S HOMAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,Y,N,822,14,15,1154674,1867004,41.790872736,-87.708386325,"(41.790872736, -87.708386325)"
JE199110,04/13/2021 05:09:00 PM,048XX N SHERIDAN RD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SCHOOL - PUBLIC BUILDING,N,N,2024,46,26,1168749,1932770,41.971047103,-87.654870066,"(41.971047103, -87.654870066)"
JE245887,05/28/2021 06:00:00 AM,091XX S MAY ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,N,N,2222,21,11,1170262,1844135,41.727792087,-87.651892915,"(41.727792087, -87.651892915)"
JE197943,04/13/2021 07:55:00 AM,034XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,915,11,08B,1171864,1882037,41.831764611,-87.644912991,"(41.831764611, -87.644912991)"
JE197873,04/13/2021 03:00:00 AM,0000X S MAYFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1513,29,08B,1137283,1899283,41.879780529,-87.771381899,"(41.879780529, -87.771381899)"
JE200291,04/13/2021 09:00:00 AM,032XX W 111TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,MEDICAL / DENTAL OFFICE,N,N,2211,19,26,1156501,1830820,41.691541209,-87.70265944,"(41.691541209, -87.70265944)"
JE202747,04/13/2021 11:20:00 PM,061XX N sheridan rd,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),N,N,2433,48,06,1168519,1940814,41.993125032,-87.655481712,"(41.993125032, -87.655481712)"
JE273514,06/19/2021 02:30:00 PM,031XX S LAKE SHORE DR SB,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,211,4,06,1181792,1884347,41.837879307,-87.608414956,"(41.837879307, -87.608414956)"
JE478766,12/15/2021 07:55:00 PM,118XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,2212,19,06,1162526,1826017,41.678237739,-87.68073427,"(41.678237739, -87.68073427)"
JE246634,05/28/2021 02:00:00 PM,009XX N LONG AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),N,N,1524,37,11,1140143,1905687,41.897302035,-87.760723298,"(41.897302035, -87.760723298)"
JE289472,07/03/2021 06:00:00 PM,015XX E 62ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,314,5,07,1187666,1864362,41.782901085,-87.587497353,"(41.782901085, -87.587497353)"
JF160515,03/02/2022 04:30:00 AM,066XX S DREXEL AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,N,Y,321,5,04B,1183368,1861105,41.774064802,-87.603356326,"(41.774064802, -87.603356326)"
JE198553,04/13/2021 05:26:00 PM,076XX S COLFAX AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,421,7,14,1194851,1854779,41.756430631,-87.561470724,"(41.756430631, -87.561470724)"
JE198596,04/13/2021 01:30:00 PM,037XX S INDIANA AVE,0560,ASSAULT,SIMPLE,STREET,N,N,212,3,08A,1178212,1880387,41.827094923,-87.62167185,"(41.827094923, -87.62167185)"
JE198171,04/13/2021 12:09:00 PM,109XX S HALSTED ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PRIVATE BUILDING,Y,N,2233,34,08B,1172929,1832309,41.695281455,-87.642470829,"(41.695281455, -87.642470829)"
JF161226,03/02/2022 03:30:00 PM,017XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CAR WASH,N,N,131,3,14,1176606,1891893,41.858704604,-87.62721689,"(41.858704604, -87.62721689)"
JE199427,04/13/2021 11:00:00 PM,004XX N MILWAUKEE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,N,N,1214,27,11,1171093,1903573,41.89087799,-87.64711028,"(41.89087799, -87.64711028)"
JE202697,03/31/2021 02:47:00 PM,059XX W SUPERIOR ST,0810,THEFT,OVER $500,APARTMENT,N,N,1511,29,06,1136786,1904397,41.893822931,-87.773084247,"(41.893822931, -87.773084247)"
JF161040,03/02/2022 02:15:00 PM,073XX S SEELEY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,Y,735,17,06,1163962,1856016,41.76052987,-87.674637827,"(41.76052987, -87.674637827)"
JE199933,04/01/2021 12:01:00 AM,085XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,N,N,613,21,14,1171139,1848193,41.738908709,-87.648562046,"(41.738908709, -87.648562046)"
JE198142,04/13/2021 12:00:00 AM,027XX W 85TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GROCERY FOOD STORE,N,N,835,18,11,1159566,1848261,41.739340186,-87.690961625,"(41.739340186, -87.690961625)"
JE198770,04/13/2021 10:15:00 PM,024XX W 103RD ST,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,N,N,2211,19,08A,1161995,1836267,41.706376588,-87.682394407,"(41.706376588, -87.682394407)"
JE198771,04/13/2021 08:00:00 PM,067XX S WESTERN AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,832,17,08B,1161539,1859806,41.770980744,-87.6834133,"(41.770980744, -87.6834133)"
JE198489,04/13/2021 03:00:00 AM,128XX S LOWE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,523,9,07,1174332,1819475,41.660031909,-87.637713361,"(41.660031909, -87.637713361)"
JE303362,07/15/2021 02:06:00 AM,063XX N NORDICA AVE,3970,INTIMIDATION,EXTORTION,RESIDENCE,N,N,1611,41,26,1128464,1941793,41.996586974,-87.802798702,"(41.996586974, -87.802798702)"
JE200287,04/13/2021 07:00:00 AM,018XX N FRANCISCO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,VEHICLE NON-COMMERCIAL,N,N,1421,1,14,1156842,1912075,41.914509037,-87.699216268,"(41.914509037, -87.699216268)"
JE201197,04/12/2021 03:00:00 AM,030XX N SHEFFIELD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,1933,44,26,1169085,1920265,41.936725611,-87.653999061,"(41.936725611, -87.653999061)"
JE198693,04/13/2021 09:00:00 AM,107XX S SACRAMENTO AVE,0460,BATTERY,SIMPLE,STREET,N,N,2211,19,08B,1158191,1833293,41.698293456,-87.696405147,"(41.698293456, -87.696405147)"
JE198569,04/13/2021 06:00:00 PM,075XX N PAULINA ST,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,N,N,2422,49,06,1163658,1950102,42.018715709,-87.673098745,"(42.018715709, -87.673098745)"
JE196725,04/11/2021 11:30:00 PM,020XX W DIVISION ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1212,1,08B,1162596,1907988,41.903175327,-87.6781916,"(41.903175327, -87.6781916)"
JE198831,04/13/2021 11:39:00 PM,012XX N MASON AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,RESIDENCE - YARD (FRONT / BACK),Y,N,2531,29,24,1136469,1907620,41.902672924,-87.774171353,"(41.902672924, -87.774171353)"
JE200818,04/13/2021 06:00:00 PM,052XX S PEORIA ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,934,20,08A,1171196,1870122,41.799083325,-87.647712751,"(41.799083325, -87.647712751)"
JE197919,04/13/2021 05:00:00 AM,032XX N CENTRAL AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1633,30,06,1138466,1920876,41.939012917,-87.766514067,"(41.939012917, -87.766514067)"
JE478114,12/15/2021 09:00:00 AM,008XX N MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1211,26,14,1159248,1905487,41.896381879,-87.690558323,"(41.896381879, -87.690558323)"
JE249762,05/28/2021 07:00:00 PM,006XX W Hubbard St,0810,THEFT,OVER $500,STREET,N,N,1214,27,06,1171647,1903301,41.890119429,-87.645083744,"(41.890119429, -87.645083744)"
JE289851,07/03/2021 12:24:00 AM,046XX N OAKVIEW AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,1614,38,26,1117382,1929971,41.964327191,-87.843814212,"(41.964327191, -87.843814212)"
JE198750,04/13/2021 08:32:00 PM,052XX W MADISON ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,1522,29,03,1141177,1899516,41.880349054,-87.757077713,"(41.880349054, -87.757077713)"
JE245770,05/28/2021 12:56:00 PM,122XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,524,34,15,1173211,1823596,41.67136538,-87.641694439,"(41.67136538, -87.641694439)"
JE198575,04/13/2021 05:29:00 PM,036XX N KILPATRICK AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,1731,30,08A,1144415,1923989,41.94744525,-87.744571091,"(41.94744525, -87.744571091)"
JE288933,07/03/2021 06:02:00 PM,031XX N HALSTED ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,OTHER (SPECIFY),N,N,1934,44,24,1170368,1921292,41.939515748,-87.649253785,"(41.939515748, -87.649253785)"
JE245630,05/28/2021 10:41:00 AM,009XX W MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,723,6,15,1171018,1860403,41.772417169,-87.648649341,"(41.772417169, -87.648649341)"
JE277722,06/04/2021 05:45:00 PM,005XX W 24TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),N,N,914,11,11,1173039,1888011,41.848131849,-87.640424984,"(41.848131849, -87.640424984)"
JE198674,04/13/2021 06:57:00 PM,072XX S BENNETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,324,7,08B,1189959,1857425,41.763810524,-87.579313624,"(41.763810524, -87.579313624)"
JE198482,04/13/2021 12:16:00 PM,075XX N BELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,2411,49,14,1160012,1950056,42.018665873,-87.686516736,"(42.018665873, -87.686516736)"
JE288033,07/03/2021 01:59:00 AM,068XX S THROOP ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,N,N,724,17,15,1168841,1859317,41.76948433,-87.656660917,"(41.76948433, -87.656660917)"
JE198923,04/13/2021 04:30:00 PM,012XX N LARRABEE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1822,27,06,1172111,1908362,41.903996883,-87.643230238,"(41.903996883, -87.643230238)"
JE288987,07/03/2021 09:03:00 PM,062XX S LOOMIS BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,713,16,15,1168067,1863296,41.780419883,-87.659383751,"(41.780419883, -87.659383751)"
JE198207,04/13/2021 03:00:00 AM,078XX S STATE ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,BANK,N,N,623,6,05,1177638,1853215,41.752545308,-87.624599541,"(41.752545308, -87.624599541)"
JE198937,04/13/2021 10:00:00 PM,077XX S KARLOV AVE,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,N,N,834,18,06,1150614,1852746,41.751826494,-87.723644194,"(41.751826494, -87.723644194)"
JE200846,04/12/2021 03:00:00 PM,012XX W 110TH ST,0820,THEFT,$500 AND UNDER,STREET,N,N,2234,34,06,1170032,1831837,41.694049487,-87.653091337,"(41.694049487, -87.653091337)"
JE198126,04/13/2021 11:18:00 AM,046XX W DIVERSEY AVE,0330,ROBBERY,AGGRAVATED,BANK,Y,N,2521,31,03,1144894,1918211,41.931580848,-87.742956658,"(41.931580848, -87.742956658)"
JE197837,04/13/2021 01:00:00 AM,066XX S HARTWELL AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,322,20,08B,1178416,1860913,41.773651843,-87.621515075,"(41.773651843, -87.621515075)"
JE198298,04/13/2021 01:30:00 PM,001XX W CERMAK RD,0460,BATTERY,SIMPLE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,N,N,914,25,08B,1175616,1889758,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
JE246589,05/27/2021 02:52:00 AM,039XX N NORA AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1632,38,06,1128695,1925350,41.951461764,-87.802323867,"(41.951461764, -87.802323867)"
JE200840,04/13/2021 09:50:00 AM,029XX W MONTROSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CONVENIENCE STORE,N,Y,1724,33,08B,1156172,1929097,41.961232178,-87.701216639,"(41.961232178, -87.701216639)"
JE245747,05/28/2021 12:39:00 PM,076XX S HOYNE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,Y,N,611,18,26,1163686,1854076,41.755212027,-87.675703734,"(41.755212027, -87.675703734)"
JE246326,05/28/2021 09:30:00 PM,057XX N SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1711,39,14,1153334,1938138,41.986098191,-87.711409386,"(41.986098191, -87.711409386)"
JE200784,03/20/2021 04:00:00 PM,0000X E DELAWARE PL,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",RESIDENCE - GARAGE,N,N,1833,2,07,1176296,1906628,41.899145291,-87.627910223,"(41.899145291, -87.627910223)"
JE198560,04/13/2021 02:43:00 PM,021XX W BOWLER ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,1225,28,08A,1161941,1895968,41.870205135,-87.680933218,"(41.870205135, -87.680933218)"
JE198512,04/13/2021 05:05:00 PM,020XX W JACKSON BLVD,0460,BATTERY,SIMPLE,CHA APARTMENT,N,N,1225,27,08B,1162659,1898621,41.877470199,-87.678222877,"(41.877470199, -87.678222877)"
JE198603,04/13/2021 05:40:00 PM,066XX S OAKLEY AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,832,16,08A,1162218,1860505,41.77288479,-87.680904885,"(41.77288479, -87.680904885)"
JE288012,07/03/2021 01:00:00 AM,086XX S MARQUETTE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,N,N,423,7,26,1195655,1848240,41.738467273,-87.558740013,"(41.738467273, -87.558740013)"
JE198071,04/13/2021 10:30:00 AM,031XX W MONROE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,VEHICLE - DELIVERY TRUCK,N,N,1124,28,11,1155656,1899371,41.879672076,-87.70391588,"(41.879672076, -87.70391588)"
JE294958,06/28/2021 12:00:00 AM,085XX S DREXEL AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,632,8,06,1183716,1848484,41.739423389,-87.60247369,"(41.739423389, -87.60247369)"
JE198543,04/13/2021 05:45:00 PM,105XX S OGLESBY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,N,Y,434,7,14,1193859,1835636,41.703924869,-87.565731769,"(41.703924869, -87.565731769)"
JE198653,04/13/2021 07:15:00 PM,070XX S HALSTED ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,732,6,04B,1172186,1858083,41.766025213,-87.644435915,"(41.766025213, -87.644435915)"
JE416970,10/20/2021 09:00:00 AM,061XX S WHIPPLE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,823,16,26,1157102,1863851,41.782171677,-87.69956856,"(41.782171677, -87.69956856)"
JE199914,04/13/2021 06:00:00 PM,020XX W 18TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),N,N,1234,25,08A,1163041,1891068,41.856736065,-87.677032299,"(41.856736065, -87.677032299)"
JF160914,03/02/2022 10:45:00 AM,012XX W ADAMS ST,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,SCHOOL - PUBLIC BUILDING,N,N,1224,27,15,1168050,1899234,41.879037696,-87.658410955,"(41.879037696, -87.658410955)"
JE198640,04/13/2021 07:08:00 PM,085XX S RACINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,613,21,15,1169811,1848253,41.739102252,-87.653425841,"(41.739102252, -87.653425841)"
JE202338,04/03/2021 03:00:00 PM,044XX N ARTESIAN AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,N,N,1911,47,06,1159239,1929442,41.962116238,-87.689931159,"(41.962116238, -87.689931159)"
JE202702,04/12/2021 09:00:00 AM,030XX S HOMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,1032,22,14,1154183,1884180,41.838015771,-87.709729683,"(41.838015771, -87.709729683)"
JE199134,04/09/2021 03:00:00 PM,098XX S UNIVERSITY AVE,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,RESIDENCE,N,N,511,8,26,1185612,1839905,41.715837264,-87.595796458,"(41.715837264, -87.595796458)"
JE246043,05/28/2021 12:00:00 PM,046XX W DIVERSEY AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,GROCERY FOOD STORE,N,N,2521,31,11,1144951,1918212,41.931582515,-87.742747165,"(41.931582515, -87.742747165)"
JE198685,04/13/2021 08:00:00 PM,001XX E DELAWARE PL,0460,BATTERY,SIMPLE,APARTMENT,N,N,1833,2,08B,1177645,1906669,41.899227252,-87.622954198,"(41.899227252, -87.622954198)"
JE203126,04/11/2021 12:00:00 AM,046XX N PAULINA ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - PORCH / HALLWAY,N,N,1912,47,05,1164394,1930810,41.965762307,-87.670939502,"(41.965762307, -87.670939502)"
JE349206,08/25/2021 08:42:00 AM,049XX W WASHINGTON BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),N,N,1532,28,04A,1143397,1900049,41.881770478,-87.748912673,"(41.881770478, -87.748912673)"
JE201217,04/07/2021 12:20:00 PM,078XX S WINCHESTER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,611,17,06,1164721,1852664,41.751315523,-87.6719505,"(41.751315523, -87.6719505)"
JE246252,05/28/2021 07:55:00 PM,003XX E 68TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,ALLEY,N,Y,322,20,04B,1179380,1859994,41.771108062,-87.618009308,"(41.771108062, -87.618009308)"
