,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
2774,JF169916,03/10/2022 10:54:00 PM,097XX S AVENUE L,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,432,10.0,08B,1201792,1841230,41.71907755,-87.536493709,"(41.71907755, -87.536493709)",52
2775,JF168898,03/10/2022 02:58:00 AM,009XX W DIVERSEY PKWY,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,N,N,1933,44.0,05,1169315,1918782,41.932651187,-87.653197025,"(41.932651187, -87.653197025)",6
2776,JF169277,03/10/2022 12:00:00 PM,057XX N BROADWAY,0460,BATTERY,SIMPLE,OTHER (SPECIFY),N,N,2013,48.0,08B,1167272,1938227,41.986053237,-87.66014341799999,"(41.986053237, -87.660143418)",77
2777,JF170454,03/10/2022 11:30:00 PM,010XX W TILDEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1232,25.0,07,1169777,1898142,41.876003726,-87.652101584,"(41.876003726, -87.652101584)",28
2778,JF161719,03/03/2022 12:01:00 AM,047XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,922,15.0,06,1161164,1873304,41.808028819,-87.684414463,"(41.808028819, -87.684414463)",58
2779,JE299678,07/13/2021 06:00:00 AM,025XX N PARKSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2515,30.0,14,1138284,1916303,41.926467419,-87.767293938,"(41.926467419, -87.767293938)",19
2780,JE185098,03/31/2021 09:39:00 AM,033XX W VAN BUREN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,N,N,1134,28.0,14,1153985,1897823,41.875457667,-87.710092857,"(41.875457667, -87.710092857)",27
2781,JE315606,07/27/2021 05:00:00 AM,079XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,624,8.0,14,1184273,1852467,41.750340162,-87.600308645,"(41.750340162, -87.600308645)",44
2782,JE187745,03/31/2021 03:00:00 PM,010XX S MENARD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,N,N,1513,29.0,06,1137869,1895225,41.868634278,-87.76932806299999,"(41.868634278, -87.769328063)",25
2783,JE185655,03/31/2021 07:46:00 PM,001XX N LOTUS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,Y,N,1523,28.0,01A,1139926,1900573,41.883272556,-87.761645466,"(41.883272556, -87.761645466)",25
2784,JE322427,04/01/2021 12:00:00 AM,011XX E 81ST ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,411,8.0,26,1185381,1851526,41.747731988000005,-87.596278016,"(41.747731988, -87.596278016)",45
2785,JE316010,07/27/2021 12:35:00 PM,030XX E CHELTENHAM PL,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,Y,N,421,7.0,15,1197497,1853252,41.752174882,-87.55182470700001,"(41.752174882, -87.551824707)",43
2786,JE399922,10/05/2021 06:00:00 PM,050XX N WASHTENAW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2031,40.0,07,1157458,1933184,41.972420999,-87.696376894,"(41.972420999, -87.696376894)",4
2787,JE363230,09/05/2021 01:30:00 PM,004XX N CLARK ST,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1831,42.0,06,1175456,1903406,41.890322866,-87.631092347,"(41.890322866, -87.631092347)",8
2788,JF169809,03/10/2022 07:51:00 PM,013XX E 70TH ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,N,321,5.0,04B,1186493,1858857,41.767822733,-87.591971864,"(41.767822733, -87.591971864)",43
2789,JF170071,03/10/2022 10:10:00 PM,053XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,231,3.0,08A,1178506,1869660,41.797652429,-87.62091948,"(41.797652429, -87.62091948)",40
2790,JF168883,03/10/2022 01:50:00 AM,046XX S MARSHFIELD AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,N,Y,924,15.0,26,1166124,1873894,41.809543637,-87.666205605,"(41.809543637, -87.666205605)",61
2791,JF170569,03/10/2022 11:56:00 AM,011XX S CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,123,4.0,06,1175696,1895352,41.86821682,-87.6304532,"(41.86821682, -87.6304532)",32
2792,JF168936,03/10/2022 06:12:00 AM,105XX S CORLISS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,N,N,512,9.0,14,1183449,1835047,41.702556878,-87.60386907,"(41.702556878, -87.60386907)",50
2793,JE294035,07/07/2021 11:24:00 PM,009XX W 71ST ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,N,Y,733,6.0,04B,1171449,1857762,41.765160516,-87.647146658,"(41.765160516, -87.647146658)",68
2794,JE367214,09/05/2021 08:00:00 PM,026XX N CANNON DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1935,43.0,14,1173900,1917888,41.930096972,-87.63637449,"(41.930096972, -87.63637449)",7
2795,JE300553,07/13/2021 08:30:00 AM,064XX S EVANS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,312,20.0,07,1182326,1862506,41.777933486,-87.607132687,"(41.777933486, -87.607132687)",42
2796,JE480342,12/14/2021 07:45:00 PM,064XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1632,38.0,06,1132714,1925900,41.952901741999995,-87.787536961,"(41.952901742, -87.787536961)",17
2797,JE301547,07/13/2021 04:57:00 PM,019XX W 51ST ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,932,16.0,06,1164437,1870859,41.801251006,-87.672478845,"(41.801251006, -87.672478845)",61
2798,JE303655,07/12/2021 10:15:00 PM,014XX N LARRABEE ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,N,N,1821,27.0,03,1172073,1909676,41.907603409000004,-87.643330995,"(41.907603409, -87.643330995)",8
2799,JE363621,09/05/2021 06:00:00 PM,052XX S PAYNE DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,PARK PROPERTY,N,N,233,4.0,11,1182095,1870493,41.799855875,-87.607732415,"(41.799855875, -87.607732415)",40
2800,JE316130,07/27/2021 12:01:00 PM,011XX W 95TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,HOTEL / MOTEL,N,N,2222,21.0,11,1170210,1841786,41.721347216999995,-87.65215149,"(41.721347217, -87.65215149)",73
2801,JE298180,07/11/2021 08:00:00 AM,016XX S CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,GROCERY FOOD STORE,N,N,131,3.0,14,1175771,1892266,41.859746945,-87.63027064299999,"(41.859746945, -87.630270643)",33
2802,JE380739,09/20/2021 12:00:00 AM,007XX W LAKE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1224,27.0,14,1171210,1901678,41.885675419,-87.646736286,"(41.885675419, -87.646736286)",28
2803,JE185491,03/31/2021 04:23:00 PM,007XX N TRUMBULL AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,Y,N,1121,27.0,18,1153248,1904653,41.894214538,-87.712617465,"(41.894214538, -87.712617465)",23
2804,JE300900,07/13/2021 05:30:00 PM,031XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1222,27.0,14,1155420,1900512,41.88280784,-87.70475175600001,"(41.88280784, -87.704751756)",27
2805,JE185684,03/31/2021 07:30:00 PM,037XX W LAWRENCE AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1712,35.0,08A,1150430,1931633,41.96830543,-87.722260945,"(41.96830543, -87.722260945)",14
2806,JF170523,03/10/2022 06:30:00 PM,081XX S PAULINA ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,614,21.0,08A,1166425,1850782,41.746114933,-87.66575966399999,"(41.746114933, -87.665759664)",71
2807,JE476872,12/14/2021 04:00:00 AM,038XX W ARTHINGTON ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1133,24.0,06,1150848,1895759,41.869855746999995,-87.721664796,"(41.869855747, -87.721664796)",26
2808,JF169882,03/10/2022 06:45:00 PM,068XX S PEORIA ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,SIDEWALK,N,Y,723,6.0,03,1171486,1859538,41.770033266999995,-87.646959095,"(41.770033267, -87.646959095)",68
2809,JF169059,03/10/2022 05:30:00 AM,024XX W TOUHY AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,N,N,2411,50.0,08B,1158680,1947709,42.012253154,-87.691483053,"(42.012253154, -87.691483053)",2
2810,JF169854,03/10/2022 08:00:00 PM,0000X E GRAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1834,42.0,07,1176796,1903917,41.891694878,-87.62615583200001,"(41.891694878, -87.626155832)",8
2811,JF174765,02/05/2022 10:00:00 AM,033XX W 30TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,N,N,1032,22.0,07,1154665,1884543,41.839002271,-87.70795129,"(41.839002271, -87.70795129)",30
2812,JE300455,07/13/2021 06:30:00 PM,088XX S WOOD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,N,N,2221,21.0,14,1165893,1845961,41.732896706999995,-87.66784563600001,"(41.732896707, -87.667845636)",71
2813,JE381292,09/20/2021 12:30:00 PM,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER RAILROAD PROPERTY / TRAIN DEPOT,N,N,121,42.0,06,1173178,1899203,41.878840427,-87.639582928,"(41.878840427, -87.639582928)",28
2814,JE300899,07/13/2021 08:30:00 PM,017XX W DIVISION ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,N,N,1424,1.0,11,1164373,1908039,41.903277849,-87.67166288600001,"(41.903277849, -87.671662886)",24
2815,JE477963,12/14/2021 07:00:00 PM,028XX W DIVERSEY AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1411,33.0,06,1156774,1918480,41.932086228,-87.69929210299999,"(41.932086228, -87.699292103)",21
2816,JE321183,07/27/2021 11:00:00 PM,005XX E 33RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,211,4.0,14,1180652,1882807,41.833679765,-87.612645497,"(41.833679765, -87.612645497)",35
2817,JE362608,09/05/2021 03:10:00 PM,069XX S WOODLAWN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),Y,Y,321,5.0,08B,1185603,1859179,41.768727335,-87.595223944,"(41.768727335, -87.595223944)",69
2818,JE300380,07/13/2021 05:00:00 PM,002XX W NORTH AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1814,2.0,06,1174063,1910985,41.911151209,-87.63598179,"(41.911151209, -87.63598179)",7
2819,JF101663,01/02/2022 11:43:00 PM,052XX W VAN BUREN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,N,N,1522,29.0,01A,1141528,1897510,41.874837860999996,-87.75583842200001,"(41.874837861, -87.755838422)",25
2820,JE477854,12/14/2021 11:48:00 PM,024XX W 47TH ST,0560,ASSAULT,SIMPLE,CREDIT UNION,N,N,922,15.0,08A,1160992,1873448,41.808427535,-87.68504133399999,"(41.808427535, -87.685041334)",58
2821,JE185920,03/31/2021 06:00:00 PM,061XX S EVANS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,313,20.0,14,1182278,1864447,41.783260882,-87.607248571,"(41.783260882, -87.607248571)",42
2822,JE301951,07/13/2021 10:25:00 AM,003XX N MICHIGAN AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,N,N,111,42.0,06,1177243,1902476,41.88773058,-87.624557937,"(41.88773058, -87.624557937)",32
2823,JE185773,03/31/2021 10:30:00 PM,016XX W BLACKHAWK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,N,N,1433,2.0,14,1165052,1909403,41.907006361,-87.66912999,"(41.907006361, -87.66912999)",24
2824,JF175096,03/10/2022 02:50:00 PM,005XX S LAVERGNE AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,N,N,1533,29.0,08A,1143347,1897111,41.873709176,-87.74916970299999,"(41.873709176, -87.749169703)",25
2825,JF170175,03/10/2022 09:00:00 PM,005XX N GREEN ST,0810,THEFT,OVER $500,STREET,N,N,1214,27.0,06,1170632,1903754,41.89138477,-87.64879798700001,"(41.89138477, -87.648797987)",24
2826,JF168857,03/10/2022 12:21:00 AM,066XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,726,15.0,08B,1165154,1860739,41.773465294,-87.670135621,"(41.773465294, -87.670135621)",67
2827,JE396501,10/03/2021 09:00:00 AM,056XX S THROOP ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,N,N,713,16.0,04A,1168619,1867434,41.791763159,-87.657240734,"(41.791763159, -87.657240734)",67
2828,JE185832,03/31/2021 11:10:00 PM,006XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1822,27.0,08B,1171583,1908244,41.903684724,-87.645173175,"(41.903684724, -87.645173175)",8
2829,JE300195,07/13/2021 01:00:00 PM,084XX S THROOP ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,613,21.0,06,1169133,1848742,41.740458809,-87.655895806,"(41.740458809, -87.655895806)",71
2830,JE315554,07/27/2021 02:57:00 AM,082XX S KEDZIE AVE,0810,THEFT,OVER $500,GAS STATION,N,N,834,18.0,06,1156479,1849881,41.743848409,-87.702228441,"(41.743848409, -87.702228441)",70
2831,JE300493,07/13/2021 07:24:00 PM,120XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,523,9.0,08B,1177761,1825171,41.675586004,-87.624994262,"(41.675586004, -87.624994262)",53
2832,JE414629,10/19/2021 02:20:00 AM,023XX N CICERO AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,2522,31.0,08B,1144008,1915348,41.923741189,-87.74628463100001,"(41.923741189, -87.746284631)",19
2833,JE476765,12/14/2021 06:20:00 AM,007XX W 73RD ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,732,6.0,03,1172763,1856473,41.761594476999996,-87.64236841700001,"(41.761594477, -87.642368417)",68
2834,JE315673,07/27/2021 03:00:00 AM,066XX S LAFLIN ST,0261,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,Y,725,16.0,02,1167477,1860796,41.773572236,-87.661618385,"(41.773572236, -87.661618385)",67
2835,JE302815,07/13/2021 07:00:00 AM,041XX S CALIFORNIA AVE,0810,THEFT,OVER $500,STREET,N,N,921,12.0,06,1158380,1877094,41.81848629,-87.69452219799999,"(41.81848629, -87.694522198)",58
2836,JE299993,07/13/2021 12:26:00 PM,078XX S COLFAX AVE,0460,BATTERY,SIMPLE,APARTMENT,N,N,421,7.0,08B,1194882,1853410,41.752673228,-87.56140213299999,"(41.752673228, -87.561402133)",43
2837,JE300301,07/13/2021 04:40:00 PM,038XX W TAYLOR ST,0560,ASSAULT,SIMPLE,STREET,N,Y,1133,24.0,08A,1150967,1895440,41.868978047,-87.721236259,"(41.868978047, -87.721236259)",26
2838,JE185232,03/31/2021 12:22:00 PM,043XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,221,4.0,08B,1181653,1876387,41.816039715,-87.60917120799999,"(41.816039715, -87.609171208)",38
2839,JE362943,09/05/2021 09:30:00 PM,003XX N JUSTINE ST,0810,THEFT,OVER $500,STREET,N,N,1215,27.0,06,1166100,1902140,41.887053842,-87.665487939,"(41.887053842, -87.665487939)",28
2840,JE316699,07/27/2021 10:52:00 PM,030XX W NORTH AVE,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,Y,N,1423,26.0,18,1155868,1910486,41.910168393,-87.70283752799999,"(41.910168393, -87.702837528)",24
2841,JE415643,10/19/2021 07:40:00 PM,013XX E 47TH ST,031A,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,222,4.0,03,1185766,1874101,41.809670667,-87.594156219,"(41.809670667, -87.594156219)",39
2842,JE363103,09/05/2021 10:40:00 PM,064XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,N,Y,331,5.0,08B,1187979,1862696,41.778321993,-87.58640287200001,"(41.778321993, -87.586402872)",42
2843,JE362117,09/05/2021 04:50:00 AM,065XX S WINCHESTER AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,N,Y,726,15.0,04B,1164479,1861371,41.775213843,-87.672592226,"(41.775213843, -87.672592226)",67
2844,JF168971,03/10/2022 06:48:00 AM,002XX N CICERO AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,N,1113,28.0,04B,1144339,1901076,41.884571034000004,-87.745427795,"(41.884571034, -87.745427795)",25
2845,JF169183,03/10/2022 10:04:00 AM,034XX N KEATING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,1731,30.0,08A,1144218,1922548,41.943494728000005,-87.74533155700001,"(41.943494728, -87.745331557)",15
2846,JF174268,03/08/2022 12:15:00 PM,024XX W LEXINGTON ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),N,N,1135,28.0,06,1160211,1896631,41.872060375,-87.687266275,"(41.872060375, -87.687266275)",28
2847,JF169863,03/10/2022 09:19:00 PM,021XX S KILDARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1012,24.0,14,1148045,1889620,41.853063921,-87.732113356,"(41.853063921, -87.732113356)",29
2848,JF168919,03/10/2022 05:20:00 AM,001XX W 107TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,513,34.0,14,1177389,1834006,41.699838940999996,-87.62609036399999,"(41.699838941, -87.626090364)",49
2849,JE482418,11/09/2021 11:45:00 AM,001XX N LA SALLE ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,,N,N,122,42.0,11,1175110,1901148,41.88413455,-87.632430739,"(41.88413455, -87.632430739)",32
2850,JE302080,07/13/2021 09:30:00 AM,062XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,311,20.0,11,1178263,1863570,41.780946398000005,-87.62199536899999,"(41.780946398, -87.621995369)",40
2851,JE362440,09/05/2021 12:32:00 PM,062XX S CAMPBELL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,825,16.0,15,1160773,1863283,41.78053797,-87.686125269,"(41.78053797, -87.686125269)",66
2852,JE362213,09/05/2021 06:00:00 AM,002XX S LOOMIS ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,PARK PROPERTY,N,N,1231,27.0,04B,1167098,1899089,41.878660295,-87.66191067700001,"(41.878660295, -87.661910677)",28
2853,JE300037,07/13/2021 12:15:00 PM,036XX N BROADWAY,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,N,N,1925,46.0,06,1170686,1924581,41.948533921,-87.647988403,"(41.948533921, -87.647988403)",6
2854,JE366323,09/05/2021 06:30:00 PM,026XX S HAMLIN AVE,0460,BATTERY,SIMPLE,STREET,N,N,1031,22.0,08B,1151462,1886289,41.84385691,-87.719659094,"(41.84385691, -87.719659094)",30
2855,JE480315,12/13/2021 12:00:00 AM,047XX N HERMITAGE AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1912,47.0,06,1163947,1931430,41.967473084,-87.672565445,"(41.967473084, -87.672565445)",3
2856,JF101500,01/02/2022 06:25:00 PM,019XX W PETERSON AVE,0330,ROBBERY,AGGRAVATED,RESTAURANT,N,N,2413,40.0,03,1162130,1939876,41.990687496999996,-87.679009131,"(41.990687497, -87.679009131)",4
2857,JE317502,07/27/2021 12:00:00 PM,031XX S LAKE SHORE DR NB,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,211,4.0,14,1181875,1884375,41.837954218,-87.60810952700001,"(41.837954218, -87.608109527)",35
2858,JE362998,09/05/2021 10:50:00 PM,045XX S FRANCISCO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,922,15.0,08B,1157798,1874339,41.810938072,-87.696732058,"(41.810938072, -87.696732058)",58
2859,JE478259,12/14/2021 03:00:00 PM,109XX S WENTWORTH AVE,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,STREET,N,N,513,34.0,03,1176883,1832582,41.695942666,-87.62798581700001,"(41.695942666, -87.627985817)",49
2860,JE300590,07/13/2021 09:38:00 PM,036XX W POLK ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,Y,N,1133,24.0,15,1152172,1896122,41.870825868000004,-87.716794397,"(41.870825868, -87.716794397)",27
2861,JE331468,08/09/2021 11:10:00 AM,114XX S CALUMET AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,N,N,531,9.0,04A,1180617,1829274,41.686780327,-87.614415465,"(41.686780327, -87.614415465)",49
2862,JE365145,09/05/2021 12:46:00 PM,071XX S MERRILL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,333,5.0,07,1191788,1858197,41.765884762,-87.572585026,"(41.765884762, -87.572585026)",43
2863,JE316198,07/27/2021 02:03:00 AM,025XX N SOUTHPORT AVE,0890,THEFT,FROM BUILDING,RESIDENCE - GARAGE,N,N,1932,2.0,06,1166545,1917149,41.928229995,-87.66342332200001,"(41.928229995, -87.663423322)",7
2864,JE363220,09/05/2021 09:00:00 PM,012XX W HASTINGS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1233,25.0,14,1168162,1893868,41.864310550999996,-87.65815469299999,"(41.864310551, -87.658154693)",28
2865,JF169667,03/10/2022 12:00:00 PM,042XX N OAK PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,MEDICAL / DENTAL OFFICE,N,N,1632,38.0,14,1129980,1927331,41.956875902,-87.797554615,"(41.956875902, -87.797554615)",17
2866,JF166626,03/07/2022 08:15:00 PM,065XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,APARTMENT,N,Y,312,20.0,06,1180047,1861668,41.775686439,-87.615513131,"(41.775686439, -87.615513131)",69
2867,JF145327,02/15/2022 03:30:00 PM,001XX N CENTRAL AVE,0650,BURGLARY,HOME INVASION,APARTMENT,N,N,1523,29.0,05,1139023,1900551,41.883228644,-87.76496192299999,"(41.883228644, -87.764961923)",25
2868,JE184885,03/31/2021 01:30:00 AM,077XX S SANGAMON ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,Y,621,17.0,04B,1171314,1853611,41.753772600000005,-87.647762725,"(41.7537726, -87.647762725)",71
2869,JE300837,07/13/2021 07:30:00 AM,007XX N MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,N,N,1834,42.0,14,1177303,1905177,41.895140898,-87.624255632,"(41.895140898, -87.624255632)",8
2870,JE478145,12/14/2021 07:00:00 PM,027XX N NEW ENGLAND AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,2512,36.0,06,1129953,1917486,41.929860549000004,-87.79787996600001,"(41.929860549, -87.797879966)",18
2871,JE299759,07/13/2021 02:00:00 AM,066XX S GREENWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,N,Y,321,5.0,07,1184361,1861216,41.774346209,-87.599712752,"(41.774346209, -87.599712752)",42
2872,JE297310,07/10/2021 09:09:00 PM,015XX W 63RD ST,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,STREET,Y,N,713,16.0,15,1167205,1862953,41.779497143,-87.662553802,"(41.779497143, -87.662553802)",67
2873,JE300018,07/13/2021 12:35:00 PM,014XX N LOREL AVE,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,N,N,2532,37.0,08B,1140425,1909096,41.906651562,-87.75960379700001,"(41.906651562, -87.759603797)",25
2874,JE304467,06/22/2021 11:00:00 AM,017XX W 89TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,2221,21.0,11,1166069,1845658,41.732061493,-87.66720945600001,"(41.732061493, -87.667209456)",71
2875,JE189995,03/28/2021 12:00:00 AM,044XX W WILCOX ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,ABANDONED BUILDING,N,N,1113,28.0,26,1146846,1898969,41.878741684,-87.736275479,"(41.878741684, -87.736275479)",26
2876,JE304562,05/10/2021 03:00:00 PM,053XX N FRANCISCO AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,N,N,2011,40.0,10,1156059,1935549,41.978939111,-87.701457136,"(41.978939111, -87.701457136)",4
2877,JE465434,12/04/2021 12:07:00 AM,019XX S FEDERAL ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,Y,N,131,3.0,26,1176012,1890956,41.856146796,-87.629425433,"(41.856146796, -87.629425433)",33
2878,JE300410,07/13/2021 06:00:00 PM,071XX S RIDGELAND AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,N,N,324,7.0,03,1189100,1858145,41.765806885,-87.58243896299999,"(41.765806885, -87.582438963)",43
2879,JF170204,03/10/2022 04:30:00 PM,004XX S STATE ST,0820,THEFT,$500 AND UNDER,LIBRARY,N,N,113,4.0,06,1176436,1898416,41.876607964,-87.62764406299999,"(41.876607964, -87.627644063)",32
2880,JF169835,03/10/2022 06:39:00 PM,027XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1034,25.0,14,1160819,1885998,41.842869772,-87.685328677,"(41.842869772, -87.685328677)",31
2881,JF172730,03/10/2022 01:00:00 PM,081XX S CALIFORNIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,835,18.0,11,1159128,1850489,41.745463134,-87.692505606,"(41.745463134, -87.692505606)",70
2882,JF174726,03/10/2022 09:00:00 AM,012XX N KILDARE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,2534,37.0,08A,1147479,1908077,41.90372293,-87.73371750000001,"(41.90372293, -87.7337175)",23
2883,JF169486,03/10/2022 01:24:00 PM,077XX N PAULINA ST,0890,THEFT,FROM BUILDING,APARTMENT,N,N,2422,49.0,06,1163657,1951173,42.021654571,-87.67307202200001,"(42.021654571, -87.673072022)",1
