,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
1900,JE378662,09/13/2021 12:01:00 AM,012XX W WEBSTER AVE,0810,THEFT,OVER $500,STREET,N,N,1811,43,06,1167481,1914757,41.921646098000004,-87.66005289,"(41.921646098, -87.66005289)",7
1901,JE373729,09/14/2021 06:44:00 PM,033XX N ASHLAND AVE,2870,PUBLIC PEACE VIOLATION,PEEPING TOM,APARTMENT,N,N,1922,47,24,1165061,1922228,41.942198734,-87.66873178799999,"(41.942198734, -87.668731788)",6
1902,JE373839,09/14/2021 08:50:00 PM,015XX W TAYLOR ST,0810,THEFT,OVER $500,SIDEWALK,N,N,1231,28,06,1166300,1895667,41.869287141,-87.664938606,"(41.869287141, -87.664938606)",28
1903,JE373806,09/14/2021 08:18:00 PM,038XX W POLK ST,0560,ASSAULT,SIMPLE,STREET,N,N,1133,24,08A,1150844,1896090,41.870764127,-87.72167082200001,"(41.870764127, -87.721670822)",26
1904,JE373664,09/14/2021 06:15:00 PM,124XX S PARNELL AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,Y,523,34,08B,1174897,1822335,41.667867691,-87.635561116,"(41.667867691, -87.635561116)",53
1905,JE376918,08/19/2021 02:30:00 PM,060XX S LAKE SHORE DR,0810,THEFT,OVER $500,PARK PROPERTY,N,N,331,5,06,1190422,1865381,41.785631251999995,-87.577360323,"(41.785631252, -87.577360323)",42
1906,JE373589,09/14/2021 05:06:00 PM,048XX S TRIPP AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,N,N,815,14,26,1148844,1872181,41.805193518,-87.72963052799999,"(41.805193518, -87.729630528)",57
1907,JE373493,09/14/2021 03:07:00 AM,091XX S DAUPHIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,633,8,14,1183606,1844589,41.728737634,-87.602997802,"(41.728737634, -87.602997802)",44
1908,JE298498,07/12/2021 03:00:00 AM,030XX S THROOP ST,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,ALLEY,N,N,913,11,03,1170397,1884641,41.83894236,-87.650219566,"(41.83894236, -87.650219566)",60
1909,JE373168,09/14/2021 04:14:00 PM,080XX S MANISTEE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,N,N,422,7,01A,1195904,1852107,41.749072474,-87.55770004899999,"(41.749072474, -87.557700049)",46
1910,JE373797,09/14/2021 08:00:00 PM,011XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,Y,Y,1232,25,08B,1168551,1898323,41.876527017,-87.65659775799999,"(41.876527017, -87.656597758)",28
1911,JE373710,09/14/2021 10:00:00 AM,065XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,APARTMENT,N,Y,312,20,06,1180046,1861715,41.775815434,-87.615515359,"(41.775815434, -87.615515359)",42
1912,JF161797,03/03/2022 09:40:00 AM,009XX E 47TH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,222,4,06,1183185,1874042,41.809569293,-87.603624629,"(41.809569293, -87.603624629)",39
1913,JE350084,08/25/2021 02:30:00 AM,011XX N CLARK ST,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SIDEWALK,N,N,1824,2,03,1175336,1907780,41.902328043000004,-87.631401618,"(41.902328043, -87.631401618)",8
1914,JE374117,09/14/2021 09:45:00 PM,090XX S PLEASANT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,2221,19,05,1164826,1844553,41.729055511,-87.67179421,"(41.729055511, -87.67179421)",72
1915,JE234095,05/18/2021 12:15:00 PM,079XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,611,21,14,1167051,1852166,41.749899475,-87.663426378,"(41.749899475, -87.663426378)",71
1916,JE374473,09/14/2021 01:00:00 PM,018XX N KARLOV AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,2534,35,06,1148760,1911909,41.91421365,-87.72891285799999,"(41.91421365, -87.728912858)",20
1917,JE375711,09/13/2021 12:01:00 AM,001XX E 71ST ST,0890,THEFT,FROM BUILDING,VACANT LOT / LAND,N,N,322,6,06,1178528,1857976,41.765589858,-87.621193655,"(41.765589858, -87.621193655)",69
1918,JE376893,08/13/2021 05:57:00 PM,118XX S HARVARD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,522,34,26,1176084,1826393,41.67897703,-87.631095953,"(41.67897703, -87.631095953)",53
1919,JE374359,09/14/2021 08:34:00 PM,015XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,1822,27,06,1171164,1910126,41.90885825,-87.646656908,"(41.90885825, -87.646656908)",8
1920,JE378804,08/26/2021 01:30:00 AM,053XX N NEENAH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1613,45,14,1131917,1935103,41.978169597,-87.79025240000001,"(41.978169597, -87.7902524)",10
1921,JE403838,10/09/2021 12:23:00 PM,071XX S JEFFERY BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,333,5,04A,1190776,1858184,41.76587359,-87.576294705,"(41.76587359, -87.576294705)",43
1922,JE379801,09/03/2021 04:00:00 AM,004XX W HURON ST,0890,THEFT,FROM BUILDING,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1831,42,06,1172811,1904983,41.894709237,-87.64075918299999,"(41.894709237, -87.640759183)",8
1923,JE403555,10/09/2021 06:50:00 AM,032XX W FULTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,1123,28,14,1154685,1901816,41.886400887,-87.707415789,"(41.886400887, -87.707415789)",27
1924,JE378420,09/11/2021 02:30:00 PM,059XX S WENTWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,232,20,07,1175981,1865606,41.786584894,-87.630300554,"(41.786584894, -87.630300554)",68
1925,JE372873,09/14/2021 08:19:00 AM,086XX S ESCANABA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,N,Y,423,10,04A,1196980,1848234,41.73841798,-87.55388581,"(41.73841798, -87.55388581)",46
1926,JE374987,09/14/2021 02:59:00 PM,086XX S ESCANABA AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,423,10,11,1196979,1848301,41.738601858,-87.55388725,"(41.738601858, -87.55388725)",46
1927,JE420049,10/23/2021 04:17:00 PM,068XX S OGLESBY AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,N,N,331,5,03,1192944,1860166,41.77125971,-87.568283777,"(41.77125971, -87.568283777)",43
1928,JE374180,09/14/2021 02:30:00 PM,070XX S CREGIER AVE,0810,THEFT,OVER $500,STREET,N,N,332,5,06,1189416,1858752,41.767464968,-87.58126128200001,"(41.767464968, -87.581261282)",43
1929,JE409596,08/22/2021 10:00:00 AM,037XX N LAKE SHORE DR,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,APARTMENT,N,N,1925,46,10,1171502,1925629,41.951391724000004,-87.64495802799999,"(41.951391724, -87.644958028)",6
1930,JE377184,05/15/2021 12:00:00 AM,051XX N KENMORE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,2024,48,11,1168321,1934449,41.975663618,-87.65639507,"(41.975663618, -87.65639507)",3
1931,JE373915,09/14/2021 10:41:00 PM,013XX W 92ND ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,Y,N,2222,21,18,1169052,1843754,41.726772768000004,-87.656336333,"(41.726772768, -87.656336333)",73
1932,JE372676,09/14/2021 02:10:00 AM,002XX W 112TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,522,34,14,1176742,1830671,41.690701768000004,-87.62855931600001,"(41.690701768, -87.628559316)",49
1933,JE404099,10/09/2021 04:40:00 PM,0000X E SUPERIOR ST,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),N,N,1834,42,06,1176363,1905367,41.895683533,-87.627702231,"(41.895683533, -87.627702231)",8
1934,JE446925,11/16/2021 07:00:00 AM,079XX S ANTHONY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,411,8,06,1187830,1852557,41.750503234,-87.587271496,"(41.750503234, -87.587271496)",45
1935,JE376020,09/14/2021 12:00:00 AM,047XX S HALSTED ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CONVENIENCE STORE,N,N,933,20,11,1171764,1873607,41.808634077,-87.645527495,"(41.808634077, -87.645527495)",61
1936,JE373433,09/14/2021 02:00:00 PM,024XX S KEELER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,N,N,1013,22,14,1148772,1887488,41.847199443,-87.72950002299999,"(41.847199443, -87.729500023)",30
1937,JE350010,08/25/2021 05:33:00 PM,039XX N CHRISTIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,1733,33,08A,1153360,1925897,41.952507621,-87.71164045799999,"(41.952507621, -87.711640458)",16
1938,JF122077,01/21/2022 05:15:00 PM,045XX W AUGUSTA BLVD,0560,ASSAULT,SIMPLE,FACTORY / MANUFACTURING BUILDING,N,N,1111,37,08A,1145698,1906268,41.898792811999996,-87.740305534,"(41.898792812, -87.740305534)",23
1939,JF140495,02/10/2022 06:45:00 PM,087XX S BURLEY AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,424,10,08A,1199188,1847558,41.736507824,-87.545819043,"(41.736507824, -87.545819043)",46
1940,JE374405,09/14/2021 03:00:00 PM,011XX N MONTICELLO AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,N,1112,27,26,1151832,1907388,41.90174764,-87.71774595299999,"(41.90174764, -87.717745953)",23
1941,JE375807,09/01/2021 09:00:00 AM,022XX S KEDZIE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SCHOOL - PUBLIC BUILDING,N,N,1033,12,17,1155375,1888926,41.851015522,-87.70522828200001,"(41.851015522, -87.705228282)",30
1942,JE372829,09/14/2021 07:55:00 AM,071XX S JEFFERY BLVD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,333,5,06,1190777,1858141,41.765755571,-87.57629242700001,"(41.765755571, -87.576292427)",43
1943,JE374668,09/14/2021 01:30:00 PM,100XX S LEAVITT ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,N,N,2213,19,08B,1163474,1838082,41.711326446,-87.676927679,"(41.711326446, -87.676927679)",72
1944,JE375804,09/14/2021 09:20:00 AM,020XX S CLARK ST,0560,ASSAULT,SIMPLE,STREET,N,N,131,3,08A,1175819,1890453,41.854770868,-87.63014895299999,"(41.854770868, -87.630148953)",33
1945,JE370755,09/12/2021 12:52:00 PM,053XX W ROSCOE ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1634,30,08B,1140155,1922087,41.942305208,-87.760276711,"(41.942305208, -87.760276711)",15
1946,JE374648,09/14/2021 01:00:00 AM,027XX E 75TH ST,0810,THEFT,OVER $500,RESIDENCE,N,Y,334,7,06,1196238,1856463,41.761017386999995,-87.55633201100001,"(41.761017387, -87.556332011)",43
1947,JE379740,09/14/2021 10:00:00 PM,006XX W BELDEN AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,1812,43,06,1171693,1915537,41.923694665999996,-87.64455398700001,"(41.923694666, -87.644553987)",7
1948,JE374637,09/14/2021 08:00:00 PM,024XX S HARDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1013,22,07,1150433,1887512,41.847233091999996,-87.723403479,"(41.847233092, -87.723403479)",30
1949,JE373144,09/14/2021 11:42:00 AM,003XX E 79TH ST,0337,ROBBERY,ATTEMPT ARMED - OTHER DANGEROUS WEAPON,GAS STATION,N,N,623,6,03,1180165,1852714,41.751113012,-87.615354537,"(41.751113012, -87.615354537)",69
1950,JE373682,09/14/2021 06:38:00 PM,008XX W 119TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,524,34,06,1172868,1825938,41.677799762,-87.642881123,"(41.677799762, -87.642881123)",53
1951,JE372760,09/14/2021 06:25:00 AM,0000X E ROOSEVELT RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,131,3,06,1176869,1895075,41.867430279000004,-87.626155308,"(41.867430279, -87.626155308)",32
1952,JE340156,08/17/2021 08:30:00 AM,096XX S LA SALLE ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,N,Y,511,21,04B,1176975,1841098,41.719309693,-87.627393362,"(41.719309693, -87.627393362)",49
1953,JE373683,09/14/2021 05:55:00 PM,062XX S ASHLAND AVE,0460,BATTERY,SIMPLE,STREET,N,N,714,16,08B,1166740,1863335,41.78055534,-87.66424765200001,"(41.78055534, -87.664247652)",67
1954,JE374472,09/14/2021 07:00:00 PM,073XX S EVANS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,Y,323,6,26,1182495,1856488,41.761415588,-87.606699526,"(41.761415588, -87.606699526)",69
1955,JE378326,09/08/2021 12:00:00 AM,013XX E 76TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,N,411,5,11,1186675,1854877,41.756896941,-87.59143058299999,"(41.756896941, -87.591430583)",43
1956,JE372970,09/14/2021 09:50:00 AM,048XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1533,28,08B,1144207,1898894,41.878585843,-87.74596736299999,"(41.878585843, -87.745967363)",25
1957,JF120185,01/21/2022 06:12:00 PM,045XX W AUGUSTA BLVD,0460,BATTERY,SIMPLE,FACTORY / MANUFACTURING BUILDING,N,N,1111,37,08B,1145698,1906268,41.898792811999996,-87.740305534,"(41.898792812, -87.740305534)",23
1958,JE372954,09/14/2021 07:00:00 AM,046XX N LAWRENCE WILSON DR,0810,THEFT,OVER $500,PARK PROPERTY,N,N,1914,46,06,1172108,1931529,41.967568111999995,-87.642555575,"(41.967568112, -87.642555575)",3
1959,JE373935,09/14/2021 10:15:00 PM,124XX S PARNELL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,Y,Y,523,34,04A,1174897,1822335,41.667867691,-87.635561116,"(41.667867691, -87.635561116)",53
1960,JE373838,09/14/2021 07:45:00 PM,003XX N FRANCISCO AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,N,N,1222,27,04B,1156997,1902150,41.887270825,-87.698916468,"(41.887270825, -87.698916468)",27
1961,JE377252,07/07/2021 03:00:00 PM,026XX S SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1031,22,06,1150801,1886170,41.843543294,-87.72208796299999,"(41.843543294, -87.722087963)",30
1962,JE374234,09/14/2021 11:30:00 PM,036XX S WALLACE ST,0820,THEFT,$500 AND UNDER,STREET,N,N,915,11,06,1172893,1880848,41.828479198000004,-87.64117265,"(41.828479198, -87.64117265)",60
1963,JE373423,09/14/2021 03:36:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,Y,312,20,04A,1180005,1863280,41.780110888,-87.61561777700001,"(41.780110888, -87.615617777)",42
1964,JE342216,08/19/2021 03:15:00 AM,048XX S MICHIGAN AVE,0650,BURGLARY,HOME INVASION,APARTMENT,N,N,224,3,05,1177976,1872910,41.806582764,-87.622764529,"(41.806582764, -87.622764529)",38
1965,JE375965,09/14/2021 05:30:00 PM,040XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1115,28,14,1149521,1899707,41.880715353,-87.72643415600001,"(41.880715353, -87.726434156)",26
1966,JE373805,09/14/2021 05:46:00 PM,047XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,223,4,06,1182388,1873833,41.809014313,-87.606554341,"(41.809014313, -87.606554341)",38
1967,JE403431,10/09/2021 01:55:00 AM,031XX W FLOURNOY ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,N,1134,24,26,1155638,1896865,41.872795719,-87.704049438,"(41.872795719, -87.704049438)",27
1968,JE373851,09/14/2021 08:15:00 PM,062XX S KEDZIE AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,823,16,03,1156121,1863260,41.780569671,-87.703181081,"(41.780569671, -87.703181081)",66
1969,JE374158,09/14/2021 08:30:00 PM,011XX W 82ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,613,21,14,1170246,1850427,41.745058565,-87.651768997,"(41.745058565, -87.651768997)",71
1970,JE373768,09/14/2021 05:53:00 PM,040XX N HERMITAGE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,1912,47,04A,1164077,1926779,41.954707784,-87.672219392,"(41.954707784, -87.672219392)",6
1971,JE374317,09/14/2021 12:00:00 AM,028XX W FULTON ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1222,27,06,1157412,1901882,41.886526978,-87.69739975600001,"(41.886526978, -87.697399756)",27
1972,JE372650,09/14/2021 12:04:00 AM,001XX N STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CTA PLATFORM,Y,N,111,42,15,1176331,1901616,41.885391315,-87.62793301299999,"(41.885391315, -87.627933013)",32
1973,JE373298,09/14/2021 01:16:00 PM,009XX N CLARK ST,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1832,2,06,1175366,1906768,41.899550391,-87.631321842,"(41.899550391, -87.631321842)",8
1974,JE373912,09/14/2021 09:50:00 PM,028XX W LUNT AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,Y,2411,50,26,1156230,1946303,42.008445094,-87.70053602600001,"(42.008445094, -87.700536026)",2
1975,JE366819,09/09/2021 04:23:00 AM,111XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,N,N,531,9,05,1178790,1831274,41.692310260999996,-87.62104324100001,"(41.692310261, -87.621043241)",49
1976,JE373815,09/14/2021 02:00:00 PM,111XX S HALSTED ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA BUS,N,N,2233,34,11,1172968,1831044,41.69180924,-87.64236519100001,"(41.69180924, -87.642365191)",75
1977,JE373991,09/14/2021 10:15:00 PM,077XX S WABASH AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,RESIDENCE - YARD (FRONT / BACK),Y,N,623,6,11,1178054,1853700,41.75386679,-87.623060412,"(41.75386679, -87.623060412)",69
1978,JE402351,10/08/2021 09:10:00 AM,045XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,SCHOOL - PRIVATE BUILDING,N,N,1914,46,08A,1168796,1930171,41.963914345,-87.65477293200001,"(41.963914345, -87.654772932)",3
1979,JE375313,09/14/2021 12:00:00 AM,013XX S AVERS AVE,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,RESIDENCE - PORCH / HALLWAY,N,N,1011,24,26,1150925,1893479,41.863597658,-87.72144176799999,"(41.863597658, -87.721441768)",29
1980,JE373954,09/14/2021 11:30:00 PM,032XX W ROOSEVELT RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,Y,1134,24,08B,1155131,1894531,41.86640116,-87.705973505,"(41.86640116, -87.705973505)",29
1981,JE378140,08/20/2021 12:00:00 AM,026XX N MONITOR AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,Y,2514,30,02,1136937,1917000,41.928404358,-87.77222686200001,"(41.928404358, -87.772226862)",19
1982,JE315511,07/26/2021 08:30:00 PM,088XX S ESCANABA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,423,10,08B,1196922,1846944,41.734879558,-87.554141094,"(41.734879558, -87.554141094)",46
1983,JE361414,09/04/2021 11:46:00 AM,043XX S FORRESTVILLE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,221,4,08A,1180655,1876341,41.815936508,-87.612833451,"(41.815936508, -87.612833451)",38
1984,JE373936,09/14/2021 10:51:00 PM,034XX W 13TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1021,24,08B,1153683,1893692,41.864127765999996,-87.711311598,"(41.864127766, -87.711311598)",29
1985,JE373929,09/14/2021 11:00:00 PM,008XX S INDEPENDENCE BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,1133,24,08A,1151389,1896025,41.870575085,-87.71967163,"(41.870575085, -87.71967163)",27
1986,JE379243,09/10/2021 11:55:00 PM,075XX N ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2422,49,14,1164140,1949959,42.018313098,-87.67132913399999,"(42.018313098, -87.671329134)",1
1987,JE377182,08/29/2021 01:00:00 PM,069XX S WOODLAWN AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,N,N,321,5,11,1185599,1859295,41.769045743,-87.595234957,"(41.769045743, -87.595234957)",69
1988,JE404700,10/09/2021 10:00:00 PM,035XX N LAKE SHORE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1925,46,14,1172180,1924037,41.947008254,-87.64251291,"(41.947008254, -87.64251291)",6
1989,JE373323,09/14/2021 02:00:00 PM,058XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,232,20,14,1178152,1866426,41.788786066,-87.622315729,"(41.788786066, -87.622315729)",40
1990,JE373583,09/14/2021 12:00:00 PM,013XX W MORSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2431,49,08B,1165820,1946185,42.007921364,-87.66525544,"(42.007921364, -87.66525544)",1
1991,JF119524,01/21/2022 01:00:00 AM,048XX W OHIO ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1532,28,14,1143926,1903551,41.89137048,-87.74688229200001,"(41.89137048, -87.746882292)",25
1992,JE373638,09/14/2021 11:28:00 AM,075XX N RIDGE BLVD,0890,THEFT,FROM BUILDING,APARTMENT,N,N,2411,49,06,1160555,1949983,42.018454282,-87.684520617,"(42.018454282, -87.684520617)",2
1993,JE373254,09/14/2021 01:00:00 PM,089XX S STONY ISLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,N,N,413,8,26,1188357,1845948,41.732354934,-87.58555079799999,"(41.732354934, -87.585550798)",48
1994,JE373784,09/14/2021 11:30:00 AM,007XX W 48TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,935,11,07,1172221,1873041,41.807070867,-87.64386797899999,"(41.807070867, -87.643867979)",61
1995,JE377287,06/07/2021 12:00:00 AM,024XX W HURON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,N,1221,26,11,1159985,1904594,41.893916228,-87.68787613100001,"(41.893916228, -87.687876131)",24
1996,JE378679,09/11/2021 05:00:00 PM,074XX S BENNETT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,333,8,14,1189995,1856011,41.759929523000004,-87.57922711200001,"(41.759929523, -87.579227112)",43
1997,JE373334,09/14/2021 01:42:00 PM,068XX S PRAIRIE AVE,0560,ASSAULT,SIMPLE,STREET,N,N,322,6,08A,1179218,1859823,41.770642516,-87.618608346,"(41.770642516, -87.618608346)",69
1998,JE373724,09/14/2021 06:30:00 PM,045XX S MARSHFIELD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,924,15,26,1166099,1874550,41.811344308,-87.666278625,"(41.811344308, -87.666278625)",61
1999,JE373011,09/14/2021 06:30:00 AM,010XX W 18TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1235,25,08B,1169819,1891340,41.857337593000004,-87.65214555,"(41.857337593, -87.65214555)",31
2000,JE372950,09/14/2021 08:30:00 AM,047XX W BERENICE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1731,45,14,1144185,1925171,41.950693095,-87.745386717,"(41.950693095, -87.745386717)",15
2001,JE373089,09/14/2021 08:40:00 AM,076XX S STEWART AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,621,17,08A,1174947,1854378,41.755797128000005,-87.634426259,"(41.755797128, -87.634426259)",69
2002,JE367576,08/18/2021 08:36:00 PM,062XX S WESTERN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,N,N,825,16,11,1161445,1863159,41.780183791999995,-87.68366502,"(41.780183792, -87.68366502)",66
2003,JE362162,09/04/2021 11:30:00 PM,043XX S SAWYER AVE,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,N,N,821,14,06,1155407,1875780,41.814940635999996,-87.705463492,"(41.814940636, -87.705463492)",58
2004,JE363995,09/04/2021 09:00:00 AM,048XX W THOMAS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1531,37,14,1143962,1906881,41.900507705,-87.746666455,"(41.900507705, -87.746666455)",25
2005,JE360883,09/04/2021 12:10:00 AM,058XX N MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2011,40,14,1158273,1938742,41.987655742,-87.693227256,"(41.987655742, -87.693227256)",2
2006,JE367321,08/09/2021 12:01:00 AM,020XX W CERMAK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),N,N,1034,25,14,1163089,1889400,41.852157903,-87.676902918,"(41.852157903, -87.676902918)",31
2007,JE372803,09/14/2021 07:10:00 AM,002XX N FRANCISCO AVE,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,N,N,1222,27,08A,1157021,1901274,41.884866511,-87.69885211799999,"(41.884866511, -87.698852118)",27
2008,JE373374,09/14/2021 02:18:00 PM,063XX S ARTESIAN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,Y,N,825,16,24,1161128,1862593,41.778637176,-87.68484284600001,"(41.778637176, -87.684842846)",66
2009,JE376900,06/12/2021 09:00:00 AM,076XX S CICERO AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,N,Y,833,18,02,1145727,1853720,41.754592961,-87.74152853700001,"(41.754592961, -87.741528537)",65
2010,JE372721,09/14/2021 03:00:00 AM,077XX S RHODES AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,624,6,08A,1181243,1853910,41.754370212,-87.611367464,"(41.754370212, -87.611367464)",69
2011,JE373957,09/14/2021 11:20:00 PM,023XX W FOSTER AVE,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",FIRE STATION,Y,N,2012,40,08A,1159858,1934475,41.975914258,-87.687515865,"(41.975914258, -87.687515865)",4
