,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
5527,JF123250,01/25/2022 01:45:00 AM,004XX E OHIO ST,0810,THEFT,OVER $500,APARTMENT,N,N,1834,42.0,06,1179395.0,1904290.0,41.892659230999996,-87.61659957100001,"(41.892659231, -87.616599571)",8
5528,JF128578,01/12/2022 11:00:00 AM,028XX W 23RD PL,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,N,N,1033,12.0,06,1157574.0,1888262.0,41.849149012,-87.69717550200001,"(41.849149012, -87.697175502)",30
5529,JE394784,10/01/2021 09:30:00 PM,080XX S PHILLIPS AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,APARTMENT,N,N,422,7.0,03,1193917.0,1852169.0,41.749291528,-87.56497900299999,"(41.749291528, -87.564979003)",46
5530,JF129013,01/21/2022 12:00:00 AM,055XX S CARPENTER ST,0810,THEFT,OVER $500,RESIDENCE,N,N,712,16.0,06,1170261.0,1867979.0,41.793223108,-87.65120397,"(41.793223108, -87.65120397)",68
5531,JF123699,01/25/2022 02:00:00 PM,005XX E 103RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,512,9.0,14,1181587.0,1836782.0,41.707361023000004,-87.610633851,"(41.707361023, -87.610633851)",49
5532,JF127733,01/06/2022 11:51:00 AM,073XX S LAFAYETTE AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,N,N,731,6.0,10,1177100.0,1856401.0,41.761300204,-87.626475143,"(41.761300204, -87.626475143)",69
5533,JF123687,01/25/2022 11:30:00 AM,044XX W LAWRENCE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,1712,39.0,11,1145696.0,1931531.0,41.968116867,-87.739670358,"(41.968116867, -87.739670358)",14
5534,JF124810,01/25/2022 08:20:00 PM,003XX W 30TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,914,11.0,08A,1174340.0,1884935.0,41.839662155999996,-87.635741986,"(41.839662156, -87.635741986)",34
5535,JF125053,01/25/2022 07:30:00 AM,023XX S HOYNE AVE,0890,THEFT,FROM BUILDING,APARTMENT,N,N,1034,25.0,06,1162732.0,1888600.0,41.849970105,-87.678235607,"(41.849970105, -87.678235607)",31
5536,JF124142,01/25/2022 07:30:00 PM,031XX W LAWRENCE AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,N,N,1713,33.0,06,1154708.0,1931724.0,41.968470335,-87.706528454,"(41.968470335, -87.706528454)",14
5537,JF124014,01/25/2022 06:00:00 PM,087XX S COMMERCIAL AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,423,10.0,06,1197658.0,1847695.0,41.736922044,-87.55141976600001,"(41.736922044, -87.551419766)",46
5538,JF123483,01/25/2022 10:19:00 AM,077XX S SEELEY AVE,0810,THEFT,OVER $500,APARTMENT,N,Y,611,18.0,06,1164040.0,1853272.0,41.752998301999995,-87.674428979,"(41.752998302, -87.674428979)",71
5539,JF142838,02/12/2022 10:15:00 PM,029XX W ADAMS ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,N,1124,27.0,04B,1156723.0,1898880.0,41.878303183,-87.700011299,"(41.878303183, -87.700011299)",27
5540,JE394625,10/01/2021 07:48:00 PM,016XX W 47TH ST,2022,NARCOTICS,POSSESS - COCAINE,PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,924,15.0,18,1166298.0,1873549.0,41.80859321,-87.665577234,"(41.80859321, -87.665577234)",61
5541,JF124860,01/25/2022 09:00:00 AM,059XX W GRAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,2515,36.0,26,1136228.0,1914089.0,41.920428945,-87.774901895,"(41.920428945, -87.774901895)",19
5542,JF124695,01/25/2022 12:30:00 PM,073XX S HONORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,735,17.0,07,1165289.0,1856052.0,41.760600671999995,-87.66977329,"(41.760600672, -87.66977329)",67
5543,JF123237,01/25/2022 12:28:00 AM,061XX S KIMBARK AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,314,20.0,26,1185698.0,1864503.0,41.783334618000005,-87.594708112,"(41.783334618, -87.594708112)",42
5544,JF128855,01/17/2022 12:00:00 PM,021XX W GIDDINGS ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,1911,47.0,11,1161557.0,1931533.0,41.967805963,-87.68135033200001,"(41.967805963, -87.681350332)",4
5545,JF123802,01/25/2022 02:00:00 PM,065XX S GREEN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,723,20.0,08A,1171762.0,1861481.0,41.775359043,-87.64589046799999,"(41.775359043, -87.645890468)",68
5546,JF124052,01/25/2022 07:10:00 PM,034XX W BELLE PLAINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1723,35.0,08B,1152526.0,1927037.0,41.955652420999996,-87.714676037,"(41.955652421, -87.714676037)",16
5547,JE448039,11/17/2021 06:45:00 AM,026XX S HAMLIN AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,Y,N,1031,22.0,17,1151466.0,1886173.0,41.843538513,-87.719647456,"(41.843538513, -87.719647456)",30
5548,JF125642,01/25/2022 06:30:00 PM,075XX S COLFAX AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,421,7.0,08A,1194835.0,1855450.0,41.7582723,-87.561507298,"(41.7582723, -87.561507298)",43
5549,JF128850,01/07/2022 10:00:00 AM,055XX W HADDON AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,1524,37.0,06,1139148.0,1907118.0,41.901247037,-87.76434299600001,"(41.901247037, -87.764342996)",25
5550,JF126055,01/25/2022 05:30:00 PM,048XX S KENWOOD AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,222,4.0,08B,1185939.0,1873121.0,41.806977392,-87.59355263200001,"(41.806977392, -87.593552632)",39
5551,JF128029,01/21/2022 05:00:00 PM,028XX S KOLIN AVE,0810,THEFT,OVER $500,STREET,N,N,1031,22.0,06,1147853.0,1884764.0,41.839742108,-87.73294267,"(41.839742108, -87.73294267)",30
5552,JF123812,01/25/2022 01:00:00 PM,049XX S ARCHER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,821,14.0,06,1150969.0,1871500.0,41.803283531999995,-87.721854584,"(41.803283532, -87.721854584)",57
5553,JE302859,07/15/2021 10:06:00 PM,0000X E CHICAGO AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESTAURANT,Y,N,1833,42.0,04B,1176439.0,1905733.0,41.89668614,-87.62741204299999,"(41.89668614, -87.627412043)",8
5554,JF127902,01/18/2022 12:00:00 AM,083XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,632,6.0,07,1183009.0,1849965.0,41.743503863,-87.60501807,"(41.743503863, -87.60501807)",44
5555,JF143155,02/12/2022 09:00:00 PM,100XX W OHARE ST,0810,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,N,N,1651,41.0,06,1100658.0,1934241.0,41.976290414,-87.905227221,"(41.976290414, -87.905227221)",76
5556,JF123437,01/25/2022 02:00:00 AM,052XX N KIMBALL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1712,39.0,14,1152777.0,1934508.0,41.976148346,-87.713554629,"(41.976148346, -87.713554629)",13
5557,JF123626,01/25/2022 07:30:00 AM,054XX W MELROSE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1633,30.0,14,1139512.0,1921075.0,41.93953995,-87.76266482,"(41.93953995, -87.76266482)",15
5558,JF123976,01/25/2022 08:00:00 AM,032XX W CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1121,27.0,14,1154799.0,1905151.0,41.895550165,-87.70690774200001,"(41.895550165, -87.706907742)",23
5559,JE394054,10/01/2021 07:30:00 AM,033XX W CRYSTAL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT / LAND,N,N,1422,26.0,14,1153970.0,1908124.0,41.903724925,-87.709873128,"(41.903724925, -87.709873128)",23
5560,JE393799,10/01/2021 08:00:00 AM,035XX W BELDEN AVE,0331,ROBBERY,ATTEMPT AGGRAVATED,ALLEY,N,N,1413,35.0,03,1152771.0,1915070.0,41.922809197,-87.71409314899999,"(41.922809197, -87.714093149)",22
5561,JF124339,01/25/2022 11:30:00 AM,020XX N ORCHARD ST,0810,THEFT,OVER $500,SCHOOL - PUBLIC BUILDING,N,N,1812,43.0,06,1171278.0,1913694.0,41.918646521999996,-87.64613311,"(41.918646522, -87.64613311)",7
5562,JF123706,01/25/2022 01:30:00 PM,048XX N FRANCISCO AVE,0460,BATTERY,SIMPLE,SCHOOL - PRIVATE BUILDING,N,N,2031,40.0,08B,1156348.0,1932071.0,41.96938944,-87.70048880700001,"(41.96938944, -87.700488807)",4
5563,JF124169,01/25/2022 10:35:00 PM,062XX N ST LOUIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,N,N,1711,50.0,07,1151914.0,1941197.0,41.994520427,-87.716551099,"(41.994520427, -87.716551099)",13
5564,JF123520,01/25/2022 09:30:00 AM,020XX W BIRCHWOOD AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,2424,49.0,08A,1161215.0,1949800.0,42.017938371999996,-87.682097054,"(42.017938372, -87.682097054)",1
5565,JF128596,01/07/2022 07:42:00 PM,0000X E HURON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,1834,42.0,11,1176505.0,1905079.0,41.894890041,-87.62718940799999,"(41.894890041, -87.627189408)",8
5566,JE232011,05/16/2021 02:00:00 AM,064XX S MAPLEWOOD AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,CTA TRAIN,N,N,825,16.0,02,1160481.0,1861884.0,41.776704945,-87.687234335,"(41.776704945, -87.687234335)",66
5567,JF123275,01/25/2022 03:47:00 AM,004XX W 115TH ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,STREET,N,Y,522,34.0,04B,1175567.0,1828656.0,41.685198600999996,-87.63292103100001,"(41.685198601, -87.632921031)",49
5568,JF124205,01/25/2022 11:30:00 PM,050XX N SHERIDAN RD,0460,BATTERY,SIMPLE,APARTMENT,N,N,2024,48.0,08B,1168713.0,1934093.0,41.974678235,-87.65496391799999,"(41.974678235, -87.654963918)",3
5569,JF123611,01/25/2022 11:30:00 AM,015XX W FOSTER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,N,N,2032,40.0,07,1164956.0,1934612.0,41.976183196,-87.66876471,"(41.976183196, -87.66876471)",3
5570,JF124902,01/25/2022 09:30:00 PM,013XX W 14TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1233,25.0,06,1167727.0,1893523.0,41.863373219,-87.659761497,"(41.863373219, -87.659761497)",28
5571,JF123943,01/25/2022 11:00:00 AM,071XX S JEFFERY BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,333,5.0,05,1190784.0,1857875.0,41.765025476,-87.576275351,"(41.765025476, -87.576275351)",43
5572,JF124258,01/25/2022 01:45:00 PM,020XX W SUMMERDALE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,2012,40.0,06,1161698.0,1935519.0,41.978740773,-87.68072023799999,"(41.978740773, -87.680720238)",4
5573,JF123938,01/25/2022 05:15:00 PM,069XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,735,17.0,08B,1166876.0,1858796.0,41.768096835,-87.66387858899999,"(41.768096835, -87.663878589)",67
5574,JF124059,01/25/2022 07:06:00 PM,015XX E 61ST ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,Y,314,5.0,04A,1187632.0,1864700.0,41.783829393000005,-87.587611258,"(41.783829393, -87.587611258)",42
5575,JF124129,01/25/2022 08:55:00 PM,016XX W 47TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,924,15.0,06,1166298.0,1873549.0,41.80859321,-87.665577234,"(41.80859321, -87.665577234)",61
5576,JF127941,01/23/2022 05:00:00 AM,049XX W WASHINGTON BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,1532,28.0,05,1143418.0,1900049.0,41.881770085999996,-87.748835561,"(41.881770086, -87.748835561)",25
5577,JF124090,01/25/2022 07:56:00 PM,047XX S WESTERN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,922,15.0,15,1161164.0,1873304.0,41.808028819,-87.684414463,"(41.808028819, -87.684414463)",58
5578,JF123297,01/25/2022 05:40:00 AM,071XX S UNION AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,732,6.0,14,1172984.0,1857553.0,41.764553254,-87.641526599,"(41.764553254, -87.641526599)",68
5579,JF124745,01/25/2022 12:00:00 AM,021XX S WASHTENAW AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,1023,12.0,11,1158699.0,1889511.0,41.852553459,-87.693012438,"(41.852553459, -87.693012438)",30
5580,JE394587,10/01/2021 10:30:00 AM,052XX W MELROSE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,N,N,1634,31.0,11,1140826.0,1921105.0,41.939598168,-87.75783468200001,"(41.939598168, -87.757834682)",15
5581,JF127842,01/25/2022 09:40:00 PM,028XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1414,1.0,14,1157055.0,1915826.0,41.924797749,-87.698331695,"(41.924797749, -87.698331695)",22
5582,JF123729,01/25/2022 02:20:00 PM,006XX E 32ND ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,211,4.0,08A,1180911.0,1883686.0,41.836085835,-87.611668085,"(41.836085835, -87.611668085)",35
5583,JF123226,01/25/2022 12:30:00 AM,042XX S COTTAGE GROVE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,N,N,214,4.0,03,1182309.0,1877148.0,41.81811276,-87.60674129,"(41.81811276, -87.60674129)",38
5584,JF124163,01/25/2022 10:09:00 PM,0000X E 51ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,224,3.0,15,1177248.0,1871217.0,41.801953501,-87.625485706,"(41.801953501, -87.625485706)",38
5585,JF124122,01/25/2022 07:15:00 PM,013XX E 53RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,N,Y,234,5.0,08B,1186020.0,1870394.0,41.799492391,-87.59334166299999,"(41.799492391, -87.593341663)",41
5586,JF124761,01/25/2022 04:30:00 AM,021XX S MARSHALL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1022,24.0,14,1157026.0,1889832.0,41.853468388,-87.699144174,"(41.853468388, -87.699144174)",30
5587,JF121343,01/22/2022 10:59:00 PM,039XX W 64TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,Y,N,823,13.0,15,1151239.0,1861538.0,41.775941013,-87.721124517,"(41.775941013, -87.721124517)",65
5588,JF123247,01/25/2022 02:15:00 AM,071XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,324,7.0,08B,1188772.0,1857873.0,41.765068345,-87.583649864,"(41.765068345, -87.583649864)",43
5589,JF123310,01/25/2022 07:15:00 AM,083XX S KNOX AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,N,N,834,18.0,07,1146824.0,1848797.0,41.741062582,-87.73763320200001,"(41.741062582, -87.737633202)",70
5590,JF126836,01/24/2022 04:13:00 AM,012XX W SHERWIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2423,49.0,14,1166276.0,1948783.0,42.015040538,-87.66350292799999,"(42.015040538, -87.663502928)",1
5591,JF123295,01/25/2022 05:14:00 AM,018XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,131,3.0,08B,1177049.0,1891470.0,41.857533855,-87.625603607,"(41.857533855, -87.625603607)",33
5592,JE458641,11/27/2021 06:30:00 PM,073XX S ASHLAND AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,N,N,735,17.0,03,1166952.0,1856108.0,41.760718981,-87.66367671799999,"(41.760718981, -87.663676718)",67
5593,JF125637,01/25/2022 05:17:00 PM,054XX S RACINE AVE,0560,ASSAULT,SIMPLE,LIBRARY,N,N,934,20.0,08A,1169252.0,1868600.0,41.794949113,-87.65488589799999,"(41.794949113, -87.654885898)",61
5594,JF124206,01/25/2022 11:55:00 PM,058XX S ARCHER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRUG STORE,N,N,814,14.0,07,1140104.0,1868701.0,41.795807806999996,-87.76177065,"(41.795807807, -87.76177065)",56
5595,JF124082,01/25/2022 07:30:00 PM,015XX S MILLARD AVE,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,N,Y,1014,24.0,03,1152291.0,1892251.0,41.860201058,-87.716459625,"(41.860201058, -87.716459625)",29
5596,JF128105,01/22/2022 05:00:00 PM,071XX S CALUMET AVE,0890,THEFT,FROM BUILDING,SCHOOL - PRIVATE BUILDING,N,N,323,6.0,06,1179716.0,1857696.0,41.764794435,-87.616847834,"(41.764794435, -87.616847834)",69
5597,JF124083,01/25/2022 03:50:00 PM,075XX S SOUTH SHORE DR,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,N,Y,421,7.0,08B,1196150.0,1856116.0,41.760067375,-87.55666601200001,"(41.760067375, -87.556666012)",43
5598,JE399811,09/06/2021 08:25:00 AM,0000X W ELM ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),N,N,1824,2.0,11,1175930.0,1908090.0,41.90316534,-87.629210442,"(41.90316534, -87.629210442)",8
5599,JE393821,10/01/2021 09:48:00 AM,064XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,726,15.0,08B,1164463.0,1861951.0,41.776805778,-87.672634545,"(41.776805778, -87.672634545)",67
5600,JF123702,01/25/2022 01:30:00 PM,096XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,N,N,511,9.0,08B,1178850.0,1841009.0,41.71902307,-87.620528559,"(41.71902307, -87.620528559)",49
5601,JF110518,01/12/2022 01:10:00 PM,007XX W 81ST ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,Y,N,622,21.0,04A,1172948.0,1851165.0,41.747024577,-87.641846738,"(41.747024577, -87.641846738)",71
5602,JF124477,01/25/2022 01:30:00 AM,031XX N TRIPP AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2523,31.0,06,1147604.0,1920357.0,41.937418024,-87.73294253600001,"(41.937418024, -87.732942536)",21
5603,JF162810,03/04/2022 09:00:00 AM,056XX S JUSTINE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,713,16.0,08A,1166972.0,1867288.0,41.791397902,-87.663284158,"(41.791397902, -87.663284158)",67
5604,JF123971,01/25/2022 05:17:00 PM,058XX S LOOMIS BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,713,16.0,26,1167992.0,1866117.0,41.788162662,-87.65957767299999,"(41.788162662, -87.659577673)",67
5605,JF123223,01/25/2022 12:10:00 AM,027XX E 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,422,7.0,14,1195621.0,1853110.0,41.751831778,-87.558703957,"(41.751831778, -87.558703957)",46
5606,JF123406,01/25/2022 02:30:00 AM,054XX N WINTHROP AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,2023,48.0,11,1167890.0,1936228.0,41.980554579,-87.657928425,"(41.980554579, -87.657928425)",77
5607,JF123764,01/25/2022 08:00:00 AM,026XX W 24TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - YARD (FRONT / BACK),N,N,1034,12.0,14,1159123.0,1887970.0,41.848316103,-87.6914985,"(41.848316103, -87.6914985)",30
5608,JF123380,01/25/2022 08:55:00 AM,040XX W ADAMS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1115,28.0,07,1149424.0,1898703.0,41.877962146,-87.72681638799999,"(41.877962146, -87.726816388)",26
5609,JF124573,01/25/2022 01:00:00 PM,085XX S LOWE AVE,0810,THEFT,OVER $500,STREET,N,N,622,21.0,06,1173465.0,1848133.0,41.738692957,-87.640041826,"(41.738692957, -87.640041826)",71
5610,JF123290,01/25/2022 05:28:00 AM,050XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,224,3.0,14,1178008.0,1871738.0,41.803365964,-87.622682706,"(41.803365964, -87.622682706)",38
5611,JF142840,02/12/2022 10:18:00 PM,002XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,122,42.0,26,1174636.0,1900346.0,41.881944424000004,-87.634195294,"(41.881944424, -87.634195294)",32
5612,JF124320,01/25/2022 05:30:00 PM,023XX E 79TH ST,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,N,N,414,7.0,03,1193092.0,1853043.0,41.751710033,-87.56797358200001,"(41.751710033, -87.567973582)",46
5613,JF127654,01/22/2022 11:00:00 AM,001XX S CENTRAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,N,N,1513,29.0,07,1139075.0,1898909.0,41.878721838000004,-87.764810916,"(41.878721838, -87.764810916)",25
5614,JF124199,01/25/2022 11:44:00 PM,023XX S MICHIGAN AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,STREET,N,N,131,3.0,11,1177575.0,1888968.0,41.850656285,-87.62374879299999,"(41.850656285, -87.623748793)",33
5615,JF123847,01/25/2022 04:10:00 PM,016XX S SAWYER AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,N,Y,1022,24.0,04A,1154964.0,1891681.0,41.858583794,-87.706662952,"(41.858583794, -87.706662952)",29
5616,JF124019,01/25/2022 06:25:00 PM,001XX N PARKSIDE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,Y,Y,1512,29.0,08A,1138578.0,1900413.0,41.88285803,-87.76659936200001,"(41.88285803, -87.766599362)",25
5617,JE435421,11/05/2021 09:38:00 PM,012XX E 72ND ST,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,N,N,324,5.0,03,1185724.0,1857519.0,41.764169292,-87.594832667,"(41.764169292, -87.594832667)",69
5618,JF124557,01/25/2022 10:00:00 AM,064XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,823,17.0,08B,1157156.0,1861855.0,41.77669327,-87.699424525,"(41.77669327, -87.699424525)",66
5619,JF124137,01/25/2022 08:06:00 PM,002XX E SUPERIOR ST,1330,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING / GROUNDS,Y,N,1833,2.0,26,1178037.0,1905414.0,41.895774559,-87.621552652,"(41.895774559, -87.621552652)",8
5620,JF123844,01/25/2022 08:00:00 AM,077XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,N,N,623,6.0,05,1178496.0,1853640.0,41.753692118000004,-87.621442465,"(41.753692118, -87.621442465)",69
5621,JF124035,01/25/2022 06:00:00 PM,040XX W WILCOX ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,N,N,1115,28.0,03,1149584.0,1899032.0,41.878861855,-87.726220357,"(41.878861855, -87.726220357)",26
5622,JF123941,01/25/2022 05:15:00 PM,018XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1235,25.0,08B,1169085.0,1891436.0,41.857616973,-87.65483695399999,"(41.857616973, -87.654836954)",31
5623,JF124219,01/25/2022 11:50:00 PM,024XX E 74TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,334,7.0,08B,1194072.0,1856026.0,41.759871639,-87.564284694,"(41.759871639, -87.564284694)",43
5624,JF123873,01/25/2022 04:30:00 PM,069XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,322,6.0,14,1177924.0,1859007.0,41.768432735,-87.62337630399999,"(41.768432735, -87.623376304)",69
5625,JF124935,01/25/2022 03:00:00 PM,003XX S PAULINA ST,0810,THEFT,OVER $500,STREET,N,N,1231,27.0,06,1165123.0,1898495.0,41.877072479,-87.66917933399999,"(41.877072479, -87.669179334)",28
5626,JF124181,01/25/2022 10:45:00 PM,025XX E 71ST ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,334,7.0,08A,1194698.0,1858371.0,41.766291109,-87.56191337700001,"(41.766291109, -87.561913377)",43
5627,JF123777,01/25/2022 02:30:00 PM,015XX W FILLMORE ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1231,28.0,06,1166394.0,1895381.0,41.868500324,-87.66460168799999,"(41.868500324, -87.664601688)",28
5628,JF123605,01/25/2022 10:30:00 AM,030XX N ORIOLE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,2511,29.0,11,1124895.0,1919440.0,41.935307750999996,-87.81642390100001,"(41.935307751, -87.816423901)",
5629,JF123733,01/25/2022 02:30:00 PM,006XX E 91ST ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,N,Y,633,8.0,26,1182011.0,1844776.0,41.729287772,-87.608834825,"(41.729287772, -87.608834825)",44
5630,JF123633,01/25/2022 12:04:00 PM,023XX N WASHTENAW AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,1431,1.0,03,1157800.0,1915658.0,41.924321573,-87.695598819,"(41.924321573, -87.695598819)",22
5631,JF124203,01/25/2022 11:40:00 PM,0000X S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA STATION,N,Y,112,42.0,08B,1176390.0,1900219.0,41.881556538000005,-87.627758535,"(41.881556538, -87.627758535)",32
5632,JF125598,01/25/2022 09:42:00 AM,0000X E 100TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,N,511,9.0,26,1178459.0,1838684.0,41.712651836,-87.622031008,"(41.712651836, -87.622031008)",49
