CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE374004,09/15/2021 12:45:00 AM,028XX S RIDGEWAY AVE,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,APARTMENT,N,Y,1031,22,04A,1151835,1884810,41.839791027,-87.718329111,"(41.839791027, -87.718329111)"
JE375143,09/15/2021 09:29:00 PM,053XX W GEORGE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,2514,31,08A,1140363,1918766,41.933188233,-87.759593898,"(41.933188233, -87.759593898)"
JE374643,09/15/2021 01:45:00 PM,020XX N CLARK ST,0460,BATTERY,SIMPLE,OTHER (SPECIFY),N,N,1814,43,08B,1173852,1913957,41.919311217,-87.636668238,"(41.919311217, -87.636668238)"
JE374592,09/15/2021 02:25:00 PM,053XX W IRVING PARK RD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,1634,38,04A,1140032,1926077,41.953256407,-87.760630807,"(41.953256407, -87.760630807)"
JE375595,09/15/2021 11:23:00 PM,021XX N RICHMOND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,Y,1414,1,26,1156593,1914108,41.920092799,-87.70007591,"(41.920092799, -87.70007591)"
JE374286,09/15/2021 09:19:00 AM,078XX S THROOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,612,17,07,1169247,1852606,41.751059694,-87.655366578,"(41.751059694, -87.655366578)"
JE176005,03/22/2021 08:56:00 AM,039XX W GRENSHAW ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VEHICLE NON-COMMERCIAL,Y,N,1132,24,18,1150266,1894750,41.867098294,-87.723827808,"(41.867098294, -87.723827808)"
JE373990,09/15/2021 12:10:00 AM,081XX S CALIFORNIA AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE - GARAGE,N,Y,835,18,04B,1159127,1850509,41.745518038,-87.692508724,"(41.745518038, -87.692508724)"
JE375417,09/15/2021 05:30:00 PM,052XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,225,3,07,1178051,1870130,41.798952488,-87.62257377,"(41.798952488, -87.62257377)"
JE405445,10/10/2021 11:35:00 PM,058XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,232,20,14,1178598,1866317,41.788476827,-87.620683729,"(41.788476827, -87.620683729)"
JE450900,11/11/2021 04:00:00 AM,047XX W HURON ST,1585,SEX OFFENSE,OTHER,RESIDENCE,N,N,1111,28,17,1144640,1904219,41.893190128,-87.744243234,"(41.893190128, -87.744243234)"
JE381345,07/18/2021 04:46:00 PM,072XX S EVANS AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,N,N,323,6,17,1182474,1857275,41.763575683,-87.606752128,"(41.763575683, -87.606752128)"
JE375118,09/15/2021 10:40:00 PM,001XX E CERMAK RD,0460,BATTERY,SIMPLE,SIDEWALK,Y,N,132,3,08B,1177829,1889782,41.852884193,-87.622791854,"(41.852884193, -87.622791854)"
JE364483,08/14/2021 06:30:00 PM,025XX N ELSTON AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1432,1,11,1161467,1917112,41.928235818,-87.682084152,"(41.928235818, -87.682084152)"
JE370616,09/12/2021 11:00:00 AM,016XX N KIMBALL AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,Y,N,1422,26,26,1153452,1910766,41.910985128,-87.711705544,"(41.910985128, -87.711705544)"
JE299162,07/12/2021 04:15:00 PM,010XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1135,28,06,1160538,1895453,41.868821071,-87.68609833,"(41.868821071, -87.68609833)"
JE380606,07/30/2021 02:12:00 PM,035XX W 12TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,1021,24,11,1153028,1894062,41.865156085,-87.713706292,"(41.865156085, -87.713706292)"
JE374192,09/15/2021 07:30:00 AM,048XX W OHIO ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,N,N,1532,28,08B,1143956,1903552,41.891372662,-87.74677209,"(41.891372662, -87.74677209)"
JE374862,09/15/2021 05:10:00 PM,027XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1931,32,06,1162872,1918208,41.93121391,-87.676890454,"(41.93121391, -87.676890454)"
JE374060,09/15/2021 05:00:00 AM,070XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,322,6,08B,1178381,1858340,41.766592052,-87.621721416,"(41.766592052, -87.621721416)"
JE374765,09/15/2021 04:20:00 PM,031XX N PULASKI RD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2523,31,06,1149179,1920548,41.93791173,-87.727149134,"(41.93791173, -87.727149134)"
JE374779,09/15/2021 03:12:00 PM,019XX W SCHILLER ST,1200,DECEPTIVE PRACTICE,STOLEN PROPERTY BUY / RECEIVE / POSSESS,RESIDENCE - PORCH / HALLWAY,Y,N,1424,1,13,1163265,1909450,41.907173115,-87.67569306,"(41.907173115, -87.67569306)"
JE391224,09/28/2021 05:59:00 PM,030XX W 26TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,VEHICLE NON-COMMERCIAL,N,N,1033,12,26,1156694,1886598,41.844600649,-87.700450216,"(41.844600649, -87.700450216)"
JE389843,09/28/2021 04:00:00 AM,008XX S TRIPP AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1132,24,14,1148185,1895919,41.870346461,-87.73143742,"(41.870346461, -87.73143742)"
JE405357,10/10/2021 08:15:00 PM,007XX S CICERO AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,N,N,1533,29,03,1144508,1896325,41.871530533,-87.744926805,"(41.871530533, -87.744926805)"
JE374185,09/15/2021 08:50:00 AM,065XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,726,15,08B,1165136,1861387,41.775243872,-87.670183288,"(41.775243872, -87.670183288)"
JE405434,10/10/2021 11:02:00 PM,031XX W DEVON AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,SIDEWALK,Y,Y,2413,50,04B,1154424,1942274,41.997425785,-87.707289176,"(41.997425785, -87.707289176)"
JE375931,09/15/2021 07:37:00 PM,003XX E 35TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,N,N,212,3,11,1178999,1881848,41.831086093,-87.618739917,"(41.831086093, -87.618739917)"
JE405292,10/10/2021 07:15:00 PM,011XX W 18TH ST,0460,BATTERY,SIMPLE,STREET,N,N,1235,25,08B,1168894,1891563,41.857969611,-87.655534354,"(41.857969611, -87.655534354)"
JE404722,10/10/2021 09:30:00 AM,056XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1513,29,08B,1138770,1894115,41.865571994,-87.766047167,"(41.865571994, -87.766047167)"
JE374334,09/15/2021 10:44:00 AM,063XX S ARTESIAN AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,SIDEWALK,Y,N,825,16,18,1161126,1862647,41.778785401,-87.684848686,"(41.778785401, -87.684848686)"
JE374877,09/15/2021 05:34:00 PM,101XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,511,9,08B,1178048,1837538,41.709516364,-87.623570805,"(41.709516364, -87.623570805)"
JF120369,01/21/2022 10:52:00 PM,131XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,N,Y,533,9,08B,1183246,1818279,41.65654786,-87.605131334,"(41.65654786, -87.605131334)"
JE374738,09/15/2021 04:00:00 PM,109XX S MORGAN ST,0810,THEFT,OVER $500,RESIDENCE,N,N,2234,34,06,1171605,1832119,41.694789105,-87.64732396,"(41.694789105, -87.64732396)"
JE375023,09/15/2021 02:30:00 PM,039XX N CENTRAL PARK AVE,0810,THEFT,OVER $500,STREET,N,N,1732,45,06,1151693,1925813,41.952310138,-87.717770664,"(41.952310138, -87.717770664)"
JE374044,09/15/2021 03:15:00 AM,016XX W CONGRESS PKWY,0880,THEFT,PURSE-SNATCHING,HOSPITAL BUILDING / GROUNDS,Y,N,1231,27,06,1165475,1897799,41.875155116,-87.667906709,"(41.875155116, -87.667906709)"
JE374910,09/15/2021 05:15:00 PM,101XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE - YARD (FRONT / BACK),Y,N,511,9,15,1176729,1837798,41.710259573,-87.62839334,"(41.710259573, -87.62839334)"
JE234754,05/18/2021 11:14:00 PM,034XX S CALIFORNIA AVE,0330,ROBBERY,AGGRAVATED,GAS STATION,N,N,911,12,03,1158249,1882014,41.831990039,-87.69486863,"(41.831990039, -87.69486863)"
JE391762,09/28/2021 06:00:00 PM,016XX W MEDILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1811,32,14,1164945,1915645,41.924137083,-87.669345524,"(41.924137083, -87.669345524)"
JE374657,09/15/2021 11:00:00 AM,004XX W 95TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2223,21,08B,1175014,1841576,41.720665292,-87.634561658,"(41.720665292, -87.634561658)"
JE374121,09/15/2021 07:30:00 AM,078XX W CAHILL TER,0460,BATTERY,SIMPLE,APARTMENT,N,N,1631,38,08B,1122591,1923277,41.94587478,-87.824807764,"(41.94587478, -87.824807764)"
JE375070,09/15/2021 08:24:00 PM,008XX E 80TH ST,0560,ASSAULT,SIMPLE,APARTMENT,N,N,624,8,08A,1183378,1852145,41.749477438,-87.603598304,"(41.749477438, -87.603598304)"
JE375827,09/15/2021 10:30:00 PM,0000X E OHIO ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESTAURANT,N,N,1834,42,11,1176817,1904214,41.892509386,-87.626069718,"(41.892509386, -87.626069718)"
JE374641,09/15/2021 02:20:00 PM,002XX E HURON ST,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING / GROUNDS,N,N,1834,42,06,1178046,1905133,41.895003278,-87.62152816,"(41.895003278, -87.62152816)"
JE375865,09/15/2021 11:30:00 PM,073XX S COLES AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,334,7,06,1194894,1857043,41.762642156,-87.561238673,"(41.762642156, -87.561238673)"
JE374896,09/15/2021 03:30:00 PM,087XX S DANTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,412,8,14,1187312,1847369,41.736279156,-87.589334031,"(41.736279156, -87.589334031)"
JE374624,09/15/2021 02:24:00 PM,0000X E 115TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SCHOOL - PUBLIC BUILDING,Y,N,531,9,15,1178538,1828729,41.685332125,-87.622042783,"(41.685332125, -87.622042783)"
JE380922,09/03/2021 02:30:00 PM,012XX W 80TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,612,21,11,1169273,1851729,41.748652524,-87.655296627,"(41.748652524, -87.655296627)"
JE374309,09/15/2021 10:39:00 AM,040XX W 115TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,2211,19,11,1151280,1828011,41.683936056,-87.721847364,"(41.683936056, -87.721847364)"
JE374414,09/15/2021 11:30:00 AM,080XX S HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,611,21,08B,1166075,1851478,41.748032301,-87.667022394,"(41.748032301, -87.667022394)"
JE374056,09/15/2021 01:20:00 AM,101XX S VERNON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,Y,511,9,07,1181032,1837896,41.710430748,-87.612632107,"(41.710430748, -87.612632107)"
JE391073,09/28/2021 09:45:00 PM,016XX W WALLEN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,2432,49,08A,1164180,1944243,42.002627433,-87.671344595,"(42.002627433, -87.671344595)"
JE374149,09/15/2021 08:14:00 AM,072XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,DRIVEWAY - RESIDENTIAL,N,Y,733,6,08B,1169569,1856963,41.763008906,-87.654060543,"(41.763008906, -87.654060543)"
JE377116,09/15/2021 12:00:00 PM,006XX N FAIRBANKS CT,0810,THEFT,OVER $500,BAR OR TAVERN,N,N,1834,42,06,1178393,1904480,41.893203509,-87.620273669,"(41.893203509, -87.620273669)"
JE380531,09/14/2021 02:30:00 AM,029XX W ALTGELD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1414,35,14,1156059,1916471,41.92658786,-87.701974002,"(41.92658786, -87.701974002)"
JE374881,09/15/2021 12:12:00 PM,022XX S KEDZIE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,1033,12,11,1155378,1888825,41.850738306,-87.705219983,"(41.850738306, -87.705219983)"
JE374412,09/15/2021 11:46:00 AM,069XX N BELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2411,50,08B,1160182,1946051,42.00767252,-87.686002611,"(42.00767252, -87.686002611)"
JE375565,09/15/2021 05:00:00 PM,043XX W OGDEN AVE,0810,THEFT,OVER $500,STREET,N,N,1013,22,06,1147929,1887888,41.848313318,-87.732583591,"(41.848313318, -87.732583591)"
JE374082,09/15/2021 06:54:00 AM,016XX W HOWARD ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,2422,49,08B,1163855,1950346,42.019381076,-87.672366883,"(42.019381076, -87.672366883)"
JE380740,09/10/2021 04:00:00 AM,036XX W DICKENS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2525,26,08B,1151768,1913711,41.919099798,-87.717814366,"(41.919099798, -87.717814366)"
JE373977,09/15/2021 12:23:00 AM,067XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,322,6,08B,1178756,1860354,41.772110159,-87.620285708,"(41.772110159, -87.620285708)"
JE380946,05/12/2021 08:30:00 AM,049XX W KAMERLING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,N,N,2533,37,11,1143194,1908528,41.905041635,-87.749446217,"(41.905041635, -87.749446217)"
JE380491,04/20/2021 09:00:00 AM,005XX W MADISON ST,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,N,N,121,42,10,1172508,1900293,41.881846294,-87.64201078,"(41.881846294, -87.64201078)"
JE404554,10/10/2021 03:09:00 AM,014XX E 53RD ST,0460,BATTERY,SIMPLE,HOTEL / MOTEL,Y,N,234,5,08B,1186597,1870408,41.799517158,-87.591225242,"(41.799517158, -87.591225242)"
JE405100,10/10/2021 04:15:00 PM,063XX S DREXEL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,314,20,04A,1183482,1863192,41.779789065,-87.602873445,"(41.779789065, -87.602873445)"
JE380817,09/12/2021 03:30:00 PM,003XX W 35TH ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,SPORTS ARENA / STADIUM,N,N,915,11,04B,1174431,1881739,41.830890037,-87.635503335,"(41.830890037, -87.635503335)"
JE406873,10/10/2021 01:00:00 AM,061XX S KIMBARK AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,314,20,06,1185696,1864558,41.783485589,-87.594713712,"(41.783485589, -87.594713712)"
JE375178,09/15/2021 11:00:00 PM,089XX S BLACKSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,413,8,08B,1187680,1845914,41.732277748,-87.588031985,"(41.732277748, -87.588031985)"
JE404453,10/10/2021 12:35:00 AM,015XX S DRAKE AVE,0460,BATTERY,SIMPLE,STREET,Y,N,1021,24,08B,1152957,1892171,41.859968372,-87.714017014,"(41.859968372, -87.714017014)"
JE375067,09/15/2021 04:40:00 PM,041XX W HARRISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1132,24,14,1148921,1897040,41.873408422,-87.728706313,"(41.873408422, -87.728706313)"
JE375337,09/15/2021 10:00:00 PM,062XX S KOMENSKY AVE,0810,THEFT,OVER $500,STREET,N,N,813,23,06,1150440,1862960,41.779858779,-87.724016684,"(41.779858779, -87.724016684)"
JE374137,09/15/2021 12:00:00 AM,041XX N ALBANY AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1724,33,06,1154977,1927399,41.956596865,-87.705655844,"(41.956596865, -87.705655844)"
JE376723,09/15/2021 04:00:00 PM,063XX N WAYNE AVE,0810,THEFT,OVER $500,RESIDENCE - GARAGE,N,N,2433,48,06,1166144,1942240,41.997089263,-87.664176814,"(41.997089263, -87.664176814)"
JE374019,09/15/2021 01:30:00 AM,012XX S INDIANA AVE,0810,THEFT,OVER $500,APARTMENT,N,N,132,3,06,1177854,1894918,41.866977138,-87.622544036,"(41.866977138, -87.622544036)"
JE375033,09/15/2021 05:30:00 PM,045XX S ST LOUIS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,N,821,14,26,1153837,1874404,41.811196039,-87.711259065,"(41.811196039, -87.711259065)"
JE380823,08/20/2021 10:00:00 AM,028XX S DR MARTIN LUTHER KING JR DR,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,N,N,133,4,11,1179375,1886199,41.843016958,-87.61722727,"(41.843016958, -87.61722727)"
JE374207,09/15/2021 09:05:00 AM,030XX N KEDZIE AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,GAS STATION,N,N,1411,33,03,1154514,1920134,41.936670491,-87.707552959,"(41.936670491, -87.707552959)"
JE375126,09/15/2021 07:50:00 PM,028XX S MOE DR,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,133,4,06,1181056,1886217,41.843027724,-87.611057938,"(41.843027724, -87.611057938)"
JE371580,09/12/2021 11:00:00 PM,115XX S HALSTED ST,0810,THEFT,OVER $500,GAS STATION,N,N,524,34,06,1173048,1828494,41.684809877,-87.642147208,"(41.684809877, -87.642147208)"
JE380390,09/14/2021 08:00:00 PM,001XX W MADISON ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,N,N,122,42,14,1175395,1900363,41.881974072,-87.631407775,"(41.881974072, -87.631407775)"
JE394058,09/27/2021 12:00:00 PM,118XX S LOWE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,N,524,34,04A,1174109,1826346,41.678892,-87.638326612,"(41.678892, -87.638326612)"
JE381339,08/23/2021 12:00:00 AM,018XX S HOMAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),N,N,1024,24,11,1153999,1890565,41.855540636,-87.710234875,"(41.855540636, -87.710234875)"
JE408256,10/10/2021 05:30:00 AM,071XX S HONORE ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,735,17,06,1165256,1857250,41.763888848,-87.669860372,"(41.763888848, -87.669860372)"
JE374814,09/15/2021 05:00:00 PM,079XX S PHILLIPS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,422,7,08A,1193902,1852888,41.75126489,-87.56501044,"(41.75126489, -87.56501044)"
JE374214,09/15/2021 09:25:00 AM,058XX W WASHINGTON BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,ALLEY,N,N,1512,29,04B,1137501,1900155,41.882169493,-87.770560423,"(41.882169493, -87.770560423)"
JE404857,10/10/2021 11:35:00 AM,032XX N LEAVITT ST,0460,BATTERY,SIMPLE,APARTMENT,N,N,1921,32,08B,1161129,1921326,41.939806337,-87.683208757,"(41.939806337, -87.683208757)"
JE380999,09/09/2021 12:04:00 AM,044XX N ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1723,35,14,1152255,1929329,41.96194719,-87.715611558,"(41.96194719, -87.715611558)"
JE375352,09/15/2021 10:30:00 PM,056XX N TALMAN AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,2011,40,06,1157653,1937425,41.984054528,-87.695543728,"(41.984054528, -87.695543728)"
JE405767,10/10/2021 08:30:00 PM,061XX N WINTHROP AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2433,48,07,1167749,1940845,41.993226786,-87.658313143,"(41.993226786, -87.658313143)"
JE374367,09/15/2021 10:55:00 AM,103XX S CENTRAL PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,N,N,2211,19,07,1154161,1835782,41.705204579,-87.7110953,"(41.705204579, -87.7110953)"
JE380670,09/15/2021 08:00:00 PM,060XX N WESTERN AVE,1151,DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,STREET,N,N,2413,40,11,1159227,1939947,41.99094269,-87.689685077,"(41.99094269, -87.689685077)"
JE374501,09/15/2021 12:30:00 PM,001XX S RIVERSIDE PLZ,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,121,42,08A,1173421,1899683,41.880152185,-87.638676422,"(41.880152185, -87.638676422)"
JE374527,09/15/2021 01:20:00 PM,045XX S DAMEN AVE,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,N,N,924,12,08A,1163666,1874299,41.81070701,-87.675209784,"(41.81070701, -87.675209784)"
JE375066,09/15/2021 02:30:00 PM,044XX S WELLS ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,925,3,08A,1175362,1875306,41.813216517,-87.632280054,"(41.813216517, -87.632280054)"
JE376686,09/15/2021 08:00:00 AM,049XX W HUBBARD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1532,37,07,1143453,1902561,41.888662662,-87.748644193,"(41.888662662, -87.748644193)"
JE373997,09/15/2021 12:25:00 AM,051XX W FULLERTON AVE,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,Y,N,2521,31,26,1141826,1915476,41.924133145,-87.754299061,"(41.924133145, -87.754299061)"
JE374292,09/15/2021 07:30:00 AM,099XX S AVENUE H,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,N,N,432,10,08A,1202797,1839847,41.715256909,-87.532859912,"(41.715256909, -87.532859912)"
JE405409,10/10/2021 08:00:00 PM,008XX W 27TH ST,031A,ROBBERY,ARMED - HANDGUN,VEHICLE NON-COMMERCIAL,N,N,913,11,03,1171313,1886674,41.844501049,-87.646798671,"(41.844501049, -87.646798671)"
JE376713,09/15/2021 03:30:00 PM,017XX W ROSCOE ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1922,47,06,1164227,1922623,41.943300337,-87.671785894,"(41.943300337, -87.671785894)"
JE374819,09/15/2021 03:00:00 PM,124XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,DRIVEWAY - RESIDENTIAL,N,N,523,34,14,1176536,1822406,41.668025953,-87.629560651,"(41.668025953, -87.629560651)"
JE375863,09/15/2021 01:00:00 AM,078XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,621,17,14,1171332,1852948,41.751952848,-87.647716123,"(41.751952848, -87.647716123)"
JE380974,09/13/2021 11:30:00 AM,001XX S LEAVITT ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1223,27,07,1161763,1899348,41.879483871,-87.681492473,"(41.879483871, -87.681492473)"
JE373978,09/15/2021 12:00:00 AM,055XX S CENTRAL AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,Y,811,23,04A,1139971,1867413,41.792275741,-87.762289751,"(41.792275741, -87.762289751)"
JF119765,01/21/2022 10:30:00 AM,003XX W CHICAGO AVE,0810,THEFT,OVER $500,GAS STATION,N,N,1823,27,06,1173639,1905658,41.896543094,-87.637698101,"(41.896543094, -87.637698101)"
JE374068,09/15/2021 05:00:00 AM,025XX W GEORGE ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),N,N,1411,33,06,1158702,1919175,41.933954012,-87.692187856,"(41.933954012, -87.692187856)"
JF120257,01/21/2022 06:23:00 PM,0000X E GRAND AVE,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,Y,N,1834,42,06,1176796,1903917,41.891694878,-87.626155832,"(41.891694878, -87.626155832)"
JE380408,09/10/2021 12:00:00 PM,009XX W FLETCHER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1933,44,14,1169453,1921085,41.938967718,-87.652622693,"(41.938967718, -87.652622693)"
JE374231,09/15/2021 09:15:00 AM,047XX S STATE ST,0460,BATTERY,SIMPLE,CTA BUS,N,N,224,3,08B,1177068,1873704,41.808782124,-87.626070778,"(41.808782124, -87.626070778)"
JE380859,07/29/2021 09:00:00 AM,008XX E 103RD ST,0820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC BUILDING,N,N,512,9,06,1183988,1836860,41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
JE390474,09/28/2021 02:45:00 PM,033XX W DOUGLAS BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,Y,1021,24,26,1154143,1893254,41.862916687,-87.709634626,"(41.862916687, -87.709634626)"
JE375764,09/15/2021 06:50:00 PM,001XX W LAKE ST,0460,BATTERY,SIMPLE,CTA STATION,N,N,122,42,08B,1175401,1901736,41.885741529,-87.631344503,"(41.885741529, -87.631344503)"
JE375321,09/15/2021 05:00:00 PM,031XX W 66TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,831,17,14,1156391,1860689,41.773509032,-87.702260375,"(41.773509032, -87.702260375)"
JE374095,09/15/2021 02:35:00 AM,028XX N RICHMOND ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,1411,33,05,1156221,1918745,41.932824611,-87.70131713,"(41.932824611, -87.70131713)"
JE374635,09/15/2021 11:30:00 AM,018XX S MORGAN ST,0560,ASSAULT,SIMPLE,STREET,N,N,1235,25,08A,1169976,1891529,41.857852805,-87.651563764,"(41.857852805, -87.651563764)"
JE373982,09/15/2021 12:15:00 AM,019XX W 66TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,N,Y,726,15,14,1164396,1860892,41.773901153,-87.672909979,"(41.773901153, -87.672909979)"
JE374991,09/15/2021 07:00:00 PM,022XX S MICHIGAN AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,ALLEY,N,Y,132,3,04A,1177562,1889477,41.852053311,-87.623781069,"(41.852053311, -87.623781069)"
