,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
5722,JF105781,01/06/2022 02:00:00 PM,086XX S ST LAWRENCE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,632,6,08A,1181743,1848001,41.738143734,-87.609717244,"(41.738143734, -87.609717244)",44
5723,JE479089,12/16/2021 07:32:00 AM,083XX S BLACKSTONE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,N,N,412,8,01A,1187658,1849814,41.742980266,-87.58798884299999,"(41.742980266, -87.587988843)",45
5724,JE454851,11/21/2021 12:05:00 AM,020XX W JARVIS AVE,0810,THEFT,OVER $500,STREET,N,N,2424,49,06,1161248,1948778,42.015133292,-87.682004237,"(42.015133292, -87.682004237)",1
5725,JE453118,11/21/2021 11:14:00 PM,006XX N LA SALLE DR,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,N,N,1832,42,26,1175023,1904549,41.893469034,-87.632648229,"(41.893469034, -87.632648229)",8
5726,JF105347,01/06/2022 07:30:00 PM,040XX N MOODY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1624,38,08B,1134632,1926288,41.953932718000004,-87.780476955,"(41.953932718, -87.780476955)",15
5727,JE452685,11/21/2021 12:00:00 PM,037XX N HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1925,46,06,1170260,1924854,41.949292379,-87.64954627899999,"(41.949292379, -87.649546279)",6
5728,JE453280,11/21/2021 09:00:00 PM,070XX S BISHOP ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,734,17,05,1167883,1858087,41.766129679,-87.66020779700001,"(41.766129679, -87.660207797)",67
5729,JE453597,11/21/2021 06:00:00 AM,086XX W BERWYN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1614,41,14,1117892,1933915,41.975141996,-87.841855849,"(41.975141996, -87.841855849)",76
5730,JE452754,11/21/2021 04:30:00 PM,004XX E 75TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,624,6,06,1180637,1855387,41.758437194,-87.613542957,"(41.758437194, -87.613542957)",69
5731,JE452300,11/21/2021 07:00:00 AM,011XX W MARQUETTE RD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,Y,724,16,26,1170018,1860375,41.772362121,-87.652315863,"(41.772362121, -87.652315863)",68
5732,JF105431,01/06/2022 09:25:00 PM,010XX W 87TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,613,21,08B,1170729,1847123,41.735981424,-87.65009532799999,"(41.735981424, -87.650095328)",71
5733,JF105280,01/06/2022 06:07:00 PM,076XX S DREXEL AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,N,Y,624,8,04B,1183556,1854529,41.756015235999996,-87.60287187700001,"(41.756015236, -87.602871877)",69
5734,JE452141,11/21/2021 02:35:00 AM,010XX E 79TH ST,0460,BATTERY,SIMPLE,CTA BUS,Y,N,624,8,08B,1184403,1852834,41.751344208,-87.599820806,"(41.751344208, -87.599820806)",69
5735,JE467030,12/05/2021 03:20:00 PM,080XX S MAY ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,612,21,26,1170050,1851463,41.747905747,-87.652457133,"(41.747905747, -87.652457133)",71
5736,JE467211,12/05/2021 05:15:00 PM,001XX N MAYFIELD AVE,0560,ASSAULT,SIMPLE,STREET,N,N,1512,29,08A,1137138,1900480,41.883067861,-87.771885574,"(41.883067861, -87.771885574)",25
5737,JE469077,12/05/2021 03:01:00 PM,058XX S LAFAYETTE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,232,20,08A,1176978,1866233,41.788283017,-87.626626159,"(41.788283017, -87.626626159)",40
5738,JE467155,12/05/2021 05:36:00 PM,056XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,N,N,2515,30,06,1138562,1915397,41.923976215,-87.76629441600001,"(41.923976215, -87.766294416)",19
5739,JE437983,11/08/2021 09:53:00 AM,068XX N FRANCISCO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,2411,50,26,1155784,1945066,42.005059753000005,-87.70221053,"(42.005059753, -87.70221053)",2
5740,JE453296,11/21/2021 09:49:00 PM,001XX E 45TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,Y,215,3,26,1178038,1875291,41.81311503,-87.622464902,"(41.81311503, -87.622464902)",38
5741,JE452279,11/21/2021 07:30:00 AM,084XX S KINGSTON AVE,0560,ASSAULT,SIMPLE,STREET,N,Y,423,7,08A,1194634,1849545,41.742073459000004,-87.56243782600001,"(41.742073459, -87.562437826)",46
5742,JF105458,01/06/2022 11:52:00 PM,019XX E 71ST PL,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,333,5,26,1190736,1857972,41.765292811,-87.57644815399999,"(41.765292811, -87.576448154)",43
5743,JE452950,11/21/2021 07:30:00 PM,047XX N WASHTENAW AVE,0890,THEFT,FROM BUILDING,APARTMENT,Y,N,1911,40,06,1157511,1931555,41.967949856,-87.696226548,"(41.967949856, -87.696226548)",4
5744,JE452432,11/21/2021 12:30:00 AM,019XX N AUSTIN AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2513,29,06,1136098,1912178,41.915187259,-87.775425225,"(41.915187259, -87.775425225)",25
5745,JF104904,01/06/2022 11:55:00 AM,052XX N ELSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CLEANING STORE,N,N,1621,39,14,1141669,1934697,41.976880242,-87.75439887799999,"(41.976880242, -87.754398878)",12
5746,JF105004,01/06/2022 11:30:00 AM,018XX W CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),N,N,1212,1,26,1163960,1905374,41.895973623,-87.673255236,"(41.895973623, -87.673255236)",24
5747,JF105407,01/06/2022 11:00:00 AM,096XX S HOXIE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,431,10,05,1195059,1841478,41.719926447,-87.561145831,"(41.719926447, -87.561145831)",51
5748,JF105171,01/06/2022 01:00:00 PM,013XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,N,N,1932,2,06,1166755,1916056,41.925226238,-87.662683065,"(41.925226238, -87.662683065)",7
5749,JF105333,01/06/2022 06:45:00 PM,0000X S LAFLIN ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,APARTMENT,N,N,1224,28,10,1166409,1900018,41.881224307,-87.66441395,"(41.881224307, -87.66441395)",28
5750,JE452737,11/21/2021 04:40:00 PM,001XX E CHICAGO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1833,42,06,1177003,1905748,41.896714548,-87.625340136,"(41.896714548, -87.625340136)",8
5751,JF106625,01/06/2022 10:00:00 PM,072XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,832,18,14,1161627,1856660,41.762345844,-87.683177891,"(41.762345844, -87.683177891)",66
5752,JF105430,01/06/2022 07:30:00 PM,002XX N SANGAMON ST,0810,THEFT,OVER $500,STREET,N,N,1214,27,06,1170053,1901748,41.885892828,-87.650982949,"(41.885892828, -87.650982949)",28
5753,JF104639,01/06/2022 03:00:00 AM,128XX S LOWE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,N,Y,523,9,04B,1174319,1819843,41.661042051,-87.637750065,"(41.661042051, -87.637750065)",53
5754,JF105419,01/06/2022 09:45:00 PM,003XX N WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,Y,N,1834,42,26,1176556,1902666,41.888267493,-87.627075047,"(41.888267493, -87.627075047)",8
5755,JF105357,01/06/2022 08:21:00 PM,120XX S LA SALLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,523,9,08B,1177433,1825150,41.675535769,-87.626195435,"(41.675535769, -87.626195435)",53
5756,JF105133,01/06/2022 01:00:00 PM,065XX S LOWE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,723,20,08A,1173163,1861518,41.775429728,-87.640753492,"(41.775429728, -87.640753492)",68
5757,JF106988,01/06/2022 08:00:00 AM,023XX N CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1431,1,07,1157310,1915626,41.924243748,-87.697400159,"(41.924243748, -87.697400159)",22
5758,JF105860,01/06/2022 05:04:00 PM,069XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,322,6,08A,1178788,1859191,41.768918037,-87.620203755,"(41.768918037, -87.620203755)",69
5759,JF141782,02/11/2022 09:38:00 PM,0000X E ROOSEVELT RD,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,Y,N,123,4,24,1176901,1895075,41.867429555,-87.62603783200001,"(41.867429555, -87.626037832)",33
5760,JF141662,02/11/2022 07:48:00 PM,001XX E 89TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,634,9,04A,1178827,1846011,41.732749716,-87.62046108,"(41.732749716, -87.62046108)",44
5761,JE466502,12/05/2021 01:38:00 AM,012XX S CENTRAL PARK AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,N,Y,1021,24,04A,1152579,1893769,41.864360941,-87.715362336,"(41.864360941, -87.715362336)",29
5762,JE466513,12/05/2021 01:52:00 AM,025XX S PULASKI RD,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1013,22,15,1150112,1886888,41.845527006,-87.72459779200001,"(41.845527006, -87.724597792)",30
5763,JE438485,11/08/2021 01:30:00 PM,080XX S ST LOUIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,834,18,11,1154454,1850898,41.746679742,-87.709621285,"(41.746679742, -87.709621285)",70
5764,JE439065,11/08/2021 11:00:00 PM,008XX N CAMPBELL AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1212,26,06,1159588,1905343,41.895979734,-87.689313535,"(41.895979734, -87.689313535)",24
5765,JE484797,12/21/2021 12:30:00 PM,012XX S SAWYER AVE,0810,THEFT,OVER $500,APARTMENT,N,N,1022,24,06,1154893,1894188,41.865464700000004,-87.70685641899999,"(41.8654647, -87.706856419)",29
5766,JE439048,11/08/2021 01:00:00 PM,044XX S DREXEL BLVD,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,N,N,222,4,08B,1183070,1875715,41.814162810999996,-87.60399434700001,"(41.814162811, -87.603994347)",39
5767,JE425008,10/28/2021 05:30:00 AM,100XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,N,N,2232,34,01A,1170423,1838298,41.711770996999995,-87.65147249299999,"(41.711770997, -87.651472493)",73
5768,JF105230,01/06/2022 05:40:00 PM,005XX W DIVERSEY PKWY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1934,44,07,1172079,1918872,41.932837533000004,-87.643037034,"(41.932837533, -87.643037034)",7
5769,JE453528,11/21/2021 07:00:00 PM,023XX S DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,N,N,1034,25,14,1163402,1888558,41.849840801,-87.675777786,"(41.849840801, -87.675777786)",31
5770,JE452673,11/21/2021 03:11:00 PM,025XX S KEELER AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,ALLEY,N,N,1013,22,26,1148789,1886870,41.845503243,-87.729453581,"(41.845503243, -87.729453581)",30
5771,JE392171,09/29/2021 04:00:00 PM,050XX N LAWNDALE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,Y,N,1712,39,08A,1150814,1933156,41.972477118,-87.72080895100001,"(41.972477118, -87.720808951)",14
5772,JE452842,11/21/2021 01:30:00 PM,068XX S CRANDON AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,N,Y,331,5,04B,1192507,1859925,41.770609044000004,-87.569893476,"(41.770609044, -87.569893476)",43
5773,JE452372,11/21/2021 10:00:00 AM,049XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,224,3,07,1177550,1872294,41.804902058,-87.62434557899999,"(41.804902058, -87.624345579)",38
5774,JE453026,11/21/2021 09:20:00 PM,018XX S SPRINGFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1014,24,07,1150690,1890721,41.85603397,-87.72237649,"(41.85603397, -87.72237649)",29
5775,JE442311,11/12/2021 04:50:00 AM,043XX N CLARENDON AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),N,N,1915,46,08A,1170135,1929037,41.960773411,-87.64988313200001,"(41.960773411, -87.649883132)",3
5776,JF109640,01/06/2022 11:36:00 AM,053XX S PRINCETON AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,N,N,935,3,06,1175195,1869460,41.797178265999996,-87.633067324,"(41.797178266, -87.633067324)",37
5777,JE452188,11/21/2021 04:30:00 AM,037XX S WENTWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,915,3,07,1175565,1880034,41.82618602,-87.63139377,"(41.82618602, -87.63139377)",34
5778,JE494083,12/31/2021 07:30:00 AM,046XX S SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,922,15,08B,1157150,1873712,41.80923065,-87.699125854,"(41.80923065, -87.699125854)",58
5779,JF105305,01/06/2022 06:55:00 PM,004XX E 110TH ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,Y,513,9,04B,1181058,1832114,41.694563570999996,-87.612714071,"(41.694563571, -87.612714071)",49
5780,JE452089,11/21/2021 01:20:00 AM,006XX N LARAMIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,1532,37,14,1141581,1903749,41.891957474,-87.755489583,"(41.891957474, -87.755489583)",25
5781,JE452227,11/21/2021 04:39:00 AM,042XX W GRENSHAW ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,1132,24,26,1148294,1894699,41.866996537,-87.731068667,"(41.866996537, -87.731068667)",29
5782,JE452988,11/21/2021 09:00:00 PM,0000X E 95TH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,634,9,06,1178071,1841986,41.72172175,-87.623352254,"(41.72172175, -87.623352254)",49
5783,JE453263,11/21/2021 09:30:00 PM,050XX S WOLCOTT AVE,0560,ASSAULT,SIMPLE,PARK PROPERTY,N,N,931,20,08A,1164540,1871174,41.80211323,-87.67209221899999,"(41.80211323, -87.672092219)",61
5784,JF105644,01/06/2022 11:00:00 AM,098XX S NORMAL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,2223,21,05,1174695,1839789,41.715768613,-87.635783109,"(41.715768613, -87.635783109)",73
5785,JF106168,01/06/2022 04:00:00 PM,013XX W 52ND ST,0810,THEFT,OVER $500,PARK PROPERTY,N,N,934,20,06,1168459,1870286,41.799592827,-87.65774523700001,"(41.799592827, -87.657745237)",61
5786,JF109270,01/06/2022 03:00:00 PM,097XX S UNION AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,N,N,2223,34,11,1173359,1840214,41.716964473000004,-87.640663659,"(41.716964473, -87.640663659)",73
5787,JF105098,01/06/2022 03:01:00 PM,074XX S EUCLID AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,333,8,15,1190500,1855955,41.759763692,-87.57737812100001,"(41.759763692, -87.577378121)",43
5788,JE467203,12/05/2021 05:30:00 PM,051XX S STATE ST,0560,ASSAULT,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,N,N,225,3,08A,1177151,1870719,41.800589133,-87.625856473,"(41.800589133, -87.625856473)",40
5789,JF105929,01/06/2022 03:45:00 PM,064XX W FULLERTON AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2512,36,06,1133118,1915251,41.923672617,-87.78630160600001,"(41.923672617, -87.786301606)",19
5790,JE466849,12/05/2021 01:13:00 AM,025XX N ORCHARD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1935,43,14,1171171,1917173,41.928195415,-87.646423843,"(41.928195415, -87.646423843)",7
5791,JE440152,11/08/2021 03:40:00 PM,001XX S LAFLIN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1224,28,14,1166425,1899466,41.879709233,-87.664370999,"(41.879709233, -87.664370999)",28
5792,JE438018,11/08/2021 10:18:00 AM,011XX S KILBOURN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,1131,24,15,1146561,1894566,41.866664756,-87.73743419,"(41.866664756, -87.73743419)",29
5793,JE440508,11/08/2021 01:00:00 PM,104XX S AVENUE M,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,Y,Y,432,10,04B,1201505,1836439,41.705937942,-87.537707016,"(41.705937942, -87.537707016)",52
5794,JF104662,01/06/2022 06:30:00 AM,014XX W 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,2222,21,14,1168454,1841743,41.721267167,-87.658584619,"(41.721267167, -87.658584619)",73
5795,JF105414,01/06/2022 10:15:00 PM,0000X W MONROE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,112,42,07,1176172,1899918,41.880735492,-87.628568091,"(41.880735492, -87.628568091)",32
5796,JE452076,11/21/2021 12:55:00 AM,016XX E 79TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,411,8,04A,1188376,1852925,41.751500051,-87.58525900299999,"(41.751500051, -87.585259003)",46
5797,JF104709,01/06/2022 08:15:00 AM,022XX S OAKLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1034,25,14,1161382,1889163,41.851543188,-87.683174674,"(41.851543188, -87.683174674)",31
5798,JE452666,11/21/2021 01:00:00 PM,065XX S MAPLEWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,832,16,07,1160498,1861241,41.774940111999996,-87.687189725,"(41.774940112, -87.687189725)",66
5799,JE453753,11/21/2021 12:10:00 PM,068XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,2431,49,08B,1166984,1945439,42.005849323,-87.66099439799999,"(42.005849323, -87.660994398)",1
5800,JF104911,01/06/2022 11:58:00 AM,083XX S HOLLAND RD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,622,21,04A,1175640,1849717,41.742991296,-87.632025815,"(41.742991296, -87.632025815)",44
5801,JE452839,11/21/2021 06:12:00 PM,025XX W DEVON AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,CONVENIENCE STORE,Y,N,2412,50,26,1158385,1942396,41.997680166,-87.692714775,"(41.997680166, -87.692714775)",2
5802,JE452213,11/21/2021 04:35:00 AM,069XX S SOUTH SHORE DR,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,331,5,04A,1193429,1859408,41.76916785,-87.566530745,"(41.76916785, -87.566530745)",43
5803,JE452854,11/21/2021 12:20:00 PM,095XX S CONSTANCE AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,431,7,08A,1190184,1842078,41.721691510999996,-87.578982056,"(41.721691511, -87.578982056)",51
5804,JE453108,11/21/2021 10:05:00 PM,039XX N JANSSEN AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,1922,47,03,1165823,1926239,41.95318886,-87.665816298,"(41.95318886, -87.665816298)",6
5805,JE452189,11/21/2021 04:15:00 AM,064XX S SANGAMON ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,Y,723,16,04B,1171084,1862072,41.776995663,-87.648358675,"(41.776995663, -87.648358675)",68
5806,JE453287,11/21/2021 08:00:00 PM,053XX S WOOD ST,0810,THEFT,OVER $500,STREET,N,N,932,16,06,1165255,1869274,41.796884278,-87.669523827,"(41.796884278, -87.669523827)",61
5807,JF106821,01/06/2022 01:00:00 PM,005XX W 42ND PL,1170,DECEPTIVE PRACTICE,IMPERSONATION,RESIDENCE,N,N,925,11,11,1173468,1876742,41.817199226999996,-87.63918474299999,"(41.817199227, -87.639184743)",61
5808,JE452078,11/21/2021 01:12:00 AM,002XX E 95TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,N,N,633,9,14,1179691,1842041,41.721835861,-87.61741684,"(41.721835861, -87.61741684)",49
5809,JF120754,01/22/2022 12:14:00 PM,007XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,N,N,1833,2,08B,1177294,1905494,41.896010965,-87.624279065,"(41.896010965, -87.624279065)",8
5810,JF105319,01/06/2022 06:39:00 PM,058XX W BELDEN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,2515,36,04A,1137261,1914696,41.9220761,-87.771091769,"(41.9220761, -87.771091769)",19
5811,JF143955,02/11/2022 09:00:00 AM,011XX E 100TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,511,8,11,1185310,1838257,41.711322050999996,-87.59695413799999,"(41.711322051, -87.596954138)",50
5812,JE452507,11/21/2021 03:30:00 AM,076XX S YALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,N,N,623,17,05,1175830,1854404,41.755848745,-87.63118950799999,"(41.755848745, -87.631189508)",69
5813,JE452730,11/21/2021 12:00:00 PM,077XX S PHILLIPS AVE,0850,THEFT,ATTEMPT THEFT,STREET,N,N,421,7,06,1193872,1854153,41.754736885999996,-87.56507898,"(41.754736886, -87.56507898)",43
5814,JF105387,01/06/2022 08:41:00 PM,088XX S PRINCETON AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,634,21,04B,1175704,1846415,41.733928755,-87.631889929,"(41.733928755, -87.631889929)",49
5815,JE452071,11/21/2021 12:15:00 AM,012XX S INDIANA AVE,0810,THEFT,OVER $500,APARTMENT,N,Y,132,3,06,1177854,1894918,41.866977138,-87.62254403600001,"(41.866977138, -87.622544036)",33
5816,JE452795,11/21/2021 05:30:00 PM,008XX E 79TH ST,5011,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,N,N,624,8,26,1183364,1852811,41.751305337,-87.603628907,"(41.751305337, -87.603628907)",69
5817,JE452657,11/21/2021 02:35:00 PM,004XX S CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,N,N,122,4,26,1175595,1898332,41.876396396,-87.63073443799999,"(41.876396396, -87.630734438)",32
5818,JE466774,12/05/2021 10:00:00 AM,023XX S INDIANA AVE,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,N,N,132,4,26,1177988,1888980,41.850679839,-87.62223265600001,"(41.850679839, -87.622232656)",33
5819,JE466616,12/05/2021 05:16:00 AM,063XX S RICHMOND ST,0650,BURGLARY,HOME INVASION,RESIDENCE,N,N,823,17,05,1157806,1862421,41.778233283,-87.69702628,"(41.778233283, -87.69702628)",66
5820,JE440521,11/08/2021 02:10:00 AM,018XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,APARTMENT,N,N,132,3,06,1177507,1891442,41.85744665,-87.623923346,"(41.85744665, -87.623923346)",33
5821,JE438231,11/08/2021 01:12:00 PM,035XX N MILWAUKEE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,N,N,1731,30,03,1146957,1923492,41.946033145,-87.73524000299999,"(41.946033145, -87.735240003)",16
5822,JE438574,11/08/2021 04:00:00 AM,121XX S EGGLESTON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,523,34,08A,1175483,1824490,41.673768318,-87.633352433,"(41.673768318, -87.633352433)",53
5823,JF106095,01/06/2022 08:00:00 AM,024XX N LECLAIRE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2521,31,07,1141990,1915606,41.924486838,-87.75369322200001,"(41.924486838, -87.753693222)",19
5824,JF123401,01/22/2022 02:00:00 PM,107XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,513,9,07,1178481,1833705,41.698988277,-87.622101039,"(41.698988277, -87.622101039)",49
5825,JF105678,01/06/2022 12:00:00 AM,021XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1023,12,14,1158030,1889507,41.852556146,-87.695467987,"(41.852556146, -87.695467987)",30
5826,JF121138,01/22/2022 05:00:00 PM,014XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1224,27,14,1166794,1901050,41.88404795,-87.662970656,"(41.88404795, -87.662970656)",28
5827,JE452183,11/21/2021 03:35:00 AM,041XX W POTOMAC AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,Y,Y,2534,37,04A,1148522,1908338,41.904419071,-87.72987953799999,"(41.904419071, -87.729879538)",23
5828,JF141160,02/11/2022 07:00:00 AM,004XX E OAKWOOD BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,214,3,11,1179857,1878785,41.822661361,-87.61568576799999,"(41.822661361, -87.615685768)",38
5829,JF104586,01/06/2022 12:34:00 AM,064XX S STONY ISLAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,314,5,08A,1187984,1862596,41.778047465,-87.586387726,"(41.778047465, -87.586387726)",42
5830,JE452269,11/21/2021 05:00:00 AM,065XX S PEORIA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,723,6,08A,1171429,1861553,41.775563917,-87.64710909799999,"(41.775563917, -87.647109098)",68
5831,JE452094,11/21/2021 01:10:00 AM,036XX N PULASKI RD,0460,BATTERY,SIMPLE,BAR OR TAVERN,N,N,1732,45,08B,1149086,1923713,41.946598555,-87.727408706,"(41.946598555, -87.727408706)",16
5832,JE478012,12/14/2021 10:00:00 PM,060XX S MENARD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,N,N,812,13,05,1138765,1863924,41.782723209000004,-87.766796359,"(41.782723209, -87.766796359)",64
5833,JF105696,01/06/2022 03:00:00 PM,025XX N NORDICA AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,2512,29,06,1128662,1916089,41.926049031999995,-87.80265592,"(41.926049032, -87.80265592)",18
5834,JF106182,01/06/2022 02:30:00 AM,029XX N CLYBOURN AVE,0890,THEFT,FROM BUILDING,APARTMENT,N,N,1931,32,06,1161561,1919521,41.934844307,-87.681671454,"(41.934844307, -87.681671454)",5
