,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
3698,JE367268,09/09/2021 04:30:00 AM,015XX E 54TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,234,5.0,07,1187377,1869894,41.79808819,-87.588381159,"(41.79808819, -87.588381159)",41
3699,JE367695,09/09/2021 07:59:00 PM,061XX S RHODES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,313,20.0,08A,1180959,1864359,41.783049864,-87.61208712,"(41.783049864, -87.61208712)",42
3700,JE314859,07/25/2021 12:00:00 AM,001XX W 35TH ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,N,N,915,11.0,06,1175739,1881773,41.830954079,-87.63070322600001,"(41.830954079, -87.630703226)",34
3701,JE314099,07/25/2021 08:20:00 PM,002XX N CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,1214,27.0,08B,1169418,1901767,41.885958797,-87.653314236,"(41.885958797, -87.653314236)",28
3702,JE367627,09/09/2021 04:09:00 PM,005XX E 91ST PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,633,9.0,05,1181393,1844425,41.728338838,-87.61110948700001,"(41.728338838, -87.611109487)",44
3703,JE368077,09/09/2021 02:50:00 PM,021XX E 87TH ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,SCHOOL - PUBLIC BUILDING,N,N,412,8.0,17,1191768,1847705,41.737094305,-87.57299817799999,"(41.737094305, -87.572998178)",48
3704,JE368900,09/09/2021 11:00:00 PM,024XX W ARMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1434,1.0,08B,1159586,1913208,41.917561959000004,-87.68910393200001,"(41.917561959, -87.689103932)",22
3705,JE367541,09/09/2021 05:00:00 PM,020XX N MILWAUKEE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,1431,1.0,08B,1159682,1913243,41.917656021999996,-87.688750258,"(41.917656022, -87.688750258)",22
3706,JE384592,09/23/2021 02:00:00 PM,011XX N CLARK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,1824,2.0,11,1175334,1907851,41.902522915,-87.63140683,"(41.902522915, -87.63140683)",8
3707,JE368673,09/09/2021 10:00:00 PM,017XX N FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1421,1.0,14,1156860,1911510,41.912958265,-87.699165487,"(41.912958265, -87.699165487)",24
3708,JE367793,09/09/2021 03:03:00 PM,085XX S VERNON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,632,6.0,06,1180848,1848414,41.739297658000005,-87.61298361600001,"(41.739297658, -87.612983616)",44
3709,JE367506,09/09/2021 05:00:00 PM,081XX S SANGAMON ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,N,Y,613,21.0,04B,1171395,1850782,41.746007681,-87.64754852,"(41.746007681, -87.64754852)",71
3710,JE372216,09/09/2021 09:00:00 PM,050XX W FULLERTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2521,31.0,08B,1142338,1915489,41.924159316,-87.752417417,"(41.924159316, -87.752417417)",19
3711,JE364069,09/06/2021 10:04:00 PM,021XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,N,N,131,3.0,26,1176651,1890134,41.853876773,-87.627104819,"(41.853876773, -87.627104819)",33
3712,JE313863,07/25/2021 04:55:00 PM,004XX E OAKWOOD BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,214,3.0,08A,1179878,1878785,41.82266088,-87.615608728,"(41.82266088, -87.615608728)",38
3713,JE367673,09/09/2021 07:05:00 PM,012XX W 79TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,612,17.0,06,1169539,1852401,41.750490827,-87.65430247399999,"(41.750490827, -87.654302474)",71
3714,JE384756,09/23/2021 12:00:00 AM,081XX S LOOMIS BLVD,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,Y,614,21.0,04A,1168411,1850876,41.746330371,-87.658479822,"(41.746330371, -87.658479822)",71
3715,JE423165,09/30/2021 10:52:00 AM,034XX N KEDZIE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,AUTO / BOAT / RV DEALERSHIP,N,N,1733,35.0,26,1154440,1922803,41.943995904,-87.70775333600001,"(41.943995904, -87.707753336)",21
3716,JF140602,02/10/2022 09:00:00 PM,061XX S SANGAMON ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,VACANT LOT / LAND,N,N,712,16.0,15,1171026,1864202,41.7828419,-87.64850911399999,"(41.7828419, -87.648509114)",68
3717,JE313202,07/25/2021 02:48:00 AM,054XX S BISHOP ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,Y,Y,934,20.0,26,1167589,1868742,41.795374631,-87.660980045,"(41.795374631, -87.660980045)",61
3718,JE357287,08/31/2021 10:25:00 PM,046XX S LAKE PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,222,4.0,14,1185915,1874464,41.810663246,-87.59359825799999,"(41.810663246, -87.593598258)",39
3719,JE357249,08/31/2021 09:28:00 PM,002XX N WELLS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,122,42.0,14,1174690,1901974,41.886410545,-87.63394829,"(41.886410545, -87.63394829)",32
3720,JE357209,08/31/2021 08:30:00 PM,092XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,633,9.0,14,1180204,1843883,41.726878815999996,-87.615481558,"(41.726878816, -87.615481558)",49
3721,JE357078,08/31/2021 06:00:00 PM,031XX N KEATING AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,2521,31.0,08B,1144171,1920355,41.937477819,-87.745559576,"(41.937477819, -87.745559576)",19
3722,JE357343,08/31/2021 11:55:00 PM,029XX W FULLERTON AVE,0325,ROBBERY,VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1414,1.0,03,1156246,1915811,41.924772989000004,-87.701304735,"(41.924772989, -87.701304735)",22
3723,JE357324,08/31/2021 10:46:00 PM,032XX S HAMILTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,912,12.0,05,1162544,1883051,41.834747002,-87.679080736,"(41.834747002, -87.679080736)",59
3724,JE356348,08/31/2021 09:50:00 AM,131XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT / GROUNDS,N,Y,533,9.0,08B,1183247,1818188,41.656298119,-87.60513048700001,"(41.656298119, -87.605130487)",54
3725,JE356966,08/31/2021 04:00:00 PM,047XX W ARMITAGE AVE,1330,CRIMINAL TRESPASS,TO LAND,FACTORY / MANUFACTURING BUILDING,N,N,2522,36.0,26,1144465,1912876,41.916949173,-87.744667769,"(41.916949173, -87.744667769)",19
3726,JE357263,08/31/2021 09:59:00 PM,120XX S WALLACE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,523,34.0,15,1174476,1825142,41.675579899,-87.637018865,"(41.675579899, -87.637018865)",53
3727,JE367303,09/09/2021 12:44:00 PM,001XX W 118TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,522,34.0,06,1177281,1826702,41.679798118,-87.626705197,"(41.679798118, -87.626705197)",53
3728,JE367523,09/09/2021 05:02:00 PM,006XX N MICHIGAN AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,N,N,1834,42.0,08A,1177316,1904626,41.893628633,-87.624224612,"(41.893628633, -87.624224612)",8
3729,JE418012,10/21/2021 07:35:00 PM,062XX S CHAMPLAIN AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,Y,313,20.0,07,1181638,1863871,41.78169509,-87.609612773,"(41.78169509, -87.609612773)",42
3730,JE371948,09/09/2021 06:30:00 PM,084XX S INGLESIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,632,8.0,14,1184030,1849023,41.74089514,-87.60130646100001,"(41.74089514, -87.601306461)",44
3731,JE367752,09/09/2021 09:00:00 PM,074XX S HALSTED ST,0820,THEFT,$500 AND UNDER,CTA BUS STOP,N,N,733,6.0,06,1172251,1855670,41.759402215,-87.64426851700001,"(41.759402215, -87.644268517)",68
3732,JE372621,09/09/2021 08:00:00 PM,085XX S YATES BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,412,8.0,26,1193653,1848714,41.739817183,-87.566059272,"(41.739817183, -87.566059272)",46
3733,JE417121,10/21/2021 06:30:00 AM,020XX E 69TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,331,5.0,05,1191201,1859626,41.769820277,-87.57469034399999,"(41.769820277, -87.574690344)",43
3734,JE417086,10/21/2021 05:48:00 AM,0000X E LAKE ST,0330,ROBBERY,AGGRAVATED,RESTAURANT,N,N,111,42.0,03,1176575,1901750,41.885753511,-87.627032961,"(41.885753511, -87.627032961)",32
3735,JE417624,10/21/2021 01:30:00 PM,0000X W MONROE ST,0560,ASSAULT,SIMPLE,BANK,N,N,112,42.0,08A,1175804,1899905,41.880708104,-87.629919733,"(41.880708104, -87.629919733)",32
3736,JE367839,09/09/2021 11:13:00 PM,016XX S RIDGEWAY AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,APARTMENT,Y,N,1014,24.0,15,1151637,1891534,41.858246395,-87.718879143,"(41.858246395, -87.718879143)",29
3737,JE349462,08/25/2021 12:05:00 PM,076XX S HALSTED ST,5011,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,Y,N,621,17.0,26,1172288,1854297,41.755633716999995,-87.644173224,"(41.755633717, -87.644173224)",71
3738,JE367233,09/09/2021 01:12:00 PM,007XX N MICHIGAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,Y,N,1834,42.0,15,1177303,1905177,41.895140898,-87.624255632,"(41.895140898, -87.624255632)",8
3739,JE417821,10/21/2021 04:03:00 PM,071XX S LANGLEY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,N,N,323,6.0,15,1182133,1857768,41.764936422,-87.607986715,"(41.764936422, -87.607986715)",69
3740,JE367307,09/09/2021 02:00:00 PM,030XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,N,N,1421,1.0,06,1155311,1913125,41.917421248000004,-87.704812689,"(41.917421248, -87.704812689)",22
3741,JE367762,09/09/2021 05:45:00 PM,126XX S TORRENCE AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,433,10.0,08B,1195862,1821766,41.665814864,-87.55885388200001,"(41.665814864, -87.558853882)",55
3742,JE366738,09/09/2021 12:42:00 AM,041XX W 28TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,1031,22.0,04B,1149381,1885062,41.840530413,-87.72732779799999,"(41.840530413, -87.727327798)",30
3743,JE366799,09/09/2021 03:13:00 AM,001XX E 51ST ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,N,N,231,3.0,05,1178132,1871244,41.802007569000004,-87.622242931,"(41.802007569, -87.622242931)",38
3744,JE373553,08/10/2021 08:00:00 PM,082XX S JUSTINE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,614,21.0,08A,1167439,1850050,41.744084574,-87.66206506700001,"(41.744084574, -87.662065067)",71
3745,JE367698,09/09/2021 07:00:00 PM,059XX S TRIPP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,813,13.0,08B,1149054,1864828,41.785011706999995,-87.729049893,"(41.785011707, -87.729049893)",65
3746,JE367227,09/09/2021 11:00:00 AM,079XX S WESTERN AVE,0810,THEFT,OVER $500,STREET,N,N,835,18.0,06,1161754,1852117,41.749876545,-87.682838316,"(41.749876545, -87.682838316)",70
3747,JE367468,09/09/2021 04:10:00 PM,008XX W 63RD ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,N,N,723,20.0,08A,1171875,1863079,41.779741662,-87.645429364,"(41.779741662, -87.645429364)",68
3748,JE366805,09/09/2021 03:40:00 AM,061XX W BELMONT AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,Y,2511,30.0,04B,1134833,1920629,41.938400263000005,-87.77987237200001,"(41.938400263, -87.779872372)",17
3749,JE356822,08/31/2021 12:00:00 AM,066XX N CLARK ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,COMMERCIAL / BUSINESS OFFICE,N,N,2432,49.0,26,1164005,1944047,42.002093315,-87.671993974,"(42.002093315, -87.671993974)",1
3750,JE362249,08/28/2021 06:00:00 AM,023XX W DICKENS AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,N,N,1432,32.0,06,1160455,1913782,41.919119099,-87.685895279,"(41.919119099, -87.685895279)",22
3751,JE357229,08/31/2021 07:00:00 PM,002XX W NORTH AVE,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,N,N,1814,2.0,06,1174063,1910985,41.911151209,-87.63598179,"(41.911151209, -87.63598179)",7
3752,JE357274,08/31/2021 08:40:00 PM,018XX N STOCKTON DR,0810,THEFT,OVER $500,STREET,N,N,1814,43.0,06,1174893,1912583,41.915517634000004,-87.63288474,"(41.915517634, -87.63288474)",7
3753,JE354479,08/27/2021 12:00:00 PM,033XX N PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1732,30.0,07,1149139,1921889,41.941592322,-87.72726129799999,"(41.941592322, -87.727261298)",16
3754,JE357307,08/31/2021 09:38:00 PM,008XX S MARSHFIELD AVE,0460,BATTERY,SIMPLE,STREET,N,N,1231,27.0,08B,1165519,1896210,41.870793831,-87.667790396,"(41.870793831, -87.667790396)",28
3755,JE356537,08/31/2021 12:15:00 PM,086XX S COLFAX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,423,7.0,08B,1194993,1848229,41.738453413,-87.561165747,"(41.738453413, -87.561165747)",46
3756,JE368331,09/09/2021 11:00:00 PM,016XX E 75TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,324,8.0,05,1188433,1855578,41.758778765,-87.584965561,"(41.758778765, -87.584965561)",43
3757,JE367383,09/09/2021 03:06:00 PM,070XX W 63RD ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,812,23.0,08A,1130612,1861928,41.77738932,-87.796734108,"(41.77738932, -87.796734108)",64
3758,JE373020,08/07/2021 12:00:00 PM,016XX W PRATT BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,2432,49.0,11,1164025,1945236,42.005355535,-87.67188660299999,"(42.005355535, -87.671886603)",1
3759,JE369379,09/09/2021 02:21:00 PM,117XX S LOOMIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,524,34.0,14,1169109,1826925,41.680590095,-87.656611953,"(41.680590095, -87.656611953)",53
3760,JE352912,08/28/2021 10:45:00 AM,024XX W 66TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,ALLEY,N,N,832,16.0,26,1161362,1860828,41.773788925,-87.684033837,"(41.773788925, -87.684033837)",66
3761,JE366772,09/09/2021 02:11:00 AM,044XX W JACKSON BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,N,N,1113,28.0,04B,1146929,1898320,41.876959166,-87.73598730100001,"(41.876959166, -87.735987301)",26
3762,JE367760,09/09/2021 09:00:00 PM,086XX S KEELER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,N,N,834,18.0,14,1149925,1846883,41.735750756,-87.726320657,"(41.735750756, -87.726320657)",70
3763,JE314178,07/25/2021 10:15:00 PM,007XX S WASHTENAW AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,1135,28.0,04B,1158477,1896843,41.872677761,-87.693626729,"(41.872677761, -87.693626729)",27
3764,JE373017,06/03/2021 01:00:00 PM,066XX S HERMITAGE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,N,N,725,15.0,11,1165813,1860625,41.773138492,-87.667723105,"(41.773138492, -87.667723105)",67
3765,JE368403,09/09/2021 09:00:00 PM,058XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1512,29.0,14,1137312,1902246,41.88791087,-87.771204147,"(41.88791087, -87.771204147)",25
3766,JE313540,07/25/2021 10:30:00 AM,062XX S MASSASOIT AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,812,13.0,08A,1139145,1862632,41.779170850999996,-87.76543442,"(41.779170851, -87.76543442)",64
3767,JE365386,09/07/2021 09:51:00 PM,087XX S HARPER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,N,Y,412,8.0,14,1187977,1847359,41.736235913,-87.58689805200001,"(41.736235913, -87.586898052)",48
3768,JE385758,09/23/2021 03:30:00 PM,050XX W ADAMS ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1533,28.0,06,1142821,1898861,41.878521203000005,-87.751057355,"(41.878521203, -87.751057355)",25
3769,JE366841,09/09/2021 04:30:00 AM,031XX N LOCKWOOD AVE,0810,THEFT,OVER $500,STREET,N,N,2514,31.0,06,1140485,1920524,41.938010122,-87.75910227799999,"(41.938010122, -87.759102278)",19
3770,JE366882,09/09/2021 06:30:00 AM,023XX W NELSON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,N,N,1931,32.0,11,1160203,1920200,41.936735743,-87.68664330899999,"(41.936735743, -87.686643309)",5
3771,JE314020,07/25/2021 07:39:00 PM,057XX S ELIZABETH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,713,16.0,04B,1168967,1866787,41.789980199,-87.655983373,"(41.789980199, -87.655983373)",67
3772,JE367604,09/09/2021 06:10:00 PM,018XX W 54TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,932,16.0,04B,1165107,1868888,41.795828182,-87.67007748200001,"(41.795828182, -87.670077482)",61
3773,JE366788,09/09/2021 01:45:00 AM,003XX W ONTARIO ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,1831,42.0,03,1174117,1904430,41.893162746,-87.635979167,"(41.893162746, -87.635979167)",8
3774,JE367266,09/09/2021 02:20:00 PM,006XX E 90TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,N,N,633,8.0,01A,1182096,1845111,41.730205088000005,-87.608513117,"(41.730205088, -87.608513117)",44
3775,JE422847,04/01/2021 12:00:00 AM,079XX S PHILLIPS AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,N,N,422,7.0,11,1193903,1852833,41.751113941,-87.565008576,"(41.751113941, -87.565008576)",46
3776,JE385647,09/23/2021 10:30:00 PM,030XX N KENMORE AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1933,44.0,06,1168753,1920310,41.936856305999996,-87.655217888,"(41.936856306, -87.655217888)",6
3777,JE367998,09/09/2021 07:50:00 AM,016XX S AVERS AVE,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,N,N,1014,24.0,08A,1151008,1891566,41.858346536,-87.721187148,"(41.858346536, -87.721187148)",29
3778,JE366842,09/09/2021 06:15:00 AM,007XX N MAYFIELD AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,Y,Y,1511,29.0,04B,1137019,1904144,41.893124489,-87.772234578,"(41.893124489, -87.772234578)",25
3779,JE340348,07/29/2021 09:02:00 PM,075XX S STONY ISLAND AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING / GROUNDS,N,N,411,8.0,17,1188234,1855158,41.757630995,-87.58570824899999,"(41.757630995, -87.585708249)",43
3780,JE356256,08/31/2021 08:01:00 AM,070XX S JEFFERY BLVD,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,332,5.0,02,1190762,1858684,41.767245969,-87.57632989,"(41.767245969, -87.57632989)",43
3781,JE356827,08/31/2021 03:44:00 PM,001XX W OHIO ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,N,N,1831,42.0,26,1175195,1904167,41.892416949,-87.63202800799999,"(41.892416949, -87.632028008)",8
3782,JE356632,08/31/2021 12:32:00 PM,018XX W PETERSON AVE,0460,BATTERY,SIMPLE,GAS STATION,N,N,2413,40.0,08B,1162925,1939900,41.990736648,-87.676084265,"(41.990736648, -87.676084265)",4
3783,JE356540,08/31/2021 12:40:00 PM,109XX S ESMOND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,2212,19.0,08B,1166368,1831925,41.694369596,-87.66650371899999,"(41.694369596, -87.666503719)",75
3784,JE357267,08/31/2021 09:04:00 PM,028XX W LAKE ST,0810,THEFT,OVER $500,CTA TRAIN,N,N,1222,27.0,06,1157617,1901047,41.884231489,-87.69666969299999,"(41.884231489, -87.696669693)",27
3785,JE367154,09/09/2021 11:35:00 AM,002XX N WELLS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,122,42.0,07,1174690,1901974,41.886410545,-87.63394829,"(41.886410545, -87.63394829)",32
3786,JE367092,09/09/2021 04:40:00 AM,039XX W 85TH PL,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,N,N,834,18.0,05,1151676,1847580,41.737629378,-87.719887361,"(41.737629378, -87.719887361)",70
3787,JE368145,09/09/2021 07:00:00 PM,082XX S VERNON AVE,0810,THEFT,OVER $500,APARTMENT,N,N,631,6.0,06,1180680,1850407,41.744770536,-87.61353805700001,"(41.744770536, -87.613538057)",44
3788,JE367691,09/09/2021 07:44:00 PM,011XX N LEAVITT ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,1212,2.0,03,1161537,1907371,41.901504358000004,-87.682098725,"(41.901504358, -87.682098725)",24
3789,JE367429,09/09/2021 04:00:00 PM,001XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,N,N,1824,27.0,14,1175219,1908350,41.903894777,-87.63181425100001,"(41.903894777, -87.631814251)",8
3790,JE368098,09/09/2021 11:45:00 PM,007XX N CENTRAL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SIDEWALK,N,N,1524,37.0,11,1138895,1904267,41.893428145,-87.765341632,"(41.893428145, -87.765341632)",25
3791,JE368170,09/09/2021 10:00:00 AM,121XX S YALE AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,523,34.0,06,1176796,1824527,41.673840481999996,-87.62854562700001,"(41.673840482, -87.628545627)",53
3792,JE367336,09/09/2021 02:09:00 PM,015XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,N,N,1423,26.0,08B,1157445,1910350,41.909763242,-87.69704794299999,"(41.909763242, -87.697047943)",24
3793,JE372858,09/09/2021 10:14:00 AM,027XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1432,32.0,06,1160225,1918239,41.931354176,-87.686616821,"(41.931354176, -87.686616821)",22
3794,JE367479,09/09/2021 04:04:00 PM,046XX N CUMBERLAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,1614,38.0,08A,1119321,1929684,41.963509008,-87.83669098799999,"(41.963509008, -87.836690988)",
3795,JE367148,09/09/2021 11:00:00 AM,102XX S FOREST AVE,0810,THEFT,OVER $500,SIDEWALK,N,N,511,9.0,06,1180056,1837115,41.708309942,-87.616230192,"(41.708309942, -87.616230192)",49
3796,JE361219,09/03/2021 09:20:00 PM,016XX S WOLCOTT AVE,0810,THEFT,OVER $500,STREET,N,N,1234,25.0,06,1163974,1891925,41.859068133,-87.67358351600001,"(41.859068133, -87.673583516)",31
3797,JE343554,08/14/2021 09:55:00 PM,037XX W 103RD ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SCHOOL - PUBLIC BUILDING,N,N,2211,19.0,26,1153317,1836068,41.70600611,-87.714178443,"(41.70600611, -87.714178443)",74
3798,JE368182,09/09/2021 01:30:00 AM,021XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,N,N,1424,2.0,14,1161986,1907969,41.903135950999996,-87.68043278299999,"(41.903135951, -87.680432783)",24
3799,JE367538,09/09/2021 05:00:00 PM,006XX N KINGSBURY ST,0460,BATTERY,SIMPLE,PARK PROPERTY,N,N,1831,42.0,08B,1172736,1904345,41.892960189,-87.641053541,"(41.892960189, -87.641053541)",8
3800,JE385484,09/23/2021 09:30:00 PM,004XX N WELLS ST,0820,THEFT,$500 AND UNDER,RESTAURANT,N,N,1831,42.0,06,1174661,1903052,41.889369287,-87.634022523,"(41.889369287, -87.634022523)",8
3801,JE315020,07/25/2021 11:00:00 PM,001XX W 75TH ST,0460,BATTERY,SIMPLE,RESIDENCE,N,N,731,6.0,08B,1176514,1855256,41.758171386,-87.628657244,"(41.758171386, -87.628657244)",69
3802,JE313155,07/25/2021 01:09:00 AM,013XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1424,1.0,08B,1164527,1909137,41.906287577,-87.671066076,"(41.906287577, -87.671066076)",24
3803,JE417532,10/21/2021 03:00:00 AM,011XX N CAMBRIDGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,1823,27.0,14,1172397,1908019,41.903049354000004,-87.64218984799999,"(41.903049354, -87.642189848)",8
3804,JE417837,10/21/2021 12:00:00 AM,062XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,N,N,314,5.0,08A,1187940,1864073,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",42
3805,JE357342,08/31/2021 11:45:00 PM,0000X W 69TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA STATION,N,N,731,6.0,24,1177279,1859276,41.769185486,-87.625732415,"(41.769185486, -87.625732415)",69
3806,JE361478,08/30/2021 07:45:00 PM,007XX E 51ST ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),N,N,223,4.0,06,1181966,1871353,41.802218774,-87.608178882,"(41.802218774, -87.608178882)",38
3807,JE356711,08/31/2021 01:45:00 PM,026XX W 79TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,N,N,835,18.0,14,1159940,1852174,41.750070404,-87.68948407200001,"(41.750070404, -87.689484072)",70
