,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,community_id
4523,JF114061,01/15/2022 06:28:00 PM,011XX N LAWLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1531,37.0,08B,1142487,1907176,41.90134477,-87.752076931,"(41.90134477, -87.752076931)",25
4524,JF114107,01/15/2022 06:16:00 PM,016XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,CTA BUS,N,N,1234,28.0,06,1163304,1891984,41.859244136,-87.67604120799999,"(41.859244136, -87.676041208)",31
4525,JF131415,02/01/2022 09:52:00 PM,040XX N KEDZIE AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,ALLEY,Y,N,1724,33.0,26,1154333,1926746,41.95481791,-87.708040888,"(41.95481791, -87.708040888)",16
4526,JF114040,01/15/2022 10:18:00 AM,084XX S BLACKSTONE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,412,8.0,06,1187675,1849140,41.741130339,-87.587947946,"(41.741130339, -87.587947946)",45
4527,JF113881,01/15/2022 03:10:00 PM,004XX E 87TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,632,9.0,15,1174739,1847131,41.73591508,-87.63540394200001,"(41.73591508, -87.635403942)",71
4528,JE427945,10/30/2021 06:30:00 AM,003XX E 75TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,323,6.0,14,1179912,1855363,41.75838795,-87.616200733,"(41.75838795, -87.616200733)",69
4529,JE443377,11/13/2021 12:53:00 AM,012XX W GRANVILLE AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,Y,N,2433,48.0,18,1167089,1941322,41.994549935,-87.660727079,"(41.994549935, -87.660727079)",77
4530,JF114209,01/15/2022 07:00:00 PM,047XX S HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,931,15.0,08B,1163161,1873166,41.80760852,-87.67709381200001,"(41.80760852, -87.677093812)",61
4531,JE427812,10/30/2021 11:45:00 AM,002XX S LOTUS AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,Y,N,1522,29.0,18,1139911,1898696,41.878122101,-87.76174645200001,"(41.878122101, -87.761746452)",25
4532,JE395886,10/02/2021 09:21:00 PM,056XX W CHICAGO AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,N,N,1511,29.0,04B,1138436,1904775,41.894830486,-87.767015087,"(41.894830486, -87.767015087)",25
4533,JE395129,10/02/2021 07:20:00 AM,008XX N CHRISTIANA AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,1121,27.0,26,1153974,1905401,41.896252678,-87.70993111799999,"(41.896252678, -87.709931118)",23
4534,JE396615,10/02/2021 07:00:00 PM,047XX N KENMORE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,N,N,1914,46.0,11,1168394,1931548,41.967701604,-87.656210942,"(41.967701604, -87.656210942)",3
4535,JE396671,10/02/2021 06:00:00 PM,066XX S UNIVERSITY AVE,0810,THEFT,OVER $500,STREET,N,N,321,5.0,06,1184691,1861305,41.774582702,-87.59850025799999,"(41.774582702, -87.598500258)",42
4536,JE395930,10/02/2021 07:50:00 PM,015XX W LE MOYNE ST,0810,THEFT,OVER $500,STREET,N,N,1433,2.0,06,1166033,1910079,41.908840448,-87.665507041,"(41.908840448, -87.665507041)",24
4537,JE477216,12/13/2021 11:57:00 AM,014XX W 82ND ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,614,21.0,06,1168342,1850376,41.744959786,-87.65874701700001,"(41.744959786, -87.658747017)",71
4538,JE476709,12/14/2021 02:15:00 AM,059XX S BISHOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,713,16.0,08B,1167682,1865310,41.785954817,-87.660737471,"(41.785954817, -87.660737471)",67
4539,JE477318,12/14/2021 02:25:00 PM,062XX N LINCOLN AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1711,50.0,08B,1152477,1941288,41.994758989,-87.7144777,"(41.994758989, -87.7144777)",13
4540,JE477733,12/14/2021 08:15:00 PM,084XX S BENNETT AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,Y,Y,412,8.0,04A,1190327,1849321,41.741563575,-87.578225535,"(41.741563575, -87.578225535)",45
4541,JE443953,11/13/2021 11:00:00 AM,026XX W 60TH ST,0560,ASSAULT,SIMPLE,APARTMENT,N,N,825,16.0,08A,1159959,1864777,41.784654487,-87.689068516,"(41.784654487, -87.689068516)",66
4542,JE395976,10/02/2021 02:30:00 AM,019XX S TROY ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1022,24.0,08A,1155664,1890365,41.854958495,-87.704128885,"(41.854958495, -87.704128885)",29
4543,JE395176,10/02/2021 10:39:00 AM,0000X E 87TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESTAURANT,N,N,632,9.0,04B,1178069,1847315,41.736345248,-87.623198545,"(41.736345248, -87.623198545)",44
4544,JE401453,10/01/2021 06:00:00 PM,108XX S AVENUE H,0460,BATTERY,SIMPLE,SIDEWALK,N,N,432,10.0,08B,1202852,1833756,41.698541311999996,-87.532865844,"(41.698541312, -87.532865844)",52
4545,JE395847,10/02/2021 07:59:00 PM,090XX S YATES BLVD,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,ALLEY,N,N,413,7.0,15,1193739,1845597,41.731261754,-87.565846026,"(41.731261754, -87.565846026)",48
4546,JE395897,10/02/2021 09:39:00 PM,037XX W 58TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,822,23.0,15,1152368,1865886,41.787850464,-87.716871376,"(41.787850464, -87.716871376)",62
4547,JE395672,10/02/2021 04:30:00 PM,007XX N CICERO AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA BUS,N,N,1111,28.0,03,1144212,1904791,41.894767814,-87.745800754,"(41.894767814, -87.745800754)",25
4548,JE395625,10/02/2021 03:00:00 AM,060XX S NARRAGANSETT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,812,13.0,26,1134773,1863760,41.782344407,-87.78143642299999,"(41.782344407, -87.781436423)",64
4549,JE396116,10/02/2021 11:00:00 PM,019XX S HOMAN AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,N,N,1024,24.0,20,1154006,1890317,41.854859956,-87.710215788,"(41.854859956, -87.710215788)",29
4550,JE396581,10/02/2021 03:00:00 PM,007XX W LAKE ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1214,27.0,06,1171203,1901678,41.885675573,-87.646761991,"(41.885675573, -87.646761991)",28
4551,JE395308,10/02/2021 12:25:00 PM,036XX W LEXINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1133,24.0,08B,1152230,1896453,41.871733025,-87.716572725,"(41.871733025, -87.716572725)",27
4552,JE395908,10/02/2021 10:03:00 PM,040XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,N,N,1115,28.0,14,1149397,1899353,41.879746343,-87.72689866299999,"(41.879746343, -87.726898663)",26
4553,JE394806,10/02/2021 12:26:00 AM,029XX S CALUMET AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,N,N,133,4.0,04B,1178966,1885542,41.841223452,-87.618748241,"(41.841223452, -87.618748241)",35
4554,JE395784,10/02/2021 09:00:00 AM,045XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,Y,N,1913,46.0,05,1168195,1930423,41.964618881,-87.656975296,"(41.964618881, -87.656975296)",3
4555,JE401902,09/30/2021 09:00:00 AM,036XX W 63RD PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,823,23.0,11,1153121,1862254,41.777868855,-87.71420628799999,"(41.777868855, -87.714206288)",65
4556,JE333177,08/09/2021 09:01:00 PM,069XX S CORNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,N,N,332,5.0,14,1188551,1859257,41.768871442,-87.58441571200001,"(41.768871442, -87.584415712)",43
4557,JE395742,10/02/2021 06:00:00 AM,073XX S DAMEN AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,N,N,735,17.0,04B,1164292,1856082,41.760704042,-87.673426505,"(41.760704042, -87.673426505)",67
4558,JE396430,10/02/2021 06:00:00 PM,018XX W CORTLAND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1434,32.0,07,1163583,1912668,41.915996833,-87.67443409999998,"(41.915996833, -87.6744341)",22
4559,JE395966,10/02/2021 10:35:00 PM,002XX E HURON ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,OTHER (SPECIFY),N,N,1834,42.0,02,1178046,1905133,41.895003278000004,-87.62152816,"(41.895003278, -87.62152816)",8
4560,JE394946,10/02/2021 04:00:00 AM,041XX W LAKE ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,1114,28.0,04B,1148842,1901495,41.885634973,-87.72888116600001,"(41.885634973, -87.728881166)",26
4561,JE428098,10/30/2021 10:00:00 AM,015XX N LEAMINGTON AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,2533,37.0,06,1141759,1909653,41.908155444,-87.754689609,"(41.908155444, -87.754689609)",25
4562,JE395303,10/02/2021 12:22:00 PM,019XX S SPRINGFIELD AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,1014,24.0,15,1150707,1890145,41.854453024,-87.722329136,"(41.854453024, -87.722329136)",29
4563,JE428395,10/30/2021 10:42:00 PM,018XX N KARLOV AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,2534,35.0,15,1148760,1911922,41.914249324000004,-87.728912521,"(41.914249324, -87.728912521)",20
4564,JF137867,02/08/2022 01:00:00 PM,0000X E MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,Y,N,322,20.0,15,1177849,1860600,41.772805797,-87.623603029,"(41.772805797, -87.623603029)",69
4565,JE395934,10/02/2021 09:52:00 PM,005XX S KOSTNER AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,CONVENIENCE STORE,N,N,1131,28.0,04A,1147140,1897299,41.874153389,-87.735238688,"(41.874153389, -87.735238688)",26
4566,JE400433,10/02/2021 11:50:00 PM,042XX W MELROSE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1731,30.0,08B,1147587,1921271,41.939926446,-87.73298149,"(41.939926446, -87.73298149)",16
4567,JE396396,10/02/2021 05:30:00 PM,012XX N DEARBORN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1824,2.0,07,1175711,1908536,41.904394115,-87.63000143200001,"(41.904394115, -87.630001432)",8
4568,JF113599,01/15/2022 11:15:00 AM,010XX E 100TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,511,8.0,08A,1184697,1838452,41.711871518,-87.599192975,"(41.711871518, -87.599192975)",50
4569,JE395023,10/02/2021 07:14:00 AM,053XX S HARPER AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,234,5.0,07,1187185,1870170,41.798850118000004,-87.58907648299999,"(41.798850118, -87.589076483)",41
4570,JE333160,08/09/2021 08:00:00 AM,041XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),N,Y,1723,35.0,08B,1152976,1927523,41.956977112,-87.71300879799999,"(41.956977112, -87.713008798)",16
4571,JF113700,01/15/2022 11:30:00 AM,030XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1934,44.0,06,1170665,1920334,41.936880447,-87.64819037299999,"(41.936880447, -87.648190373)",6
4572,JE428234,10/30/2021 07:00:00 PM,036XX N WESTERN AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1921,47.0,08A,1159727,1924139,41.947554442,-87.688283736,"(41.947554442, -87.688283736)",5
4573,JE399432,10/02/2021 10:03:00 PM,016XX S HALSTED ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,RESTAURANT,Y,N,1235,11.0,22,1171297,1892183,41.859618547,-87.64669572700001,"(41.859618547, -87.646695727)",31
4574,JF114086,01/15/2022 06:20:00 PM,088XX S BISHOP ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,2222,21.0,05,1168210,1846186,41.733464665,-87.659350922,"(41.733464665, -87.659350922)",71
4575,JE398114,10/02/2021 11:00:00 PM,006XX E 88TH ST,0810,THEFT,OVER $500,STREET,N,N,632,6.0,06,1182125,1846776,41.734773370999996,-87.60835550700001,"(41.734773371, -87.608355507)",44
4576,JE460741,11/29/2021 08:42:00 PM,025XX N MC VICKER AVE,1020,ARSON,BY FIRE,SIDEWALK,N,N,2512,30.0,09,1135637,1916293,41.926487516,-87.77702084399999,"(41.926487516, -87.777020844)",19
4577,JE395973,10/02/2021 11:45:00 PM,001XX N PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1512,29.0,08B,1138576,1900472,41.88301997,-87.766605275,"(41.88301997, -87.766605275)",25
4578,JE401914,09/18/2021 12:00:00 PM,047XX S PULASKI RD,0810,THEFT,OVER $500,AUTO / BOAT / RV DEALERSHIP,N,N,821,14.0,06,1150495,1872847,41.806989136999995,-87.72355794,"(41.806989137, -87.72355794)",57
4579,JE395281,10/02/2021 11:00:00 AM,088XX S HONORE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2221,21.0,14,1165553,1846240,41.733669532,-87.669083329,"(41.733669532, -87.669083329)",71
4580,JF130836,02/01/2022 12:00:00 PM,0000X N STATE ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING / PROPERTY,Y,N,112,42.0,08A,1176364,1900537,41.882429735,-87.62784440600001,"(41.882429735, -87.627844406)",32
4581,JE396413,10/02/2021 07:00:00 PM,058XX S NATOMA AVE,0810,THEFT,OVER $500,STREET,N,N,811,13.0,06,1133060,1865131,41.786136686999996,-87.78768501299999,"(41.786136687, -87.787685013)",56
4582,JE394922,10/02/2021 03:03:00 AM,002XX S LAVERGNE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,Y,1533,28.0,26,1143290,1898755,41.878221581999995,-87.749337912,"(41.878221582, -87.749337912)",25
4583,JE401372,09/08/2021 01:00:00 PM,013XX N ASHLAND AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,Y,N,1433,1.0,08A,1165485,1908868,41.905529073000004,-87.66755465600001,"(41.905529073, -87.667554656)",24
4584,JE395909,10/02/2021 09:29:00 PM,013XX W LE MOYNE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1433,27.0,14,1167160,1910163,41.909046796999995,-87.661364575,"(41.909046797, -87.661364575)",24
4585,JE396397,10/02/2021 10:00:00 PM,013XX W 14TH ST,0870,THEFT,POCKET-PICKING,PARK PROPERTY,N,N,1233,25.0,06,1167761,1893524,41.863375231,-87.65963665700001,"(41.863375231, -87.659636657)",28
4586,JF114590,01/15/2022 10:00:00 PM,029XX N KOLMAR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2521,31.0,07,1145482,1919207,41.934302834,-87.740770536,"(41.934302834, -87.740770536)",20
4587,JE347596,08/23/2021 12:01:00 AM,065XX N MAPLEWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,2412,50.0,11,1158135,1943311,42.000196089,-87.693609287,"(42.000196089, -87.693609287)",2
4588,JE362298,09/05/2021 09:00:00 AM,066XX S WOODLAWN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),N,N,321,5.0,07,1185356,1861283,41.774506713,-87.596063199,"(41.774506713, -87.596063199)",42
4589,JE395169,10/02/2021 02:00:00 AM,028XX W FLOURNOY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1135,28.0,14,1157568,1896907,41.872871925,-87.696962349,"(41.872871925, -87.696962349)",27
4590,JE395451,10/02/2021 12:51:00 PM,001XX N STATE ST,0870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,N,N,111,42.0,06,1176352,1900918,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",32
4591,JE395915,10/02/2021 03:27:00 PM,047XX N TROY ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,1713,33.0,11,1154526,1931222,41.967096469,-87.70721115200001,"(41.967096469, -87.707211152)",14
4592,JF115143,01/15/2022 07:00:00 PM,018XX N CLARK ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,1814,43.0,06,1174427,1912756,41.916002784,-87.634591587,"(41.916002784, -87.634591587)",7
4593,JE395149,10/02/2021 09:32:00 AM,079XX S WOLCOTT AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,N,Y,611,17.0,03,1165069,1852036,41.749584853,-87.670692969,"(41.749584853, -87.670692969)",71
4594,JE399430,10/02/2021 09:00:00 PM,042XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,213,3.0,07,1176976,1877008,41.817850669,-87.626308509,"(41.817850669, -87.626308509)",38
4595,JE398086,10/02/2021 03:00:00 PM,009XX W NEWPORT AVE,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,1924,44.0,06,1169452,1923094,41.94448052,-87.65256773,"(41.94448052, -87.65256773)",6
4596,JE398992,10/02/2021 09:00:00 PM,013XX W 14th St,0870,THEFT,POCKET-PICKING,PARK PROPERTY,N,N,1233,25.0,06,1167761,1893524,41.863375231,-87.65963665700001,"(41.863375231, -87.659636657)",28
4597,JE395997,10/02/2021 09:30:00 PM,013XX W 14TH ST,0870,THEFT,POCKET-PICKING,PARK PROPERTY,N,N,1233,25.0,06,1167761,1893524,41.863375231,-87.65963665700001,"(41.863375231, -87.659636657)",28
4598,JE433512,10/28/2021 02:00:00 AM,015XX N LA SALLE DR,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,1821,2.0,02,1174850,1910494,41.909786286999996,-87.633105375,"(41.909786287, -87.633105375)",8
4599,JE396460,10/02/2021 08:45:00 PM,013XX S ASHLAND AVE,0870,THEFT,POCKET-PICKING,PARK PROPERTY,N,N,1233,28.0,06,1165942,1893679,41.86383954,-87.66630962200001,"(41.86383954, -87.666309622)",28
4600,JE445664,11/13/2021 04:45:00 PM,053XX S PULASKI RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,815,23.0,06,1150608,1868922,41.796216156999996,-87.723245665,"(41.796216157, -87.723245665)",62
4601,JE331873,08/09/2021 11:30:00 AM,024XX S RIDGEWAY AVE,3970,INTIMIDATION,EXTORTION,APARTMENT,N,N,1013,22.0,26,1151760,1887540,41.847283961,-87.718532618,"(41.847283961, -87.718532618)",30
4602,JE427608,10/30/2021 08:40:00 AM,009XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,1134,24.0,08B,1155176,1895754,41.8697563,-87.705775483,"(41.8697563, -87.705775483)",27
4603,JE394887,10/02/2021 02:28:00 AM,030XX N BROADWAY,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1934,44.0,08B,1171726,1920313,41.936799488000005,-87.644291704,"(41.936799488, -87.644291704)",6
4604,JE428755,10/30/2021 10:00:00 PM,087XX S COTTAGE GROVE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS STOP,N,N,632,8.0,04B,1183086,1847385,41.736422269,-87.604815966,"(41.736422269, -87.604815966)",44
4605,JE396063,10/02/2021 05:00:00 PM,093XX S UNIVERSITY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,N,Y,413,8.0,07,1185507,1843329,41.725235581,-87.596073623,"(41.725235581, -87.596073623)",47
4606,JE428179,10/30/2021 05:25:00 PM,055XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1522,29.0,08B,1139614,1899115,41.879277314,-87.76282675700001,"(41.879277314, -87.762826757)",25
4607,JE395716,10/02/2021 06:10:00 PM,008XX E 47TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,221,4.0,14,1182640,1874028,41.809543557,-87.60562401,"(41.809543557, -87.60562401)",39
4608,JE395739,10/02/2021 06:40:00 PM,028XX W 63RD ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,823,17.0,08A,1158346,1862738,41.779092195,-87.695037974,"(41.779092195, -87.695037974)",66
4609,JE398613,10/02/2021 11:00:00 PM,040XX W CERMAK RD,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,1012,24.0,02,1149780,1889074,41.851532118,-87.725759451,"(41.851532118, -87.725759451)",29
4610,JE374588,09/15/2021 02:15:00 PM,013XX S INDEPENDENCE BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,OTHER (SPECIFY),Y,N,1011,24.0,03,1151468,1893528,41.863721481999995,-87.71944714899999,"(41.863721482, -87.719447149)",29
4611,JE429810,10/30/2021 01:00:00 AM,037XX W 56TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,N,N,822,23.0,14,1152360,1866881,41.79058105,-87.716874551,"(41.79058105, -87.716874551)",62
4612,JE397830,10/02/2021 04:00:00 PM,047XX S COTTAGE GROVE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,223,4.0,06,1182386,1873939,41.809305232,-87.606558389,"(41.809305232, -87.606558389)",39
4613,JE396170,10/02/2021 08:30:00 PM,055XX S HALSTED ST,0820,THEFT,$500 AND UNDER,GAS STATION,N,N,712,20.0,06,1171913,1868122,41.793579386,-87.645142068,"(41.793579386, -87.645142068)",68
4614,JE395952,10/02/2021 11:11:00 PM,012XX W 73RD PL,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,734,17.0,15,1169067,1856037,41.760478705,-87.655927189,"(41.760478705, -87.655927189)",67
4615,JE399892,10/02/2021 12:00:00 AM,077XX S SOUTH SHORE DR,0330,ROBBERY,AGGRAVATED,APARTMENT,N,N,421,7.0,03,1197240,1854764,41.756330319,-87.55271620399999,"(41.756330319, -87.552716204)",43
4616,JE362032,09/05/2021 02:09:00 AM,038XX W 13TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1011,24.0,08B,1151140,1893773,41.86440022,-87.72064480799999,"(41.86440022, -87.720644808)",29
4617,JF113625,01/15/2022 07:12:00 AM,049XX W DIVERSEY AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,N,N,2521,31.0,05,1142891,1918162,41.931483999,-87.75031866200001,"(41.931483999, -87.750318662)",19
4618,JE394884,10/02/2021 02:20:00 AM,076XX S LOWE AVE,0560,ASSAULT,SIMPLE,APARTMENT,Y,Y,621,6.0,08A,1173290,1854255,41.755496379,-87.64050238700001,"(41.755496379, -87.640502387)",71
4619,JE427565,10/30/2021 01:00:00 AM,087XX S THROOP ST,0820,THEFT,$500 AND UNDER,STREET,N,N,2222,21.0,06,1169187,1846840,41.735238284,-87.65575282200001,"(41.735238284, -87.655752822)",71
4620,JE395636,10/02/2021 03:00:00 PM,078XX S ELLIS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,624,8.0,04A,1184251,1853234,41.752445403,-87.60036531799999,"(41.752445403, -87.600365318)",69
4621,JE395083,10/02/2021 02:00:00 AM,013XX N MASSASOIT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2531,29.0,07,1137765,1908429,41.904869639,-87.769391307,"(41.904869639, -87.769391307)",25
4622,JE443856,11/13/2021 12:13:00 PM,023XX N LINCOLN AVE,0850,THEFT,ATTEMPT THEFT,DAY CARE CENTER,N,N,1812,43.0,06,1170738,1915983,41.924939507,-87.648049897,"(41.924939507, -87.648049897)",7
4623,JF114405,01/15/2022 02:00:00 AM,017XX N HUMBOLDT BLVD,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,1421,1.0,02,1156101,1911545,41.913069674,-87.701952937,"(41.913069674, -87.701952937)",24
4624,JE394851,10/02/2021 01:25:00 AM,110XX S AVENUE C,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,N,N,433,10.0,15,1204461,1832339,41.694611762,-87.52702320700001,"(41.694611762, -87.527023207)",52
4625,JE395354,10/02/2021 12:30:00 PM,076XX N PAULINA ST,2027,NARCOTICS,POSSESS - CRACK,ALLEY,Y,N,2422,49.0,18,1163657,1950529,42.019887425,-87.673090304,"(42.019887425, -87.673090304)",1
4626,JE401658,09/27/2021 06:00:00 AM,059XX W MIDWAY PARK,0820,THEFT,$500 AND UNDER,STREET,N,N,1512,29.0,06,1136867,1902631,41.888975348,-87.772829125,"(41.888975348, -87.772829125)",25
4627,JE412295,10/17/2021 12:30:00 AM,043XX W FLOURNOY ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,1131,24.0,03,1147523,1896683,41.87245568,-87.73384827,"(41.87245568, -87.73384827)",26
4628,JE396333,10/02/2021 07:30:00 PM,033XX W CHICAGO AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),N,N,1121,27.0,05,1154044,1905136,41.895524097,-87.709681095,"(41.895524097, -87.709681095)",23
4629,JE394948,10/02/2021 04:10:00 AM,014XX S TRUMBULL AVE,0460,BATTERY,SIMPLE,STREET,N,Y,1021,24.0,08B,1153600,1892913,41.861991752,-87.71163699899999,"(41.861991752, -87.711636999)",29
4630,JE395206,10/02/2021 10:30:00 AM,075XX S COLFAX AVE,0460,BATTERY,SIMPLE,APARTMENT,N,N,421,7.0,08B,1194834,1855484,41.758365623,-87.561509844,"(41.758365623, -87.561509844)",43
4631,JE399597,10/02/2021 03:40:00 PM,021XX S HARDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1014,24.0,07,1150386,1889450,41.852552121,-87.72352546399999,"(41.852552121, -87.723525464)",29
4632,JE395837,10/02/2021 03:00:00 PM,071XX S VINCENNES AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,731,6.0,06,1176589,1857611,41.764632089,-87.62831164100001,"(41.764632089, -87.628311641)",69
