CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE202668,04/18/2021 05:45:00 AM,024XX W 103RD ST,0325,ROBBERY,VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2211,19,03,1161995,1836267,41.706376588,-87.682394407,"(41.706376588, -87.682394407)"
JE203348,04/18/2021 08:58:00 PM,003XX E 116TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,N,N,532,9,14,1180264,1827745,41.682592607,-87.615754356,"(41.682592607, -87.615754356)"
JE203272,04/18/2021 06:02:00 PM,117XX S MARSHFIELD AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,2234,34,06,1167515,1826950,41.680692908,-87.662446079,"(41.680692908, -87.662446079)"
JE203214,04/18/2021 12:00:00 PM,002XX E 118TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,532,9,11,1179826,1826770,41.679927064,-87.617387348,"(41.679927064, -87.617387348)"
JE203175,04/18/2021 05:15:00 PM,031XX W ARTHINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1134,24,08B,1155541,1895868,41.870061798,-87.70443239,"(41.870061798, -87.70443239)"
JE203418,04/18/2021 11:47:00 PM,076XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,621,17,08B,1171962,1854130,41.755182608,-87.645372826,"(41.755182608, -87.645372826)"
JE400426,10/03/2021 12:30:00 AM,077XX S ESSEX AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,421,7,06,1194206,1854054,41.754457031,-87.563858238,"(41.754457031, -87.563858238)"
JE203371,04/18/2021 09:50:00 PM,003XX E 75TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,N,N,323,6,08A,1179912,1855363,41.75838795,-87.616200733,"(41.75838795, -87.616200733)"
JE203395,04/18/2021 10:22:00 PM,056XX W NORTH AVE,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,Y,N,2531,29,18,1138307,1910067,41.909354711,-87.767360647,"(41.909354711, -87.767360647)"
JE202577,04/18/2021 12:38:00 AM,113XX S MICHIGAN AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,Y,N,531,9,26,1178822,1829614,41.687754255,-87.620976343,"(41.687754255, -87.620976343)"
JE202778,04/18/2021 09:20:00 AM,079XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,835,18,08B,1161426,1851877,41.749224747,-87.684046892,"(41.749224747, -87.684046892)"
JE202862,04/18/2021 10:49:00 AM,001XX W DIVISION ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,1821,2,06,1175207,1908349,41.903892302,-87.631858359,"(41.903892302, -87.631858359)"
JE220966,05/05/2021 07:54:00 PM,012XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,131,3,14,1177419,1894900,41.866937617,-87.624141504,"(41.866937617, -87.624141504)"
JE202735,04/18/2021 06:11:00 AM,109XX S CHURCH ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,2212,19,08A,1167148,1831769,41.693924899,-87.663652357,"(41.693924899, -87.663652357)"
JE396519,10/03/2021 12:00:00 PM,033XX N SHEFFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,N,N,1924,44,14,1169021,1922259,41.942198627,-87.65417621,"(41.942198627, -87.65417621)"
JE202912,04/18/2021 11:50:00 AM,067XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,724,17,08B,1168161,1859932,41.771186622,-87.659135818,"(41.771186622, -87.659135818)"
JE397833,10/03/2021 03:00:00 PM,076XX S STONY ISLAND AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,N,N,411,5,06,1188134,1854823,41.756714109,-87.586085395,"(41.756714109, -87.586085395)"
JE203252,04/18/2021 12:30:00 PM,050XX N TROY ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,1713,33,26,1154467,1933266,41.972706508,-87.707373177,"(41.972706508, -87.707373177)"
JE396165,10/03/2021 03:35:00 AM,044XX S FAIRFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,922,15,08B,1158776,1875092,41.812984464,-87.69312424,"(41.812984464, -87.69312424)"
JE203206,04/18/2021 06:00:00 PM,063XX S LOOMIS BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,724,16,14,1168085,1862668,41.778696186,-87.659335806,"(41.778696186, -87.659335806)"
JE203229,04/18/2021 06:20:00 PM,001XX E 109TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,513,9,15,1179347,1832725,41.696279352,-87.618959931,"(41.696279352, -87.618959931)"
JE203141,04/18/2021 04:44:00 PM,099XX S COMMERCIAL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,N,N,431,10,04A,1197860,1839471,41.714349664,-87.550953562,"(41.714349664, -87.550953562)"
JE396415,10/03/2021 10:45:00 AM,034XX W MONTROSE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,1723,35,14,1152499,1929025,41.961108163,-87.714722537,"(41.961108163, -87.714722537)"
JE202865,04/18/2021 10:52:00 AM,009XX N DRAKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1121,27,08B,1152538,1906113,41.898234987,-87.715186457,"(41.898234987, -87.715186457)"
JE203876,04/18/2021 07:00:00 PM,023XX S ST LOUIS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,Y,1024,22,26,1153405,1888165,41.848966561,-87.712478842,"(41.848966561, -87.712478842)"
JE203052,04/18/2021 02:55:00 PM,007XX N TRUMBULL AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,Y,N,1121,27,18,1153248,1904647,41.894198074,-87.712617625,"(41.894198074, -87.712617625)"
JE202963,04/18/2021 12:30:00 PM,062XX S KIMBARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),N,N,314,20,14,1185712,1863948,41.781811321,-87.594674264,"(41.781811321, -87.594674264)"
JE189470,04/04/2021 06:10:00 PM,020XX N HARLEM AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,2512,29,08A,1127765,1912739,41.916871385,-87.806027725,"(41.916871385, -87.806027725)"
JE189208,04/04/2021 12:40:00 PM,022XX S KIRKLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1013,22,08B,1147702,1888773,41.850746228,-87.733394012,"(41.850746228, -87.733394012)"
JE190555,04/04/2021 09:00:00 PM,102XX S LAFAYETTE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,511,9,07,1177728,1837089,41.708291478,-87.624756211,"(41.708291478, -87.624756211)"
JE189268,04/04/2021 12:00:00 PM,072XX S BENNETT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,333,5,11,1189959,1857425,41.763810524,-87.579313624,"(41.763810524, -87.579313624)"
JE208860,04/24/2021 03:35:00 PM,050XX W AGATITE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1623,45,08B,1142001,1929118,41.961564844,-87.75331685,"(41.961564844, -87.75331685)"
JE190577,04/04/2021 05:30:00 PM,049XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,N,N,1623,45,08B,1139431,1932207,41.97008868,-87.762690091,"(41.97008868, -87.762690091)"
JE188916,04/04/2021 03:33:00 AM,036XX W MONTROSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,1723,35,08B,1151118,1928993,41.961047599,-87.719800699,"(41.961047599, -87.719800699)"
JE189119,04/04/2021 11:17:00 AM,044XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1113,28,08B,1146902,1898319,41.876956938,-87.736086464,"(41.876956938, -87.736086464)"
JE396547,10/03/2021 01:00:00 AM,001XX W HUBBARD ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,N,N,1831,42,06,1175301,1903292,41.890013524,-87.631664996,"(41.890013524, -87.631664996)"
JE191557,04/04/2021 12:00:00 AM,087XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,2223,21,08B,1172504,1846925,41.735399233,-87.643598194,"(41.735399233, -87.643598194)"
JE189209,04/04/2021 10:00:00 AM,006XX W HARRISON ST,0820,THEFT,$500 AND UNDER,OTHER COMMERCIAL TRANSPORTATION,N,N,124,25,06,1172257,1897564,41.874363279,-87.643013039,"(41.874363279, -87.643013039)"
JE189440,04/04/2021 05:32:00 PM,025XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,N,Y,2515,30,08B,1138618,1916230,41.926261042,-87.766068398,"(41.926261042, -87.766068398)"
JE189186,04/04/2021 04:00:00 AM,104XX S CORLISS AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,512,9,06,1183417,1836085,41.705406026,-87.603954053,"(41.705406026, -87.603954053)"
JE396794,10/03/2021 05:00:00 PM,053XX S RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,822,23,08B,1152277,1869029,41.796477114,-87.717122438,"(41.796477114, -87.717122438)"
JE397099,10/03/2021 11:10:00 PM,034XX N HALSTED ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1924,44,08B,1170321,1922869,41.943844128,-87.649380278,"(41.943844128, -87.649380278)"
JE189407,04/04/2021 12:00:00 AM,035XX N HARLEM AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,N,N,1631,38,04B,1127450,1922614,41.943974935,-87.806962321,"(41.943974935, -87.806962321)"
JE189104,04/04/2021 11:08:00 AM,007XX N HOMAN AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,Y,N,1121,27,18,1153577,1904748,41.89446869,-87.711406615,"(41.89446869, -87.711406615)"
JE189179,04/04/2021 12:38:00 PM,034XX W HURON ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,Y,N,1121,27,18,1153384,1904455,41.893668506,-87.712123242,"(41.893668506, -87.712123242)"
JE189039,04/04/2021 07:30:00 AM,053XX W GRAND AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,2515,36,06,1140497,1913067,41.917547111,-87.759241671,"(41.917547111, -87.759241671)"
JE190314,04/04/2021 08:00:00 AM,049XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,N,N,1533,28,14,1143614,1899211,41.879466846,-87.748136827,"(41.879466846, -87.748136827)"
JE396690,10/03/2021 03:44:00 PM,013XX N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,2532,37,08B,1139262,1908194,41.904197634,-87.763898023,"(41.904197634, -87.763898023)"
JE191297,04/04/2021 07:39:00 PM,047XX N MALDEN ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,N,1913,46,04A,1166621,1931521,41.967665781,-87.662730846,"(41.967665781, -87.662730846)"
JE399348,10/03/2021 09:00:00 PM,010XX E 80TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,631,8,08B,1184740,1852175,41.749527954,-87.598606502,"(41.749527954, -87.598606502)"
JE189478,04/04/2021 06:00:00 PM,066XX W GRAND AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,N,N,2512,29,04B,1131596,1915224,41.923625033,-87.791894746,"(41.923625033, -87.791894746)"
JE189632,04/04/2021 10:02:00 PM,051XX W THOMAS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1531,37,14,1141692,1906835,41.900423771,-87.755005527,"(41.900423771, -87.755005527)"
JE398792,10/03/2021 10:00:00 PM,009XX W WILSON AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1914,46,06,1169275,1930737,41.965457044,-87.652995284,"(41.965457044, -87.652995284)"
JE203720,04/18/2021 09:00:00 PM,027XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,1412,35,08B,1153248,1917964,41.930741105,-87.712263464,"(41.930741105, -87.712263464)"
JE220604,05/05/2021 02:40:00 PM,041XX W 16TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1012,24,06,1149155,1891729,41.85882988,-87.727984675,"(41.85882988, -87.727984675)"
JE189648,04/04/2021 07:00:00 PM,075XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,612,17,06,1166987,1854622,41.756640447,-87.663590843,"(41.756640447, -87.663590843)"
JE192331,04/04/2021 08:45:00 PM,019XX N OAKLEY AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - YARD (FRONT / BACK),N,N,1434,32,14,1160726,1912848,41.916550517,-87.684925538,"(41.916550517, -87.684925538)"
JE189675,04/04/2021 11:36:00 PM,030XX W 38TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,911,12,08B,1156760,1878939,41.823582099,-87.700415103,"(41.823582099, -87.700415103)"
JE189606,04/04/2021 08:00:00 PM,045XX N LOCKWOOD AVE,0460,BATTERY,SIMPLE,STREET,N,N,1623,38,08B,1140192,1929508,41.962668447,-87.759958235,"(41.962668447, -87.759958235)"
JE190123,04/04/2021 07:00:00 PM,016XX W LE MOYNE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,N,N,1433,2,11,1165222,1910168,41.909101958,-87.668483728,"(41.909101958, -87.668483728)"
JE188864,04/04/2021 01:48:00 AM,054XX S MARSHFIELD AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,ALLEY,N,N,932,16,15,1166269,1868592,41.794991242,-87.665824792,"(41.794991242, -87.665824792)"
JE189310,04/04/2021 04:30:00 AM,018XX W 45TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,924,15,14,1164646,1874844,41.812181903,-87.671599842,"(41.812181903, -87.671599842)"
JE396708,10/03/2021 03:40:00 PM,007XX N CENTRAL AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,Y,1524,37,08B,1138889,1904446,41.893919452,-87.765359316,"(41.893919452, -87.765359316)"
JE189335,04/04/2021 03:00:00 PM,042XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1724,33,08B,1152966,1927820,41.957792299,-87.713037657,"(41.957792299, -87.713037657)"
JE188640,04/03/2021 07:00:00 PM,063XX N MOZART ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,ALLEY,N,N,2413,50,26,1156188,1941900,41.99636394,-87.700810233,"(41.99636394, -87.700810233)"
JE191254,04/04/2021 11:00:00 AM,091XX S LOWE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,N,N,2223,21,11,1173576,1844266,41.728078934,-87.639749318,"(41.728078934, -87.639749318)"
JE190652,04/04/2021 11:00:00 PM,122XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,N,N,523,34,05,1173211,1823609,41.671401054,-87.641694057,"(41.671401054, -87.641694057)"
JE189287,04/04/2021 01:30:00 PM,042XX W CARROLL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,1114,28,08A,1148139,1901963,41.886932776,-87.731450691,"(41.886932776, -87.731450691)"
JE189158,04/04/2021 11:49:00 AM,035XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,212,4,08A,1179386,1881772,41.830868701,-87.617322327,"(41.830868701, -87.617322327)"
JE202604,04/18/2021 02:08:00 AM,066XX N ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2412,50,08B,1158782,1943962,42.001969166,-87.691211154,"(42.001969166, -87.691211154)"
JE189612,04/04/2021 09:30:00 PM,053XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1522,29,08B,1140903,1897166,41.873905396,-87.758141655,"(41.873905396, -87.758141655)"
JE398870,10/03/2021 08:00:00 PM,013XX W 14TH ST,0870,THEFT,POCKET-PICKING,PARK PROPERTY,N,N,1233,25,06,1167761,1893524,41.863375231,-87.659636657,"(41.863375231, -87.659636657)"
JE189613,04/04/2021 09:03:00 PM,059XX W 55TH ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,Y,N,811,23,08A,1137758,1867507,41.792573744,-87.770402393,"(41.792573744, -87.770402393)"
JE189639,04/04/2021 09:00:00 PM,101XX S YALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,511,9,08B,1176403,1837722,41.710058336,-87.629589478,"(41.710058336, -87.629589478)"
JE396595,10/03/2021 01:41:00 PM,038XX W ADAMS ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,Y,N,1122,28,15,1150775,1898736,41.878026396,-87.721854941,"(41.878026396, -87.721854941)"
JF137272,02/08/2022 01:54:00 AM,051XX W VAN BUREN ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1533,28,08A,1142036,1897522,41.874861396,-87.753972937,"(41.874861396, -87.753972937)"
JE189109,04/04/2021 10:54:00 AM,023XX N NARRAGANSETT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,2512,36,15,1133359,1914984,41.922935715,-87.785422333,"(41.922935715, -87.785422333)"
JE189206,04/04/2021 11:30:00 AM,062XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,311,20,14,1178699,1863660,41.781183459,-87.620394182,"(41.781183459, -87.620394182)"
JE394586,10/01/2021 07:18:00 PM,007XX S CICERO AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,Y,N,1533,29,03,1144508,1896325,41.871530533,-87.744926805,"(41.871530533, -87.744926805)"
JE396311,10/03/2021 09:15:00 AM,047XX W NORTH AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,N,N,2533,37,06,1144311,1910210,41.909636288,-87.745300725,"(41.909636288, -87.745300725)"
JE189637,04/04/2021 10:04:00 PM,062XX N HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2413,50,08B,1161186,1941500,41.995163547,-87.682435976,"(41.995163547, -87.682435976)"
JE396580,10/03/2021 02:00:00 PM,079XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,611,17,08B,1164413,1851819,41.749003212,-87.673102935,"(41.749003212, -87.673102935)"
JE220576,05/05/2021 02:45:00 AM,022XX W Foster Ave,0810,THEFT,OVER $500,APARTMENT,N,N,2012,40,06,1160400,1934490,41.975944189,-87.685522307,"(41.975944189, -87.685522307)"
JE188801,04/04/2021 12:10:00 AM,047XX W RACE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1111,28,06,1144677,1903241,41.890505686,-87.74413201,"(41.890505686, -87.74413201)"
JE189732,04/04/2021 10:30:00 AM,031XX W 16TH ST,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,N,N,1022,24,04B,1155685,1891875,41.859101681,-87.704011183,"(41.859101681, -87.704011183)"
JE203345,04/18/2021 10:00:00 AM,071XX S LOWE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,Y,732,6,06,1173383,1857496,41.764388024,-87.640065846,"(41.764388024, -87.640065846)"
JE204658,04/20/2021 10:40:00 AM,119XX S HALSTED ST,0810,THEFT,OVER $500,STREET,N,Y,524,34,06,1173139,1825780,41.67736022,-87.641893815,"(41.67736022, -87.641893815)"
JE397634,10/03/2021 02:00:00 AM,048XX N KENNETH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),N,N,1712,39,14,1145818,1931952,41.969269802,-87.739211033,"(41.969269802, -87.739211033)"
JE189914,04/04/2021 08:00:00 PM,058XX W LAKE ST,0460,BATTERY,SIMPLE,APARTMENT,N,N,1512,29,08B,1137312,1902246,41.88791087,-87.771204147,"(41.88791087, -87.771204147)"
JE189438,04/04/2021 01:55:00 PM,082XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,631,6,14,1179463,1850527,41.745127679,-87.617993623,"(41.745127679, -87.617993623)"
JE396720,10/03/2021 03:30:00 PM,048XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,224,3,07,1178860,1872929,41.8066148,-87.619521763,"(41.8066148, -87.619521763)"
JE188923,04/04/2021 03:48:00 AM,073XX S CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,835,18,14,1160980,1855914,41.760312106,-87.68556984,"(41.760312106, -87.68556984)"
JE189661,04/04/2021 10:16:00 PM,015XX N WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1433,2,08B,1164110,1910505,41.910050289,-87.672559161,"(41.910050289, -87.672559161)"
JE191283,04/04/2021 12:31:00 AM,001XX E CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1833,2,14,1177509,1905763,41.896744235,-87.62348125,"(41.896744235, -87.62348125)"
JE189689,04/04/2021 11:30:00 PM,063XX S WINCHESTER AVE,0820,THEFT,$500 AND UNDER,APARTMENT,Y,Y,726,15,06,1164444,1862628,41.778663956,-87.672685132,"(41.778663956, -87.672685132)"
JE188921,04/04/2021 01:28:00 AM,014XX W 63RD ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,POLICE FACILITY / VEHICLE PARKING LOT,N,N,713,16,26,1167639,1862965,41.779520772,-87.660962362,"(41.779520772, -87.660962362)"
JE396461,10/03/2021 11:15:00 AM,024XX S HALSTED ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CONSTRUCTION SITE,N,N,913,11,08A,1171386,1888211,41.848717105,-87.646485662,"(41.848717105, -87.646485662)"
JE188912,04/04/2021 02:52:00 AM,087XX S ANTHONY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,Y,Y,412,8,08B,1192923,1847703,41.737060738,-87.568766745,"(41.737060738, -87.568766745)"
JE189560,04/04/2021 08:00:00 PM,087XX S STONY ISLAND AVE,0810,THEFT,OVER $500,STREET,N,N,412,8,06,1188437,1847378,41.736277091,-87.585212192,"(41.736277091, -87.585212192)"
JE189219,04/04/2021 03:00:00 AM,0000X E LAKE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,111,42,07,1176916,1901744,41.885729338,-87.625780935,"(41.885729338, -87.625780935)"
JE189277,04/04/2021 02:30:00 AM,046XX W LAWRENCE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,SIDEWALK,N,N,1712,39,07,1144246,1931500,41.968059247,-87.745002752,"(41.968059247, -87.745002752)"
JE189598,04/04/2021 03:00:00 PM,037XX N CHRISTIANA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,1733,33,26,1153389,1924712,41.949255321,-87.711565455,"(41.949255321, -87.711565455)"
JE189045,04/04/2021 04:00:00 AM,002XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1125,27,08B,1160442,1898894,41.878265483,-87.686355549,"(41.878265483, -87.686355549)"
JE191245,04/04/2021 05:00:00 PM,003XX E OHIO ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1834,42,06,1178625,1904266,41.892610989,-87.619428169,"(41.892610989, -87.619428169)"
JE193335,04/04/2021 06:00:00 PM,071XX S JEFFERY BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,333,5,05,1190785,1857840,41.764929409,-87.576272815,"(41.764929409, -87.576272815)"
JE189629,04/04/2021 10:12:00 PM,036XX W 69TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,N,N,833,13,14,1153232,1858609,41.767864211,-87.7138956,"(41.767864211, -87.7138956)"
JE190941,04/04/2021 12:00:00 PM,102XX W ZEMKE RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),N,N,1654,41,07,1106955,1941060,41.994913946,-87.881937669,"(41.994913946, -87.881937669)"
JE202979,04/18/2021 01:28:00 PM,010XX W 103RD ST,0560,ASSAULT,SIMPLE,GAS STATION,N,N,2232,34,08A,1171019,1836513,41.706859713,-87.649341712,"(41.706859713, -87.649341712)"
JE189235,04/04/2021 01:26:00 PM,002XX E 35TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,211,3,08B,1178293,1881834,41.831063762,-87.621330678,"(41.831063762, -87.621330678)"
JE189655,04/04/2021 10:48:00 PM,044XX W MONTROSE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,N,N,1722,39,14,1145515,1928865,41.960804594,-87.740403725,"(41.960804594, -87.740403725)"
JE189336,04/04/2021 02:34:00 PM,021XX N MELVINA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,2512,36,26,1134729,1913522,41.918899683,-87.780423038,"(41.918899683, -87.780423038)"
JE189669,04/04/2021 10:33:00 PM,054XX S PAULINA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,932,16,15,1165937,1868584,41.794976356,-87.667042466,"(41.794976356, -87.667042466)"
JE189000,04/04/2021 08:30:00 AM,078XX S BENNETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,414,8,08B,1190227,1853466,41.752940239,-87.578458689,"(41.752940239, -87.578458689)"
JE189518,04/04/2021 07:23:00 PM,076XX S SOUTH SHORE DR,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,Y,421,7,04A,1196662,1855467,41.758273773,-87.554811094,"(41.758273773, -87.554811094)"
JE397466,10/03/2021 12:30:00 PM,042XX W CONGRESS PKWY,0820,THEFT,$500 AND UNDER,APARTMENT,N,Y,1132,28,06,1148204,1897354,41.874283904,-87.731330715,"(41.874283904, -87.731330715)"
JE189337,04/04/2021 02:47:00 PM,007XX N CHRISTIANA AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE - YARD (FRONT / BACK),Y,N,1121,27,18,1153911,1904708,41.894352276,-87.710180992,"(41.894352276, -87.710180992)"
