CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE205799,04/20/2021 10:00:00 AM,020XX W ARTHUR AVE,0820,THEFT,$500 AND UNDER,APARTMENT,Y,N,2412,50,06,1161359,1943148,41.999682102,-87.681753468,"(41.999682102, -87.681753468)"
JE240847,05/24/2021 02:00:00 AM,014XX N ARTESIAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1423,1,14,1159810,1909598,41.907651224,-87.688380684,"(41.907651224, -87.688380684)"
JE240976,05/24/2021 11:41:00 AM,042XX W CERMAK RD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,1013,22,05,1148119,1889029,41.85144072,-87.731856942,"(41.85144072, -87.731856942)"
JE241803,05/24/2021 07:00:00 PM,054XX S WENTWORTH AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESTAURANT,N,N,225,3,11,1175896,1868633,41.794893197,-87.630521478,"(41.794893197, -87.630521478)"
JE241572,05/24/2021 07:42:00 PM,066XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,TAVERN / LIQUOR STORE,Y,N,321,20,08A,1182705,1861070,41.773984175,-87.605787815,"(41.773984175, -87.605787815)"
JE240894,05/24/2021 10:54:00 AM,123XX S UNION AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,Y,N,523,34,15,1173883,1823143,41.670107447,-87.639248298,"(41.670107447, -87.639248298)"
JE338272,08/08/2021 12:00:00 AM,065XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,ALLEY,N,N,726,16,06,1164154,1861281,41.774973717,-87.673786169,"(41.774973717, -87.673786169)"
JE243289,05/24/2021 03:00:00 PM,012XX W OAKDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1933,32,14,1167589,1919722,41.935267991,-87.659512709,"(41.935267991, -87.659512709)"
JE241501,05/24/2021 07:18:00 PM,030XX N SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1412,35,08B,1153857,1919995,41.936302199,-87.709971242,"(41.936302199, -87.709971242)"
JE226191,05/10/2021 09:49:00 PM,043XX W WABANSIA AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,N,N,2534,36,08B,1147025,1910941,41.911590736,-87.73531182,"(41.911590736, -87.73531182)"
JE204389,04/19/2021 10:55:00 PM,018XX S FAIRFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,STREET,Y,N,1023,24,05,1158316,1891122,41.856982044,-87.694374168,"(41.856982044, -87.694374168)"
JE271573,06/18/2021 07:30:00 PM,007XX N MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,N,N,1833,42,14,1177293,1905615,41.896343018,-87.624279065,"(41.896343018, -87.624279065)"
JE240671,05/24/2021 06:40:00 AM,032XX W DIVISION ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,N,N,1422,26,14,1154646,1907801,41.902825075,-87.707398667,"(41.902825075, -87.707398667)"
JE241205,05/24/2021 09:02:00 AM,045XX S FORRESTVILLE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,221,3,11,1180700,1875059,41.812417562,-87.61270782,"(41.812417562, -87.61270782)"
JE176822,03/22/2021 09:24:00 PM,001XX N KEELER AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,Y,N,1114,28,08B,1148374,1900354,41.882512974,-87.730629197,"(41.882512974, -87.730629197)"
JE274787,05/31/2021 10:00:00 AM,019XX N PAULINA ST,0820,THEFT,$500 AND UNDER,AUTO / BOAT / RV DEALERSHIP,N,N,1433,32,06,1164706,1912952,41.916752398,-87.67030021,"(41.916752398, -87.67030021)"
JE268867,06/17/2021 02:50:00 AM,019XX S WABASH AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,131,3,03,1177061,1890962,41.856139598,-87.62557493,"(41.856139598, -87.62557493)"
JE240711,05/24/2021 07:50:00 AM,069XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,CTA BUS,N,N,321,20,08B,1182749,1859346,41.769252332,-87.605679991,"(41.769252332, -87.605679991)"
JE241738,05/24/2021 09:54:00 PM,090XX S BISHOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2222,21,08B,1168252,1844810,41.729687816,-87.659236535,"(41.729687816, -87.659236535)"
JE241714,05/24/2021 06:41:00 PM,079XX S SAGINAW AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,422,7,08A,1195225,1852886,41.75122688,-87.560162461,"(41.75122688, -87.560162461)"
JE241347,05/24/2021 04:48:00 PM,096XX S HARVARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,511,21,08B,1175655,1840955,41.718946881,-87.632232357,"(41.718946881, -87.632232357)"
JE241328,05/24/2021 04:14:00 PM,048XX S PRINCETON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,935,3,04A,1175111,1872622,41.805856982,-87.633280922,"(41.805856982, -87.633280922)"
JE241959,05/24/2021 09:00:00 AM,021XX S WASHTENAW AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,Y,1023,12,26,1158699,1889511,41.852553459,-87.693012438,"(41.852553459, -87.693012438)"
JE241105,05/24/2021 02:20:00 PM,045XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),N,Y,221,3,08B,1180373,1875066,41.812444289,-87.613907028,"(41.812444289, -87.613907028)"
JE445846,11/15/2021 08:30:00 AM,060XX W 64TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,812,13,08B,1137230,1861475,41.776030322,-87.772482814,"(41.776030322, -87.772482814)"
JE241529,05/24/2021 07:20:00 PM,029XX W POLK ST,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,STREET,Y,N,1135,28,15,1156858,1896229,41.871025839,-87.699587478,"(41.871025839, -87.699587478)"
JE241638,05/24/2021 06:00:00 PM,091XX S COMMERCIAL AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,N,N,423,10,08A,1197734,1844871,41.729170867,-87.551235346,"(41.729170867, -87.551235346)"
JE198394,04/13/2021 03:33:00 PM,053XX S INDIANA AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,N,N,231,3,06,1178505,1869684,41.79771831,-87.620922418,"(41.79771831, -87.620922418)"
JE240633,05/24/2021 04:01:00 AM,087XX S DAUPHIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,632,8,14,1184004,1847046,41.735470642,-87.601463321,"(41.735470642, -87.601463321)"
JE241769,05/24/2021 11:24:00 PM,025XX W CARMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2031,40,08B,1158295,1933774,41.97402287,-87.693282879,"(41.97402287, -87.693282879)"
JE183372,03/23/2021 05:02:00 PM,029XX N KOSTNER AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,Y,N,2523,31,26,1146541,1919149,41.934123526,-87.736880166,"(41.934123526, -87.736880166)"
JE226672,05/10/2021 01:30:00 PM,011XX N MENARD AVE,1200,DECEPTIVE PRACTICE,STOLEN PROPERTY BUY / RECEIVE / POSSESS,OTHER (SPECIFY),N,N,1511,29,13,1137481,1906977,41.900890292,-87.770469536,"(41.900890292, -87.770469536)"
JE210870,04/25/2021 01:00:00 PM,030XX W ARMITAGE AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,1414,32,08A,1155840,1913134,41.91743529,-87.702868881,"(41.91743529, -87.702868881)"
JE225724,05/10/2021 08:00:00 AM,003XX E 115TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,532,9,07,1180772,1828779,41.685418425,-87.613863172,"(41.685418425, -87.613863172)"
JE194669,04/09/2021 04:00:00 PM,038XX W WRIGHTWOOD AVE,1261,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,APARTMENT,N,N,2524,31,11,1150149,1917010,41.928184282,-87.723676628,"(41.928184282, -87.723676628)"
JE199122,04/06/2021 10:45:00 AM,028XX W 19TH ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,N,N,1022,12,08B,1157372,1890584,41.855524939,-87.6978538,"(41.855524939, -87.6978538)"
JE198105,03/29/2021 09:00:00 AM,027XX W 85TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COMMERCIAL / BUSINESS OFFICE,N,N,835,18,11,1159566,1848261,41.739340186,-87.690961625,"(41.739340186, -87.690961625)"
JE195089,04/09/2021 07:00:00 PM,121XX S LOWE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,523,34,14,1174173,1824346,41.67340226,-87.638151411,"(41.67340226, -87.638151411)"
JE242607,05/24/2021 05:00:00 PM,038XX W 62ND ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,N,N,823,23,11,1151829,1863217,41.780536905,-87.718917623,"(41.780536905, -87.718917623)"
JE233620,05/17/2021 10:20:00 PM,023XX N KEATING AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,SIDEWALK,N,N,2522,36,20,1144347,1915038,41.922884143,-87.745046815,"(41.922884143, -87.745046815)"
JE241307,05/24/2021 03:15:00 PM,068XX N RIDGE BLVD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,N,2424,49,04B,1161725,1945303,42.005587833,-87.680346585,"(42.005587833, -87.680346585)"
JE241332,05/24/2021 12:00:00 PM,075XX S YALE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,623,6,11,1175815,1854918,41.757259558,-87.631229106,"(41.757259558, -87.631229106)"
JE241372,05/24/2021 04:26:00 PM,058XX S CALUMET AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,Y,N,232,20,26,1179478,1866467,41.78886838,-87.617452543,"(41.78886838, -87.617452543)"
JE240586,05/24/2021 12:35:00 AM,034XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,211,4,06,1179478,1882067,41.831676098,-87.616975751,"(41.831676098, -87.616975751)"
JE241579,05/24/2021 08:10:00 PM,003XX S LOCKWOOD AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1522,29,04B,1141073,1897690,41.875340192,-87.75750458,"(41.875340192, -87.75750458)"
JE240681,05/24/2021 06:30:00 AM,059XX S SANGAMON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,712,16,14,1170991,1865447,41.786259089,-87.648601084,"(41.786259089, -87.648601084)"
JE241440,05/24/2021 03:09:00 PM,013XX N HOMAN AVE,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,ALLEY,Y,N,1422,26,24,1153457,1908573,41.904967238,-87.711745557,"(41.904967238, -87.711745557)"
JE241767,05/24/2021 11:20:00 PM,003XX W 117TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,N,N,522,34,04A,1176187,1827342,41.681578929,-87.630690604,"(41.681578929, -87.630690604)"
JE241813,05/24/2021 07:00:00 AM,029XX N PULASKI RD,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,2523,30,06,1149211,1919411,41.934791085,-87.727061078,"(41.934791085, -87.727061078)"
JE240987,05/24/2021 12:39:00 PM,066XX S HALSTED ST,0560,ASSAULT,SIMPLE,APARTMENT,Y,Y,723,6,08A,1172117,1860644,41.773054421,-87.644613656,"(41.773054421, -87.644613656)"
JE242710,05/24/2021 05:00:00 PM,063XX N KEDZIE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,2413,50,11,1153873,1941925,41.996479149,-87.709325461,"(41.996479149, -87.709325461)"
JE241060,05/24/2021 01:35:00 PM,027XX W HIRSCH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,N,N,1423,26,04A,1157978,1909199,41.906593937,-87.69512138,"(41.906593937, -87.69512138)"
JE241562,05/24/2021 05:00:00 PM,041XX W LAKE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,N,N,1114,28,04A,1148671,1901507,41.885671206,-87.729508807,"(41.885671206, -87.729508807)"
JE240924,05/24/2021 11:14:00 AM,065XX S HONORE ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,Y,N,726,15,26,1165136,1861380,41.775224663,-87.670183486,"(41.775224663, -87.670183486)"
JE267561,03/26/2021 11:00:00 PM,033XX W 63RD ST,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,ALLEY,N,N,823,23,26,1155291,1862654,41.778923367,-87.70624024,"(41.778923367, -87.70624024)"
JE240540,05/24/2021 03:06:00 PM,020XX N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,N,N,2515,36,01A,1141387,1913179,41.917838056,-87.755968972,"(41.917838056, -87.755968972)"
JE270129,06/18/2021 02:59:00 AM,056XX S MARYLAND AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,HOSPITAL BUILDING / GROUNDS,N,N,235,5,04B,1182875,1867708,41.792195498,-87.604958508,"(41.792195498, -87.604958508)"
JE269347,06/17/2021 01:00:00 PM,027XX W BERWYN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2011,40,14,1157124,1935089,41.977655224,-87.697553085,"(41.977655224, -87.697553085)"
JE268383,06/16/2021 04:30:00 PM,067XX S CAMPBELL AVE,0460,BATTERY,SIMPLE,ALLEY,N,N,832,17,08B,1160868,1859964,41.771428207,-87.685868593,"(41.771428207, -87.685868593)"
JE291648,07/02/2021 08:00:00 PM,095XX S GREEN ST,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,2223,21,06,1172329,1841438,41.720345983,-87.644400213,"(41.720345983, -87.644400213)"
JE287046,07/02/2021 09:50:00 AM,076XX S PARNELL AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,621,17,08A,1173808,1853989,41.75475498,-87.638611925,"(41.75475498, -87.638611925)"
JE333021,08/10/2021 08:20:00 AM,035XX W FULTON BLVD,0810,THEFT,OVER $500,STREET,N,N,1123,28,06,1152677,1901765,41.886300892,-87.714791043,"(41.886300892, -87.714791043)"
JE225264,05/10/2021 06:56:00 AM,099XX S PAXTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,431,7,08B,1192811,1839538,41.714657929,-87.569442529,"(41.714657929, -87.569442529)"
JE225229,05/10/2021 03:30:00 AM,0000X W CTA 69TH ST LN,0810,THEFT,OVER $500,CTA TRAIN,N,Y,322,6,06,1177340,1859132,41.768788957,-87.625513163,"(41.768788957, -87.625513163)"
JE226228,05/10/2021 10:32:00 PM,075XX W BELMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,2511,29,08B,1125054,1920405,41.937953201,-87.815818146,"(41.937953201, -87.815818146)"
JE270986,06/16/2021 07:00:00 PM,045XX N DOVER ST,0560,ASSAULT,SIMPLE,ALLEY,N,N,1913,46,08A,1165950,1930314,41.964368112,-87.665232647,"(41.964368112, -87.665232647)"
JE241378,05/24/2021 07:00:00 AM,057XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1633,36,14,1137555,1923359,41.945843005,-87.769802288,"(41.945843005, -87.769802288)"
JE241038,05/24/2021 08:00:00 AM,056XX S ABERDEEN ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,Y,712,16,26,1169947,1867321,41.791424312,-87.652374487,"(41.791424312, -87.652374487)"
JE241444,05/24/2021 06:00:00 PM,063XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,2433,48,06,1167147,1942335,41.997328377,-87.66048445,"(41.997328377, -87.66048445)"
JE271074,06/18/2021 02:00:00 AM,021XX W 71ST ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,735,17,06,1163464,1857560,41.764777274,-87.676419807,"(41.764777274, -87.676419807)"
JE240966,05/24/2021 12:20:00 PM,088XX S EXCHANGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,423,10,08B,1197300,1846927,41.734823509,-87.552756858,"(41.734823509, -87.552756858)"
JE269188,06/17/2021 02:00:00 AM,048XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,ALLEY,N,N,224,3,06,1178857,1873058,41.806968856,-87.619528837,"(41.806968856, -87.619528837)"
JE194149,04/09/2021 09:00:00 AM,002XX S ASHLAND AVE,0810,THEFT,OVER $500,STREET,N,N,1231,27,06,1165784,1899049,41.878578638,-87.666736544,"(41.878578638, -87.666736544)"
JE244477,05/24/2021 12:00:00 PM,060XX S SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,823,23,08B,1155758,1864355,41.783581804,-87.704482557,"(41.783581804, -87.704482557)"
JE241445,05/24/2021 05:30:00 PM,045XX N MAGNOLIA AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1913,46,06,1167101,1930317,41.964351639,-87.661000678,"(41.964351639, -87.661000678)"
JE240981,05/24/2021 11:11:00 AM,005XX W 119TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,524,34,15,1174672,1825980,41.677875157,-87.636276653,"(41.677875157, -87.636276653)"
JE241736,05/24/2021 10:17:00 PM,023XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1413,35,08B,1153314,1915524,41.924044234,-87.712085892,"(41.924044234, -87.712085892)"
JE241565,05/24/2021 07:40:00 PM,046XX W PATTERSON AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,1731,30,08B,1144683,1923856,41.947075231,-87.743589344,"(41.947075231, -87.743589344)"
JE241329,05/24/2021 03:30:00 PM,047XX N ELSTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,1722,39,11,1146217,1930939,41.966482452,-87.737769788,"(41.966482452, -87.737769788)"
JE265010,06/13/2021 11:50:00 PM,034XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,211,4,08B,1179478,1882067,41.831676098,-87.616975751,"(41.831676098, -87.616975751)"
JE242887,05/24/2021 09:00:00 PM,007XX E 132ND ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,N,Y,533,9,20,1183456,1818009,41.655802068,-87.604371278,"(41.655802068, -87.604371278)"
JE241589,05/24/2021 07:36:00 PM,0000X E 75TH ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,Y,N,323,6,18,1177842,1855290,41.758234732,-87.623789257,"(41.758234732, -87.623789257)"
JE240973,05/24/2021 11:45:00 AM,012XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,1433,2,06,1168038,1910796,41.910764867,-87.658120918,"(41.910764867, -87.658120918)"
JE241162,05/24/2021 02:48:00 PM,005XX E 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,624,6,14,1181080,1852076,41.749341268,-87.612021149,"(41.749341268, -87.612021149)"
JE241749,05/24/2021 09:53:00 PM,019XX W SUMMERDALE AVE,0460,BATTERY,SIMPLE,APARTMENT,N,N,2012,40,08B,1162244,1935535,41.978773245,-87.678711852,"(41.978773245, -87.678711852)"
JE241566,05/24/2021 07:00:00 AM,031XX W 85TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,835,18,05,1157091,1848074,41.738877365,-87.700034725,"(41.738877365, -87.700034725)"
JE241834,05/24/2021 10:00:00 PM,088XX S MICHIGAN AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,N,Y,632,9,04B,1178696,1846475,41.734025965,-87.62092692,"(41.734025965, -87.62092692)"
JE288279,07/02/2021 06:30:00 PM,053XX N BERNARD ST,0918,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE NO VIN",STREET,N,N,1712,39,07,1152429,1935190,41.978026696,-87.714816261,"(41.978026696, -87.714816261)"
JE333494,08/10/2021 03:00:00 PM,066XX S KILPATRICK AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,N,N,833,13,05,1146190,1860195,41.772352737,-87.739667985,"(41.772352737, -87.739667985)"
JE194852,04/09/2021 08:37:00 PM,075XX S WABASH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,Y,N,623,6,15,1178023,1855041,41.757547349,-87.623133448,"(41.757547349, -87.623133448)"
JE226056,05/10/2021 02:00:00 PM,012XX E 72ND PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,324,5,11,1185617,1857185,41.763255285,-87.595235347,"(41.763255285, -87.595235347)"
JE225197,05/10/2021 02:14:00 AM,001XX E 122ND PL,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,N,N,532,9,15,1179297,1823763,41.671687451,-87.619414913,"(41.671687451, -87.619414913)"
JE228787,05/10/2021 01:30:00 PM,002XX W DIVISION ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,N,N,1823,27,11,1174391,1908327,41.903850204,-87.634856354,"(41.903850204, -87.634856354)"
JE240674,05/24/2021 06:05:00 AM,026XX N LECLAIRE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,Y,2521,31,04A,1141931,1917244,41.928982773,-87.753869341,"(41.928982773, -87.753869341)"
JE241584,05/24/2021 07:43:00 PM,002XX N CENTRAL AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,N,N,1523,37,04B,1139003,1901091,41.884710837,-87.765022234,"(41.884710837, -87.765022234)"
JE240593,05/24/2021 02:10:00 AM,009XX W 53RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,934,20,08B,1170746,1869644,41.797781478,-87.649376951,"(41.797781478, -87.649376951)"
JE241929,05/24/2021 10:00:00 PM,004XX S CLARK ST,0460,BATTERY,SIMPLE,APARTMENT,N,N,122,4,08B,1175595,1898332,41.876396396,-87.630734438,"(41.876396396, -87.630734438)"
JE241725,05/24/2021 09:30:00 PM,079XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,Y,Y,612,17,08B,1170364,1852067,41.74955638,-87.651288994,"(41.74955638, -87.651288994)"
JE240584,05/24/2021 01:06:00 AM,075XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,623,6,15,1177582,1855110,41.757746672,-87.62474756,"(41.757746672, -87.62474756)"
JE273549,06/11/2021 05:00:00 AM,039XX W FERDINAND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1122,37,07,1149837,1903044,41.889866305,-87.725186986,"(41.889866305, -87.725186986)"
JE241288,05/24/2021 03:50:00 PM,022XX N CALIFORNIA AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,1431,1,06,1157335,1914811,41.922006818,-87.697330509,"(41.922006818, -87.697330509)"
JE275447,05/19/2021 08:00:00 AM,095XX S DORCHESTER AVE,0890,THEFT,FROM BUILDING,FACTORY / MANUFACTURING BUILDING,N,N,511,8,06,1187002,1842046,41.721679621,-87.590638014,"(41.721679621, -87.590638014)"
JE242381,05/24/2021 01:00:00 PM,046XX N SIMONDS DR,0810,THEFT,OVER $500,PARK PROPERTY,N,N,1914,46,06,1171782,1931450,41.96735854,-87.643756572,"(41.96735854, -87.643756572)"
JE243780,05/24/2021 12:30:00 AM,082XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),N,N,631,6,06,1179906,1850419,41.744821197,-87.61637371,"(41.744821197, -87.61637371)"
JE241337,05/24/2021 11:15:00 AM,054XX W ADAMS ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,N,N,1522,29,26,1140227,1898800,41.878401709,-87.760583608,"(41.878401709, -87.760583608)"
JE240804,05/24/2021 09:35:00 AM,0000X E 87TH ST,0560,ASSAULT,SIMPLE,STREET,N,N,632,6,08A,1177913,1847302,41.736313105,-87.623770465,"(41.736313105, -87.623770465)"
JE268930,06/16/2021 03:20:00 PM,012XX S MICHIGAN AVE,0810,THEFT,OVER $500,OTHER (SPECIFY),N,N,132,3,06,1177421,1894800,41.866663166,-87.624137195,"(41.866663166, -87.624137195)"
JE240595,05/24/2021 02:05:00 AM,028XX N RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,2523,30,08B,1150898,1918673,41.932733047,-87.720880653,"(41.932733047, -87.720880653)"
JE236536,05/19/2021 02:30:00 PM,002XX W HUBBARD ST,0810,THEFT,OVER $500,STREET,N,N,1831,42,06,1174517,1903272,41.889976199,-87.634544765,"(41.889976199, -87.634544765)"
JE240564,05/24/2021 01:05:00 AM,063XX S OAKLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,825,16,14,1162164,1862516,41.778404375,-87.681046922,"(41.778404375, -87.681046922)"
JE240892,05/24/2021 10:45:00 AM,071XX S DOBSON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,Y,324,5,26,1184459,1857823,41.765033206,-87.599459636,"(41.765033206, -87.599459636)"
JE240831,05/24/2021 09:25:00 AM,070XX S HONORE ST,0610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,N,N,735,17,05,1165235,1857988,41.765914465,-87.669916479,"(41.765914465, -87.669916479)"
JE241539,05/24/2021 12:30:00 PM,012XX W BRYN MAWR AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,2013,48,08B,1167213,1937339,41.983617814,-87.660386078,"(41.983617814, -87.660386078)"
JE240548,05/24/2021 12:08:00 AM,096XX S AVENUE M,041A,BATTERY,AGGRAVATED - HANDGUN,ALLEY,N,N,432,10,04B,1201457,1841725,41.72044437,-87.537703919,"(41.72044437, -87.537703919)"
JE242198,05/24/2021 12:00:00 PM,003XX N HOMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1123,28,14,1153649,1902303,41.887757937,-87.711207286,"(41.887757937, -87.711207286)"
